enrollment_measure,match_key_name,match_key,student_rows,cod_sies,matricula_titles,matricula_generic_areas,mifuturo_rows_for_key,mifuturo_rows_with_income_for_key,example_cod_sies,example_matricula_titles,mifuturo_example_titles
last_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || INGENIERIA EN ELECTRICIDAD,4221,18,1,1,,,I111S21C413J1V1 | I111S25C413J1V1 | I111S15C413J1V1 | I111S12C413J2V1 | I111S25C413J2V1 | I111S20C413J1V1 | I111S20C413J2V1 | I111S23C413J1V1,INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL,
last_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || INGENIERIA EN FINANZAS,4202,30,1,1,,,I111S20C484J2V1 | I111S20C484J1V1 | I111S12C484J1V1 | I111S15C484J1V1 | I111S10C484J2V1 | I111S25C484J1V1 | I111S3C484J1V1 | I111S21C484J1V1,INGENIERIA EN ADMINISTRACION MENCION FINANZAS,
last_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || INGENIERIA EN MARKETING,4175,50,3,1,,,I111S6C513J1V1 | I111S15C513J2V1 | I111S5C513J1V1 | I111S9C513J2V1 | I111S23C513J1V1 | I111S21C486J1V1 | I111S20C513J1V1 | I111S7C513J1V1,INGENIERIA EN MARKETING DIGITAL | INGENIERIA EN ADMINISTRACION MENCION MARKETING | INGENIERIA EN MARKETING,
last_ingreso,inst_type_generic,13 || UNIVERSIDADES || UNIVERSIDAD SANTO TOMAS || PSICOLOGIA,4133,18,1,1,1,1,I13S5C6J1V1 | I13S6C6J1V1 | I13S7C6J1V1 | I13S1C6J1V1 | I13S16C6J1V1 | I13S9C6J1V1 | I13S3C6J2V1 | I13S2C6J1V1,PSICOLOGIA,Psicología
last_ingreso,inst_type_generic,260 || CENTROS DE FORMACION TECNICA || CFT SANTO TOMAS || TECNICO EN GASTRONOMIA Y COCINA,3930,20,1,1,1,1,I260S21C280J1V1 | I260S43C280J1V1 | I260S38C280J1V1 | I260S11C280J1V1 | I260S22C280J1V1 | I260S41C280J1V1 | I260S21C280J2V1 | I260S3C280J1V1,GASTRONOMIA INTERNACIONAL Y TRADICIONAL CHILENA,Técnico en Gastronomía Internacional y Tradicional Chilena
last_ingreso,inst_type_generic,260 || CENTROS DE FORMACION TECNICA || CFT SANTO TOMAS || TECNICO ASISTENTE DEL EDUCADOR DIFERENCIAL,3855,25,1,1,1,1,I260S42C79J1V1 | I260S11C79J1V1 | I260S22C79J1V1 | I260S34C79J1V1 | I260S38C79J1V1 | I260S25C79J1V1 | I260S50C79J1V1 | I260S1C79J1V1,TECNICO EN EDUCACION ESPECIAL,Técnico en Educación Especial
last_ingreso,inst_type_generic,260 || CENTROS DE FORMACION TECNICA || CFT SANTO TOMAS || TECNICO EN ADMINISTRACION DE EMPRESAS,3817,26,1,1,1,1,I260S51C120J4V1 | I260S41C120J2V1 | I260S38C120J2V1 | I260S1C120J2V1 | I260S21C120J2V1 | I260S42C120J2V1 | I260S21C120J1V1 | I260S22C120J2V1,TECNICO EN ADMINISTRACION,Técnico en Administración
last_ingreso,inst_type_generic,20 || UNIVERSIDADES || UNIVERSIDAD ANDRES BELLO || PSICOLOGIA,3756,6,1,1,1,1,I20S2C7J1V2 | I20S3C7J1V2 | I20S4C7J1V2 | I20S4C7J2V1 | I20S1C7J2V1 | I20S3C7J2V1,PSICOLOGIA,Psicología
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TRABAJO SOCIAL,3735,44,1,1,,,I143S28C28J4V1 | I143S12C28J2V2 | I143S31C28J2V1 | I143S10C28J2V2 | I143S15C28J2V2 | I143S10C28J1V1 | I143S13C28J2V2 | I143S2C28J2V2,TRABAJO SOCIAL,
last_ingreso,inst_type_generic,260 || CENTROS DE FORMACION TECNICA || CFT SANTO TOMAS || TECNICO VETERINARIO,3600,11,1,1,1,1,I260S38C285J1V1 | I260S34C285J2V1 | I260S11C285J1V1 | I260S35C285J1V1 | I260S37C285J1V1 | I260S45C285J1V1 | I260S5C285J1V1 | I260S25C285J1V1,TECNICO EN VETERINARIA Y PRODUCCION PECUARIA,Técnico en Veterinaria y Producción Pecuaria
last_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || CONTADOR AUDITOR,3531,25,2,1,,,I111S20C6J1V1 | I111S5C6J1V1 | I111S10C6J1V1 | I111S9C6J1V1 | I111S25C6J2V1 | I111S21C6J2V1 | I111S7C6J2V1 | I111S15C6J2V1,AUDITORIA | AUDITORIA PEV,
last_ingreso,inst_type_generic,70 || UNIVERSIDADES || UNIVERSIDAD DE CHILE || INGENIERIA CIVIL PLAN COMUN Y LICENCIATURA EN CIENCIAS DE LA INGENIERIA,3511,3,1,1,1,1,I70S1C64J1V5 | I70S1C64J1V4 | I70S1C64J1V1,INGENIERIA Y CIENCIAS - PLAN COMUN,Ingeniería Civil
last_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || INGENIERIA EN RECURSOS HUMANOS,3501,31,3,1,,,I111S5C485J2V1 | I111S10C485J2V1 | I111S9C485J1V1 | I111S21C485J2V1 | I111S15C485J1V1 | I111S22C485J2V2 | I111S20C485J1V1 | I111S4C485J2V1,INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS | INGENIERIA EN ADMINISTRACION DE RECURSOS HUMANOS | INGENIERIA EN ADMINISTRACION DE RECURSOS HUMANOS PEV,
last_ingreso,inst_type_generic,430 || CENTROS DE FORMACION TECNICA || CFT INACAP || TECNICO EN MANTENIMIENTO INDUSTRIAL,3479,35,1,1,1,1,I430S23C34J2V1 | I430S29C34J1V1 | I430S22C34J1V1 | I430S30C34J1V1 | I430S38C34J2V1 | I430S16C34J2V1 | I430S9C34J1V1 | I430S9C34J2V1,TECNICO EN MANTENIMIENTO INDUSTRIAL,Técnico en Mantenimiento Industrial
last_ingreso,inst_type_generic,117 || INSTITUTOS PROFESIONALES || IP IACC || TECNICO EN INSTRUMENTACION AUTOMATIZACION Y CONTROL INDUSTRIAL,3443,2,2,1,,,I117S1C69J4V1 | I117S1C90J4V1,TECNICO DE NIVEL SUPERIOR EN CONTROL INDUSTRIAL | TECNICO DE NIVEL SUPERIOR EN AUTOMATIZACION Y CONTROL,
last_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || TECNICO EN ELECTRICIDAD Y ELECTRICIDAD INDUSTRIAL,3420,23,2,1,,,I111S15C419J2V1 | I111S20C419J1V1 | I111S24C419J1V1 | I111S15C419J1V1 | I111S7C423J2V1 | I111S21C419J1V1 | I111S12C419J1V1 | I111S16C419J1V1,TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL | TECNICO EN INSTALACIONES Y PROYECTOS ELECTRICOS,
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO ASISTENTE DEL EDUCADOR DE PARVULOS,3401,50,1,1,,,I143S29C29J1V1 | I143S29C29J2V2 | I143S25C29J2V1 | I143S5C29J2V1 | I143S30C29J1V1 | I143S13C29J1V1 | I143S2C29J2V2 | I143S31C29J2V2,ASISTENTE DE PARVULOS,
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO EN PODOLOGIA,3301,55,1,1,,,I143S21C62J2V1 | I143S13C62J2V1 | I143S0C62J1V1 | I143S12C62J2V1 | I143S30C62J2V1 | I143S5C62J1V1 | I143S9C62J2V1 | I143S25C62J2V1,PODOLOGIA CLINICA,
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || OTROS PROFESIONALES DE ARTE Y ARQUITECTURA,3299,26,1,1,,,I143S6C251J1V1 | I143S17C251J2V1 | I143S17C251J1V1 | I143S13C251J1V1 | I143S22C251J2V1 | I143S15C251J2V1 | I143S26C251J1V1 | I143S29C251J1V1,ESTETICA PROFESIONAL,
last_ingreso,inst_type_generic,19 || UNIVERSIDADES || UNIVERSIDAD DE LAS AMERICAS || ENFERMERIA,3278,6,1,1,1,1,I19S1C21J1V1 | I19S5C21J1V1 | I19S4C21J1V1 | I19S3C21J1V1 | I19S2C21J1V1 | I19S6C21J1V1,ENFERMERIA,Enfermería
last_ingreso,inst_type_generic,86 || UNIVERSIDADES || PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE || INGENIERIA CIVIL PLAN COMUN Y LICENCIATURA EN CIENCIAS DE LA INGENIERIA,3173,1,1,1,,,I86S5C131J1V2,INGENIERIA CIVIL,
last_ingreso,inst_type_generic,23 || UNIVERSIDADES || UNIVERSIDAD ADOLFO IBANEZ || INGENIERIA COMERCIAL,3154,4,3,1,1,1,I23S2C1J1V2 | I23S1C1J1V2 | I23S2C352J1V1 | I23S1C1J1V1,"INGENIERIA COMERCIAL, PLAN COMUN | BACHILLERATO DE INGENIERIA COMERCIAL | INGENIERIA COMERCIAL",Ingeniería Comercial
last_ingreso,inst_type_generic,117 || INSTITUTOS PROFESIONALES || IP IACC || TECNICO EN ADMINISTRACION DE EMPRESAS,3152,1,1,1,,,I117S1C1J4V1,TECNICO SUPERIOR EN ADMINISTRACION DE EMPRESAS,
last_ingreso,inst_type_generic,19 || UNIVERSIDADES || UNIVERSIDAD DE LAS AMERICAS || PSICOLOGIA,3119,18,1,1,1,1,I19S3C9J1V1 | I19S5C9J1V1 | I19S2C9J1V1 | I19S6C9J3V2 | I19S5C9J3V2 | I19S2C9J3V2 | I19S4C9J3V2 | I19S4C9J1V1,PSICOLOGIA,Psicología
last_ingreso,inst_type_generic,116 || INSTITUTOS PROFESIONALES || IP SANTO TOMAS || PSICOPEDAGOGIA,3108,18,1,1,,,I116S2C196J1V1 | I116S36C196J2V1 | I116S4C196J1V1 | I116S25C196J2V1 | I116S30C196J2V1 | I116S16C196J1V1 | I116S8C196J1V1 | I116S31C196J1V1,PSICOPEDAGOGIA,
last_ingreso,inst_type_generic,430 || CENTROS DE FORMACION TECNICA || CFT INACAP || TECNICO EN CONSTRUCCION Y OBRAS CIVILES,3098,37,1,1,1,1,I430S29C149J1V1 | I430S25C149J1V1 | I430S27C149J2V1 | I430S21C149J2V1 | I430S27C149J1V1 | I430S20C149J1V1 | I430S10C149J2V1 | I430S15C149J1V1,TECNICO EN CONSTRUCCION,Técnico en Edificación y Construcción
last_ingreso,inst_type_generic,100 || INSTITUTOS PROFESIONALES || IP INACAP || ADMINISTRACION GASTRONOMICA,3097,16,1,1,,,I100S19C307J1V1 | I100S4C307J1V1 | I100S32C307J1V1 | I100S35C307J1V1 | I100S29C307J1V1 | I100S33C307J1V1 | I100S24C307J1V1 | I100S9C307J1V1,ADMINISTRACION GASTRONOMICA,
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO EN LOGISTICA,3095,34,1,1,,,I143S28C645J4V1 | I143S27C645J2V1 | I143S26C645J2V1 | I143S29C645J2V1 | I143S17C645J2V1 | I143S31C645J1V1 | I143S10C645J2V1 | I143S30C645J2V2,TECNICO EN OPERACIONES LOGISTICAS,
last_ingreso,inst_type_generic,31 || UNIVERSIDADES || UNIVERSIDAD AUTONOMA DE CHILE || PSICOLOGIA,3083,8,1,1,1,1,I31S4C12J2V1 | I31S2C12J2V1 | I31S3C12J1V1 | I31S1C12J1V1 | I31S3C12J2V1 | I31S2C12J1V1 | I31S4C12J1V1 | I31S1C12J2V1,PSICOLOGIA,Psicología
last_ingreso,inst_type_generic,430 || CENTROS DE FORMACION TECNICA || CFT INACAP || TECNICO EN LOGISTICA,3061,33,1,1,1,1,I430S23C67J2V1 | I430S16C67J1V1 | I430S15C67J1V1 | I430S12C67J2V1 | I430S26C67J1V1 | I430S38C67J2V1 | I430S3C67J2V1 | I430S38C67J1V1,TECNICO EN LOGISTICA,Técnico en Logística y Operaciones Industriales
last_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || INGENIERIA EN COMERCIO EXTERIOR,3022,17,1,1,,,I111S22C352J1V1 | I111S6C352J1V1 | I111S4C352J1V1 | I111S22C352J2V2 | I111S3C352J1V1 | I111S15C352J2V1 | I111S7C352J1V1 | I111S2C352J2V1,INGENIERIA EN COMERCIO EXTERIOR,
last_ingreso,inst_type_generic,100 || INSTITUTOS PROFESIONALES || IP INACAP || INGENIERIA EN ELECTRICIDAD,2983,25,1,1,,,I100S33C294J2V1 | I100S9C294J1V1 | I100S20C294J2V1 | I100S21C294J2V1 | I100S38C294J2V1 | I100S32C294J1V1 | I100S38C294J1V1 | I100S26C294J2V1,INGENIERIA ELECTRICA,
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO EN ELECTRICIDAD Y ELECTRICIDAD INDUSTRIAL,2908,48,3,1,,,I143S32C616J1V2 | I143S33C616J2V1 | I143S20C616J1V1 | I143S10C616J2V3 | I143S26C616J2V4 | I143S13C616J1V2 | I143S22C616J2V2 | I143S21C616J2V3,TECNICO EN ELECTRICIDAD Y ELECTRONICA | TECNICO EN MANTENIMIENTO ELECTRICO INDUSTRIAL | TECNICO EN ELECTRICIDAD Y ENERGIAS RENOVABLES,
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || NA,2908,132,33,1,,,I143S0C23J1V1 | I143S23C664J3V1 | I143S10C742J2V1 | I143S17C742J1V1 | I143S30C742J1V1 | I143S30C95J1V2 | I143S33C30J1V1 | I143S28C744J4V1,CONSTRUCCION CIVIL | INGENIERIA EN ELECTRICIDAD Y ENERGIAS RENOVABLES | TECNICO EN EDUCACION PARVULARIA 1 Y 2 BASICO | INGENIERIA EN ADMINISTRACION DE EMPRESAS | TECNICO JURIDICO | INGENIERIA EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS | INGENIERIA EN CIBERSEGURIDAD | TECNICO EN COSMETOLOGIA,
last_ingreso,inst_type_generic,39 || UNIVERSIDADES || UNIVERSIDAD SAN SEBASTIAN || PSICOLOGIA,2863,4,1,1,1,1,I39S2C2J1V1 | I39S6C2J1V1 | I39S8C2J1V1 | I39S7C2J1V1,PSICOLOGIA,Psicología
last_ingreso,inst_type_generic,20 || UNIVERSIDADES || UNIVERSIDAD ANDRES BELLO || DERECHO,2812,7,1,1,1,1,I20S1C6J1V1 | I20S3C6J2V1 | I20S4C6J1V1 | I20S3C6J1V1 | I20S2C6J1V1 | I20S1C6J2V2 | I20S4C6J2V2,DERECHO,Derecho
last_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || TECNICO DENTAL Y ASISTENTE DE ODONTOLOGIA,2742,12,1,1,,,I111S16C107J1V1 | I111S3C107J2V1 | I111S12C107J1V1 | I111S25C107J1V1 | I111S6C107J1V1 | I111S15C107J1V1 | I111S23C107J1V1 | I111S3C107J1V1,TECNICO EN ODONTOLOGIA,
last_ingreso,inst_type_generic,430 || CENTROS DE FORMACION TECNICA || CFT INACAP || TECNICO EN DISENO GRAFICO,2715,63,3,1,,,I430S37C349J1V1 | I430S16C348J1V1 | I430S30C348J1V1 | I430S27C340J2V1 | I430S20C349J1V1 | I430S28C349J1V1 | I430S25C348J1V1 | I430S12C340J1V1,DISEÑO DIGITAL Y WEB | ANIMACION DIGITAL Y VIDEOJUEGOS | TECNICO EN DISEÑO DIGITAL,
last_ingreso,inst_type_generic,31 || UNIVERSIDADES || UNIVERSIDAD AUTONOMA DE CHILE || DERECHO,2696,8,1,1,1,1,I31S1C2J1V3 | I31S4C2J1V3 | I31S3C2J1V3 | I31S3C2J2V3 | I31S2C2J1V3 | I31S2C2J2V3 | I31S4C2J2V3 | I31S1C2J2V3,DERECHO,Derecho
last_ingreso,inst_type_generic,152 || INSTITUTOS PROFESIONALES || IP LATINOAMERICANO DE COMERCIO EXTERIOR IPLACEX || TRABAJO SOCIAL,2689,7,1,1,,,I152S10C41J4V4 | I152S10C41J4V2 | I152S10C41J2V5 | I152S9C41J1V4 | I152S10C41J1V5 | I152S9C41J2V5 | I152S12C41J2V5,TRABAJO SOCIAL,
last_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || TECNICO EN ADMINISTRACION DE EMPRESAS,2661,28,3,1,,,I111S9C488J1V1 | I111S25C488J2V1 | I111S27C518J4V1 | I111S20C488J2V1 | I111S21C488J2V1 | I111S15C488J2V1 | I111S24C488J2V1 | I111S5C488J2V1,TECNICO EN ADMINISTRACION | ADMINISTRACION DE EMPRESAS | ADMINISTRACION DE EMPRESAS MENCION MARKETING,
last_ingreso,inst_type_generic,13 || UNIVERSIDADES || UNIVERSIDAD SANTO TOMAS || ENFERMERIA,2659,13,1,1,1,1,I13S6C13J1V1 | I13S7C13J1V1 | I13S1C13J1V1 | I13S4C13J1V1 | I13S16C13J1V1 | I13S17C13J1V1 | I13S9C13J1V1 | I13S5C13J1V1,ENFERMERIA,Enfermería
last_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || NA,2639,63,21,1,,,I111S20C534J1V1 | I111S10C534J1V1 | I111S2C533J1V1 | I111S3C533J1V1 | I111S20C352J2V1 | I111S27C537J4V1 | I111S25C533J1V1 | I111S21C521J1V1,INGENIERIA EN REDES Y TELECOMUNICACIONES | INGENIERIA EN MANTENIMIENTO INDUSTRIAL | INGENIERIA EN COMERCIO EXTERIOR | TECNICO EN OPERACIONES LOGISTICAS | INGENIERIA EN ADMINISTRACION MENCION INNOVACION Y EMPRENDIMIENTO | TECNICO EN TURISMO Y HOSPITALIDAD | TECNICO EN ELECTRICIDAD Y ENERGIAS RENOVABLES | ADMINISTRACION EN TURISMO Y HOSPITALIDAD,
last_ingreso,inst_type_generic,117 || INSTITUTOS PROFESIONALES || IP IACC || TECNICO EN MINERIA,2627,1,1,1,,,I117S1C73J4V1,TECNICO DE NIVEL SUPERIOR EN PROCESOS MINEROS,
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO EN COMPUTACION E INFORMATICA,2618,55,3,1,,,I143S23C677J2V1 | I143S26C677J2V1 | I143S29C677J1V1 | I143S31C677J1V1 | I143S27C677J2V1 | I143S28C677J4V1 | I143S13C677J2V2 | I143S30C677J1V1,TECNICO EN PROGRAMACION Y ANALISIS DE SISTEMAS | TECNICO EN DESARROLLO DE REALIDAD VIRTUAL Y AUMENTADA | TECNICO EN DESARROLLO DE APLICACIONES MOVILES,
last_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || ADMINISTRACION GASTRONOMICA,2605,10,1,1,,,I111S3C100J1V1 | I111S5C100J2V2 | I111S2C100J1V2 | I111S3C100J1V2 | I111S2C100J2V1 | I111S5C100J1V1 | I111S2C100J2V2 | I111S5C100J1V2,GASTRONOMIA INTERNACIONAL,
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO EN SERVICIO SOCIAL,2583,45,1,1,,,I143S31C83J1V1 | I143S32C83J2V2 | I143S28C83J4V1 | I143S30C83J1V1 | I143S8C83J1V1 | I143S17C83J1V1 | I143S24C83J2V2 | I143S20C83J2V2,TECNICO EN TRABAJO SOCIAL,
last_ingreso,inst_type_generic,152 || INSTITUTOS PROFESIONALES || IP LATINOAMERICANO DE COMERCIO EXTERIOR IPLACEX || TECNICO ASISTENTE DEL EDUCADOR DE PARVULOS,2578,7,1,1,,,I152S10C395J4V1 | I152S10C395J1V1 | I152S9C395J1V1 | I152S12C395J1V1 | I152S9C395J2V1 | I152S12C395J2V1 | I152S10C395J2V1,TECNICO EN EDUCACION PARVULARIA Y EDUCACION BASICA,
last_ingreso,inst_type_generic,123 || INSTITUTOS PROFESIONALES || IP DE CHILE || TECNICO EN ENFERMERIA,2547,10,2,1,,,I123S1C47J2V1 | I123S1C47J1V1 | I123S5C47J2V1 | I123S2C47J2V1 | I123S5C47J1V1 | I123S2C47J1V1 | I123S3C47J2V1 | I123S3C47J1V1,TECNICO EN ENFERMERIA | TECNICO EN ENFERMERIA MENCION INSTRUMENTACION QUIRURGICA,
last_ingreso,inst_type_generic,152 || INSTITUTOS PROFESIONALES || IP LATINOAMERICANO DE COMERCIO EXTERIOR IPLACEX || TECNICO EN ELECTRICIDAD Y ELECTRICIDAD INDUSTRIAL,2545,5,3,1,,,I152S10C431J4V1 | I152S10C445J3V1 | I152S10C396J4V1 | I152S9C396J2V1 | I152S9C396J1V1,TECNICO EN ELECTRICO | TECNICO EN INSTALACIONES ELECTRICAS DOMICILIARIAS E INDUSTRIALES | TECNICO EN GENERACION ELECTRICA LIMPIA,
last_ingreso,inst_type_generic,117 || INSTITUTOS PROFESIONALES || IP IACC || INGENIERIA EN PREVENCION DE RIESGOS,2537,2,1,1,,,I117S1C27J4V1 | I117S1C27J4V2,INGENIERIA EN PREVENCION DE RIESGOS,
last_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || TECNICO EN DEPORTE RECREACION Y PREPARACION FISICA,2532,5,1,1,,,I111S12C106J1V1 | I111S15C106J1V1 | I111S20C106J1V1 | I111S4C106J1V1 | I111S4C106J2V1,PREPARADOR FISICO,
last_ingreso,inst_type_generic,20 || UNIVERSIDADES || UNIVERSIDAD ANDRES BELLO || MEDICINA VETERINARIA,2521,3,1,1,1,1,I20S4C64J1V1 | I20S1C64J1V1 | I20S3C64J1V1,MEDICINA VETERINARIA,Medicina Veterinaria
last_ingreso,inst_type_generic,152 || INSTITUTOS PROFESIONALES || IP LATINOAMERICANO DE COMERCIO EXTERIOR IPLACEX || TECNICO EN ENFERMERIA,2508,7,1,1,,,I152S10C22J2V1 | I152S12C22J1V3 | I152S10C22J2V4 | I152S9C22J2V3 | I152S10C22J1V4 | I152S9C22J1V3 | I152S12C22J2V4,TECNICO EN ENFERMERIA,
last_ingreso,inst_type_generic,19 || UNIVERSIDADES || UNIVERSIDAD DE LAS AMERICAS || MEDICINA VETERINARIA,2505,14,1,1,1,1,I19S3C37J1V1 | I19S4C37J1V1 | I19S6C37J3V1 | I19S2C37J1V1 | I19S1C37J1V1 | I19S5C37J1V1 | I19S9C37J1V1 | I19S4C37J3V1,MEDICINA VETERINARIA,Medicina Veterinaria
last_ingreso,inst_type_generic,39 || UNIVERSIDADES || UNIVERSIDAD SAN SEBASTIAN || DERECHO,2485,6,1,1,1,1,I39S2C3J1V1 | I39S8C3J1V1 | I39S6C3J1V1 | I39S6C3J2V1 | I39S2C3J2V1 | I39S7C3J1V1,DERECHO,Derecho
last_ingreso,inst_type_generic,152 || INSTITUTOS PROFESIONALES || IP LATINOAMERICANO DE COMERCIO EXTERIOR IPLACEX || ADMINISTRACION PUBLICA,2468,7,4,1,,,I152S10C430J4V1 | I152S10C274J4V5 | I152S10C100J4V2 | I152S10C274J4V4 | I152S10C470J4V1 | I152S10C274J2V5 | I152S10C274J2V3,"ADMINISTRACION PUBLICA, MENCION SEGURIDAD PUBLICA Y GESTION DE RIESGOS | ADMINISTRACION PUBLICA | ADMINISTRACION PUBLICA MENCION GESTION DESARROLLO LOCAL Y REGIONAL | ADMINISTRACION PUBLICA MENCION GESTION MUNICIPAL",
last_ingreso,inst_type_generic,39 || UNIVERSIDADES || UNIVERSIDAD SAN SEBASTIAN || ENFERMERIA,2462,4,1,1,1,1,I39S6C16J1V1 | I39S8C16J1V1 | I39S7C16J1V1 | I39S2C16J1V1,ENFERMERIA,Enfermería
last_ingreso,inst_type_generic,106 || INSTITUTOS PROFESIONALES || IP PROVIDENCIA || TECNICO ASISTENTE DEL EDUCADOR DE PARVULOS,2431,2,1,1,,,I106S6C294J4V1 | I106S6C294J4V2,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO BASICO,
last_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || TECNICO EN CONSTRUCCION Y OBRAS CIVILES,2426,16,1,1,,,I111S25C21J1V1 | I111S2C21J1V1 | I111S25C21J2V1 | I111S12C21J2V1 | I111S2C21J2V1 | I111S12C21J1V1 | I111S20C21J1V1 | I111S15C21J1V1,TECNICO EN CONSTRUCCION,
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO EN PREVENCION DE RIESGOS,2398,39,2,1,,,I143S8C27J2V2 | I143S15C27J2V2 | I143S20C27J2V2 | I143S5C27J2V2 | I143S17C27J1V1 | I143S17C27J2V2 | I143S22C27J2V2 | I143S25C27J2V2,PREVENCION DE RIESGOS | TECNICO EN PREVENCION DE RIESGOS,
last_ingreso,inst_type_generic,100 || INSTITUTOS PROFESIONALES || IP INACAP || INGENIERIA INDUSTRIAL,2389,28,1,1,,,I100S21C21J2V1 | I100S4C21J1V1 | I100S23C21J2V1 | I100S24C21J2V1 | I100S23C21J1V1 | I100S9C21J1V1 | I100S4C21J2V1 | I100S15C21J1V1,INGENIERIA EN MANTENIMIENTO INDUSTRIAL,
last_ingreso,inst_type_generic,430 || CENTROS DE FORMACION TECNICA || CFT INACAP || TECNICO EN INSTRUMENTACION AUTOMATIZACION Y CONTROL INDUSTRIAL,2370,39,1,1,1,1,I430S28C325J1V1 | I430S25C325J2V1 | I430S2C325J2V1 | I430S3C325J1V1 | I430S29C325J1V1 | I430S12C325J2V1 | I430S33C325J1V1 | I430S29C325J2V1,TECNICO EN AUTOMATIZACION Y ROBOTICA,"Técnico en Automatización y Control Industrial, Automatización y Robótica"
last_ingreso,inst_type_generic,143 || INSTITUTOS PROFESIONALES || IP AIEP || TECNICO EN MECANICA AUTOMOTRIZ,2367,32,2,1,,,I143S23C376J2V1 | I143S9C376J2V1 | I143S17C376J1V1 | I143S13C376J2V1 | I143S21C636J2V3 | I143S17C636J1V2 | I143S17C376J2V1 | I143S15C376J2V1,TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA | TECNICO EN MECANICA AUTOMOTRIZ EN MAQUINARIA PESADA,
last_ingreso,inst_type_generic,111 || INSTITUTOS PROFESIONALES || IP DUOC UC || ADMINISTRACION TURISTICA Y HOTELERA,2358,16,3,1,,,I111S5C443J1V1 | I111S2C443J1V1 | I111S5C103J1V1 | I111S3C103J1V1 | I111S2C103J1V1 | I111S5C443J2V1 | I111S25C443J1V1 | I111S5C429J1V1,TURISMO Y HOTELERIA | ECOTURISMO | TOURISM AND HOSPITALITY,
last_ingreso,inst_type_generic,106 || INSTITUTOS PROFESIONALES || IP PROVIDENCIA || TECNICO EN ADMINISTRACION DE EMPRESAS,2312,4,4,1,,,I106S6C316J4V3 | I106S6C67J4V1 | I106S6C314J4V3 | I106S6C315J4V3,TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS | TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION MARKETING O FINANZAS O RECURSOS HUMANOS | TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION FINANZAS | TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION MARKETING,
last_ingreso,inst_type_generic,152 || INSTITUTOS PROFESIONALES || IP LATINOAMERICANO DE COMERCIO EXTERIOR IPLACEX || TECNICO EN ADMINISTRACION DE EMPRESAS,2292,7,2,1,,,I152S10C326J4V6 | I152S9C326J2V1 | I152S10C326J2V1 | I152S10C476J4V1 | I152S12C326J2V1 | I152S9C326J1V5 | I152S12C326J1V5,TECNICO EN ADMINISTRACION DE EMPRESAS | TECNICO EN ADMINISTRACION EN CENTROS DE SALUD,
