school_rbd,area_income_va,program_income_full_va,institution_income_va,math_va,area_income_n,program_income_full_n,institution_income_n,math_n,complete_decomposition_input,decomposition_order,program_income_full_component_math_va,program_income_full_component_institution_income_va,program_income_full_component_area_income_va,program_income_full_component_residual_va,program_income_full_component_sum_va,reconstruction_error
2701,-0.0511928715937532,-0.0727517006448881,-0.039352074206652,-0.12275262815277,80,80,80,80,TRUE,math_area_institution,-0.0146995767857381,0.000896869607498512,-0.0478572206962916,-0.0110918594130298,-0.0727517872875611,0
2732,-0.03064698897915,-0.0506941880212976,-0.048605685754013,-0.299191645096018,60,60,60,58,TRUE,math_area_institution,-0.0360875291611545,-0.00822391958459863,-0.00912630706101196,0.00274348114279455,-0.0506942746639706,0
2733,-0.0862628061066461,-0.112397103088376,-0.100727904743688,-0.151690063332063,208,208,208,208,TRUE,math_area_institution,-0.0182073750959072,-0.0126786019150954,-0.0853371799451352,0.00382596722508881,-0.112397189731049,0
2737,0.0062477854093727,0.0111180733694799,-0.015867520904144,-0.0807365720065263,12,12,12,11,TRUE,math_area_institution,-0.00960638694923088,-0.0078823194767894,0.0139974237645497,0.0146092693882775,0.0111179867268069,0
2751,-0.004472001337319,-0.0070675833256175,0.003475894590239,0.0481272522690628,1,1,1,1,TRUE,math_area_institution,0.00601449659608405,0.00250788233370141,-0.00940268919376784,-0.00618735970430808,-0.00706766996829046,0
2782,-0.0206881373921431,-0.0494800391575661,-0.0464467526574339,-0.051581361127842,451,451,451,448,TRUE,math_area_institution,-0.00607218985058634,-0.0119395153030755,-0.0192458778853685,-0.0122225427612086,-0.0494801258002391,0
2785,-0.0235321457685399,-0.0375700316440033,-0.0295740267824824,0.0790920497255611,119,119,119,119,TRUE,math_area_institution,0.00976805193088294,-0.00502286195720767,-0.0338223032318025,-0.00849300502854901,-0.0375701182866763,0
2786,0.0645477816630078,0.0777372417310227,0.0205421849754152,0.483093128891413,362,362,362,359,TRUE,math_area_institution,0.0587410965018317,-0.0148112773860859,0.0315745068148344,0.00223282915776961,0.0777371550883498,-1.38777878078145e-17
2787,0.0101349630394137,-0.0034732325544875,-0.0279730155431552,-0.0741112989783226,211,211,211,209,TRUE,math_area_institution,-0.00880327079920761,-0.0140174790380959,0.0178552986223291,0.00149213201781387,-0.00347331919716045,-1.73472347597681e-18
2789,0.0424050188790366,0.0646612473173766,0.0114291615819096,0.77476365886846,148,148,148,148,TRUE,math_area_institution,0.0940974225148477,-0.0132737099358054,-0.0189714578459795,0.00280890594164086,0.0646611606747037,0
2790,0.0111473526432415,0.0225843910193235,-0.0126114025023654,0.379010394139526,64,64,64,64,TRUE,math_area_institution,0.0461241786990506,-0.0108267084554361,-0.0202900155506667,0.00757684968370268,0.0225843043766505,0
2793,-0.0746159455511522,-0.0875081554045572,-0.0877563654453437,-0.194366761183691,332,332,332,322,TRUE,math_area_institution,-0.023380647975138,-0.0108473008432659,-0.0683550395771782,0.0150747463483519,-0.0875082420472302,0
2794,-0.0323973541469608,-0.0618217299114096,-0.0430847687559461,-0.246753339022452,119,119,119,118,TRUE,math_area_institution,-0.0297309533176738,-0.00576122544319953,-0.0156702530417163,-0.0106593847514929,-0.0618218165540826,0
2833,0.0051224566070283,-0.005284927246074,-0.0071994443031856,-0.0404049362901034,3,3,3,3,TRUE,math_area_institution,-0.00471738269796056,-0.00427552810779484,0.00921622203718422,-0.00550832512017579,-0.00528501388874696,0
2835,-0.0621125975564958,-0.0907758520816554,-0.0721431235411545,-0.147800970663353,151,151,151,144,TRUE,math_area_institution,-0.0177359389576708,-0.00874807311245136,-0.058136355202605,-0.00615557145160121,-0.0907759387243284,0
2836,-0.0087887798903937,-0.0325585913201404,-0.0032004855362345,-0.105098320954289,68,68,68,67,TRUE,math_area_institution,-0.0125595201921133,0.00207684174086756,-0.00103563146809085,-0.0210403680434768,-0.0325586779628134,0
2863,0.0046436314180362,-0.0115155013871276,-0.0475208640420182,-0.0761332397565526,138,138,138,134,TRUE,math_area_institution,-0.00904837062927867,-0.0201625746986117,0.0117689784994686,0.00592637879862119,-0.0115155880298006,-3.46944695195361e-18
2865,-0.0845387431998651,-0.107465688431897,-0.0781396766534942,-0.0604589316438532,126,126,126,123,TRUE,math_area_institution,-0.00714832969026206,-0.00465626308010346,-0.0912838294647165,-0.00437735283948795,-0.10746577507457,0
2882,0.0271710942501487,0.0171891820447371,0.0292205919560008,-0.0311793316944263,297,297,297,294,TRUE,math_area_institution,-0.00359905413806934,0.00343917597316862,0.0335578148200256,-0.0162088412530607,0.0171890954020641,0
2896,0.0033195730989873,-0.0082280352847415,-0.0120030275854436,0.111701254743438,177,177,177,175,TRUE,math_area_institution,0.0137209424876631,-0.00654693010238874,-0.00603191169780059,-0.00937022261488822,-0.00822812192741446,0
2908,0.0109844638849876,0.0091975240664898,-0.0114831200262885,-0.139997433893115,26,26,26,25,TRUE,math_area_institution,-0.0167899935783937,-0.00724853006361317,0.0245383467050792,0.00869761436074455,0.00919743742381684,0
2909,0.0323219155586148,0.0380685669054976,0.0200510025282176,-0.0598608689809814,43,43,43,43,TRUE,math_area_institution,-0.00707583248430035,-0.0016997274718546,0.0419188013760957,0.00492523884288392,0.0380684802628246,0
2910,-0.0089190893406319,-0.0185850587221241,-0.0250261284269672,-0.132049791449721,57,57,57,57,TRUE,math_area_institution,-0.0158265796973765,-0.00651799128649075,0.0011533083228375,0.00260611729623272,-0.0185851453647971,0
2930,-0.0877569210922171,-0.128508385052959,-0.0754251369028203,-0.133146350705841,121,121,121,119,TRUE,math_area_institution,-0.0159595047020214,-0.0021239229073278,-0.0886492133834459,-0.0217758307028368,-0.128508471695632,0
2934,-0.0547579258542678,-0.0841179759986637,-0.0468939976449812,-0.176853328419795,431,431,431,420,TRUE,math_area_institution,-0.0212576681922437,-0.000705263563476278,-0.0472301885937756,-0.0149249422918411,-0.0841180626413367,0
2935,-0.0270842140843051,-0.0634898836084752,-0.0594433469448065,-0.143937430617073,940,940,940,919,TRUE,math_area_institution,-0.0172676003104603,-0.0146264191140368,-0.0185290903572329,-0.0130668604694182,-0.0634899702511482,0
2937,0.0362149995747934,0.0267533733851846,-0.0352422637397593,-0.203885905883675,174,174,174,171,TRUE,math_area_institution,-0.0245345594909987,-0.0243485253589744,0.0588494730973985,0.0167868984950863,0.0267532867425116,3.46944695195361e-18
2938,-0.0174873493523399,-0.0423652556801145,-0.0596570643288613,-0.113891799540379,543,543,543,527,TRUE,math_area_institution,-0.013625466401018,-0.0178967739852726,-0.0101918153428315,-0.000651286593665389,-0.0423653423227875,0
2939,-0.0620793481475896,-0.0971803009725079,-0.0845862665851504,-0.0510613837722581,128,128,128,126,TRUE,math_area_institution,-0.00600915815209813,-0.0143454636932359,-0.066488768834296,-0.0103369969355508,-0.0971803876151809,0
2940,0.0219862548986912,0.0126172971422517,-0.0103992366812134,-0.0541961730566326,31,31,31,31,TRUE,math_area_institution,-0.006389157571063,-0.0107661663333657,0.0296418934513128,0.000130640952694657,0.0126172104995787,0
2943,-0.0068319179576554,-0.0161851394645666,-0.0103155347683195,0.114864500694257,19,19,19,18,TRUE,math_area_institution,0.0141043914261119,-0.00270552792550511,-0.017881860293812,-0.00970222931403438,-0.0161852261072396,0
2973,0.0412728782352799,-0.0031055324752621,-0.0285910316819341,-0.0772162459427291,1504,1504,1504,1494,TRUE,math_area_institution,-0.00917965272965262,-0.0240025710941947,0.0536307036484463,-0.0235540989425341,-0.00310561911793505,-8.67361737988404e-19
2974,0.0008163283486409,-0.0012304556355754,0.022716265716975,-0.215719325702177,12,12,12,11,TRUE,math_area_institution,-0.0259690076300849,0.0101665836877471,0.0195112107018661,-0.00493932903777669,-0.00123054227824836,4.33680868994202e-19
2979,0.0036036491432433,-0.0052103243656231,0.0114592166253804,-0.188337270366817,31,31,31,30,TRUE,math_area_institution,-0.02264975259455,0.00459499574052464,0.0203146770370396,-0.00747033119131033,-0.00521041100829606,8.67361737988404e-19
2991,-0.0146768691577629,-0.0401913563847167,-0.0236756392858385,0.0684311678542582,270,270,270,269,TRUE,math_area_institution,0.00847573893972233,-0.00535689402004133,-0.022800131074244,-0.0205101568728266,-0.0401914430273897,0
2992,0.0029116764328876,-0.0338026220586427,-0.0495816818541915,-0.0984646692329768,369,369,369,365,TRUE,math_area_institution,-0.0117553883762114,-0.0203182728538658,0.0117308842121801,-0.0134599316834187,-0.0338027087013156,-6.93889390390723e-18
2995,-0.0269334464087107,-0.0512063249277257,-0.0526281216881291,-0.0547462442817267,404,404,404,396,TRUE,math_area_institution,-0.00645583725092759,-0.0124552828421836,-0.0260928188037624,-0.00620247267352513,-0.0512064115703987,0
2997,-0.0128764752840725,-0.0396529271596792,-0.038773879879254,-0.21047406955549,70,70,70,69,TRUE,math_area_institution,-0.0253331772417401,-0.0103540253201812,0.00344258016325351,-0.00740839140368441,-0.0396530138023522,0
3003,-0.0007023752188086,-0.0117623674092931,-0.0208050081375619,0.0196156121785562,20,20,20,19,TRUE,math_area_institution,0.00255831320215303,-0.00828883918442261,-0.00263139469370893,-0.00340053337598755,-0.0117624540519661,0
3005,0.0081298680801544,-0.0214284326144616,-0.0338869421292499,-0.0015016178742491,303,303,303,302,TRUE,math_area_institution,-1.5191892016903e-06,-0.0162023643098134,0.00927140313396939,-0.0144960388920889,-0.0214285192571346,0
3006,0.0116192448082534,-0.0113386953845394,-0.0440036200972738,-0.159957170011347,757,757,757,748,TRUE,math_area_institution,-0.0192095144582903,-0.020434197863878,0.0269933072961511,0.00131162299880495,-0.0113387820272124,0
3010,0.0171442463397046,-0.0008262250515473,0.0030365578967828,-0.0617788747894077,35,35,35,33,TRUE,math_area_institution,-0.00730833330864799,-0.00379014489199945,0.0247782776502509,-0.0145061111438237,-0.000826311694220256,-1.0842021724855e-19
3012,0.0185216716821344,-0.0057336863754139,-0.0440345977768047,0.161403200562857,242,242,242,241,TRUE,math_area_institution,0.0197458165125121,-0.0245113967917633,0.00699211644430153,-0.00796030918313712,-0.00573377301808686,8.67361737988404e-19
3013,-0.0271868549868326,-0.0641927469906864,-0.0638799250171463,-0.242558074786906,311,311,311,307,TRUE,math_area_institution,-0.0292224030365248,-0.0157982731453065,-0.0100926567296283,-0.00907950072189977,-0.0641928336333594,1.38777878078145e-17
3014,0.0766794359554024,0.115788909545274,0.0288531367894126,0.729184866176811,304,304,304,304,TRUE,math_area_institution,0.0885723574566383,-0.0167194327311505,0.0240642563352384,0.0198716418418749,0.115788822902601,0
3015,0.143683167421077,0.164540106096768,0.0263832031035758,0.682917747106537,234,234,234,234,TRUE,math_area_institution,0.0829638534173019,-0.0384308011780422,0.104480428708825,0.0155265385060105,0.164540019454095,0
3016,-0.0553919741656061,-0.0726542445922267,-0.0698970541333411,-0.166321989301045,64,64,64,63,TRUE,math_area_institution,-0.0199810583843709,-0.00983865674796555,-0.048866578880481,0.00603196277791779,-0.0726543312348997,0
3033,-0.0684684021957837,-0.0936904168479464,-0.0781478324777924,-0.132124679410991,112,112,112,110,TRUE,math_area_institution,-0.0158356576222986,-0.0092695745655756,-0.0667434077963359,-0.00184186350640925,-0.0936905034906194,0
3055,-0.0240156837954871,-0.0513762378612712,-0.0277392693462471,-0.120089515574463,185,185,185,181,TRUE,math_area_institution,-0.0143767540564915,-0.00295288625013955,-0.0170984451920219,-0.0169482390052911,-0.0513763245039441,-6.93889390390723e-18
3059,0.008704262736435,-0.0129836373637583,-0.0090884860242541,-0.0506426346414147,64,64,64,62,TRUE,math_area_institution,-0.00595839734747062,-0.0060982153191307,0.0141884297104875,-0.0151155410503174,-0.0129837240064313,-1.73472347597681e-18
3108,-0.0414738013163381,-0.0772944958239303,-0.0726353012687528,-0.26453085522607,154,154,154,153,TRUE,math_area_institution,-0.0318859453171955,-0.0147207963586923,-0.024478130189138,-0.00620971060157745,-0.0772945824666033,0
3110,-0.0160775537342736,-0.0339328936430128,-0.0332483071817904,0.0278152283662188,20,20,20,18,TRUE,math_area_institution,0.00355227136150296,-0.00853521841536225,-0.0208746475201505,-0.008075385711676,-0.0339329802856858,0
3126,-0.0881818572129055,-0.119731041328715,-0.091882747318895,-0.147619243065808,108,108,108,102,TRUE,math_area_institution,-0.017713909923113,-0.00853714480671481,-0.0878785124569131,-0.00560156078464706,-0.119731127971388,0
3127,-0.111984710845832,-0.134261799190024,-0.0947545004742315,-0.287807897206038,167,167,167,164,TRUE,math_area_institution,-0.0347075902908141,-0.0014078797491071,-0.102861847270198,0.00471543147742223,-0.134261885832697,0
3128,-0.0246462371743895,-0.0404648063563389,-0.0346720505659963,-0.032739800811191,88,88,88,88,TRUE,math_area_institution,-0.00378821433478143,-0.00606620107396816,-0.0253933898277228,-0.00521708776253949,-0.0404648929990119,-6.93889390390723e-18
3138,-0.0280710331409857,-0.0420852007277515,-0.0455501000585208,-0.0333602229728504,26,26,26,26,TRUE,math_area_institution,-0.00386342196105432,-0.0093732487167393,-0.0292448247454407,0.000396208052809863,-0.0420852873704245,0
3163,-0.0567115590329166,-0.0787850767430219,-0.102505578333244,-0.0865483968784594,258,258,258,244,TRUE,math_area_institution,-0.0103108968457871,-0.0230379737022622,-0.0572901308903915,0.0118538380527458,-0.0787851633856949,0
3165,-0.0012012723069899,-0.0207252374662911,-0.0263827995926328,-0.0253418744419715,303,303,303,301,TRUE,math_area_institution,-0.0028914370822047,-0.0101141223853697,0.000698930963866309,-0.00841869560525596,-0.0207253241089641,0
3172,-0.0158567172106731,-0.0234702425261318,0.0018247607541675,-0.137187684384368,53,53,53,52,TRUE,math_area_institution,-0.0164493955081876,0.00650599964954139,-0.00631195242653106,-0.00721498088362748,-0.0234703291688048,-3.46944695195361e-18
3173,-0.026359405593766,-0.0452561135007502,-0.0356088140060413,-0.0654443700245169,80,80,80,76,TRUE,math_area_institution,-0.00775266494730164,-0.00571340968448283,-0.0245103886066684,-0.00727973690497025,-0.0452562001434232,0
3202,0.0404231822663059,0.0234839065221872,0.0098531671305066,0.256968854391686,364,364,364,362,TRUE,math_area_institution,0.0313302930541942,-0.0102226573562235,0.023677577926814,-0.0213013937452705,0.0234838198795142,0
3204,0.0323729748508274,0.0449319903019585,0.0045989881745411,0.698603789622174,96,96,96,96,TRUE,math_area_institution,0.0848653168016231,-0.0124325534474057,-0.0238054244414267,-0.00369543525350516,0.0449319036592855,6.93889390390723e-18
3205,0.0054010815100523,-0.0086502647518195,-0.0121699079272039,-0.144275171252548,142,142,142,142,TRUE,math_area_institution,-0.017308541258511,-0.00575088529200965,0.0185427100941412,-0.00413363493811308,-0.00865035139449246,0
3209,-0.002132805777426,-0.0050750767090623,0.0057976252685771,0.0295044463736781,2,2,2,2,TRUE,math_area_institution,0.00375703850950207,0.00282094011917174,-0.00512016288253521,-0.00653297909787385,-0.00507516335173526,0
3247,0.0051234540829539,-0.0247708328905979,-0.043744178940504,-0.0722376809104296,961,961,961,956,TRUE,math_area_institution,-0.00857615066047602,-0.018814035336516,0.0119782473030126,-0.00935898083929152,-0.0247709195332709,0
3248,0.0252498517823389,-0.0114358465420067,-0.0432026533653934,-0.146381701486638,621,621,621,611,TRUE,math_area_institution,-0.0175638950294889,-0.0244617891065439,0.0413586743896626,-0.0107689234383095,-0.0114359331846797,-3.46944695195361e-18
3252,-0.0091459828790264,-0.047465217996891,-0.0027273122669295,-0.139338877403021,461,461,461,442,TRUE,math_area_institution,-0.0167101633056418,0.00258211945699443,0.00152677512791543,-0.034864035918832,-0.0474653046395639,-6.93889390390723e-18
3290,-0.0086656137758949,-0.0382111733650799,-0.0338959217613045,-0.0797092447164958,456,456,456,453,TRUE,math_area_institution,-0.00948185424929974,-0.0104815594024584,-0.00309720858168353,-0.0151506377743112,-0.0382112600077529,0
3296,-0.0578367482965347,-0.0851352997031514,-0.05636791427152,-0.0468184798139797,442,442,442,433,TRUE,math_area_institution,-0.00549483297977917,-0.00432832887370064,-0.0620189858039742,-0.0132932386883704,-0.0851353863458244,0
3298,0.0442098831874719,0.0434490539901457,0.0118778003263744,0.143374891411894,311,311,311,308,TRUE,math_area_institution,0.0175604233709593,-0.00992055494940837,0.037847623093947,-0.00203852416802524,0.0434489673474728,0
3300,0.0121329740997487,-0.0032314706111679,-0.039496113546611,0.210064860081344,331,331,331,326,TRUE,math_area_institution,0.0256445869450457,-0.0209692133388949,-0.00451329962729051,-0.00339363123270107,-0.00323155725384086,0
3302,-0.0616143622575931,-0.0960945687617729,-0.102767573101925,-0.0588378498356015,191,191,191,191,TRUE,math_area_institution,-0.0069518220180237,-0.0217717172344048,-0.0652840910314766,-0.00208702512054078,-0.0960946554044459,0
3303,-0.0361268034462772,-0.0667637651882485,-0.0627004329245362,-0.0555563487008139,208,208,208,203,TRUE,math_area_institution,-0.00655403817629392,-0.0136294247384173,-0.0365056082682261,-0.0100747806479841,-0.0667638518309215,0
3304,0.0402678008039138,0.0311884974714782,0.0121167525759865,0.314012638394587,148,148,148,147,TRUE,math_area_institution,0.0382451453170586,-0.00959950586627913,0.0185529305493587,-0.016010159171333,0.0311884108288052,0
3305,-0.0116695940952228,-0.0237887749144539,-0.0006872575374317,-0.239306667091602,137,137,137,129,TRUE,math_area_institution,-0.0288282671240435,0.00478657228891947,0.00731945105162854,-0.00706661777363137,-0.0237888615571269,0
3308,-0.0208828704982193,-0.0394633241266786,-0.0594415829703788,-0.096514215285328,122,122,122,121,TRUE,math_area_institution,-0.0115189541857161,-0.0168491151243766,-0.0155708548836289,0.00447551342437004,-0.0394634107693516,0
3311,-0.0138410306987357,-0.0430632974995566,-0.0327341964063943,-0.194393119397894,152,152,152,150,TRUE,math_area_institution,-0.023383843120066,-0.00771321544090935,0.00094799377796172,-0.012914319359216,-0.0430633841422296,0
3313,-0.0116701023295713,-0.0298845366295955,-0.0308471567648594,-0.105318411371473,66,66,66,64,TRUE,math_area_institution,-0.012586199570873,-0.00816017510873939,-0.00430207266323036,-0.00483617592942572,-0.0298846232722685,0
3317,0.0024062851798025,-0.0079548365172153,0.0136910014321098,0.0090075538263964,24,24,24,23,TRUE,math_area_institution,0.00127240348239638,0.0047011795060721,0.00183341353451861,-0.0157619196828753,-0.00795492315988826,1.73472347597681e-18
3327,-0.0188796575452314,-0.0397092065277033,-0.0595324637560821,-0.189238700204547,66,66,66,65,TRUE,math_area_institution,-0.0227590239947945,-0.0169643541674706,-0.00524452705237219,0.00525861204426103,-0.0397092931703763,0
3328,-0.0419172021145353,-0.0732465662117749,-0.0604640047789983,0.0055005159414439,274,274,274,272,TRUE,math_area_institution,0.000847280056967911,-0.0112757188529151,-0.0484038421786448,-0.0144143718798559,-0.0732466528544479,0
3348,-0.0126633175463438,-0.0357960870684827,-0.0231645369338168,-0.142411096627359,110,110,110,109,TRUE,math_area_institution,-0.0170825779767013,-0.00453354037251932,-0.00221753334630351,-0.0119625220156315,-0.0357961737111557,6.93889390390723e-18
3359,-0.0057295127062911,-0.0190604386735935,-0.0129470974470358,-0.201994958778824,28,28,28,28,TRUE,math_area_institution,-0.0243053387249592,-0.00223554912087293,0.010856754837275,-0.00337639230770929,-0.0190605253162665,0
3387,-0.0579598947579851,-0.0692792653619357,-0.0614398208853199,-0.0566689536499789,233,233,233,225,TRUE,math_area_institution,-0.00668890824119032,-0.00627529279185424,-0.0613050658229356,0.00498991485137151,-0.0692793520046087,0
3396,0.0089013309413393,0.0147501346775763,0.0039891692400814,0.0045357884837966,2,2,2,2,TRUE,math_area_institution,0.000730335713948511,-0.00121662342025949,0.00962746027462653,0.00560887546658779,0.0147500480349033,0
3400,-0.0857153561068892,-0.116467631200716,-0.081884293569008,-0.13695164626099,50,50,50,50,TRUE,math_area_institution,-0.0164207829471506,-0.00534383080102984,-0.0859912093268183,-0.00871189476839021,-0.116467717843389,1.38777878078145e-17
3430,0.0038230279302353,-0.003669552205866,-0.0118770899702089,-0.0443783738203033,130,130,130,128,TRUE,math_area_institution,-0.00519904312735381,-0.00572991759084865,0.00807912297676439,-0.000819801107100893,-0.00366963884853896,0
3431,0.0068680230482888,-0.0025125529574391,-0.0253679963516836,-0.12051604632641,302,302,302,301,TRUE,math_area_institution,-0.0144284581498794,-0.0116695886187418,0.0181547878731002,0.00543061929540895,-0.00251263960011205,-1.30104260698261e-18
3432,-0.0228525138825217,-0.0366456155597739,-0.0289432154789296,-0.090828971367277,324,324,324,318,TRUE,math_area_institution,-0.0108297884429654,-0.00397564792479296,-0.0183098977142184,-0.00353036812047013,-0.0366457022024469,0
3433,0.0938917588448753,0.111762083066041,0.0572503344172581,0.326394308778947,174,174,174,172,TRUE,math_area_institution,0.0397460524355446,-0.00828358927625854,0.0786256708109956,0.0016738624530864,0.111761996423368,1.38777878078145e-17
3434,-0.0595829766391281,-0.0785305619627744,-0.0519978853351366,-0.161546784375314,321,321,321,311,TRUE,math_area_institution,-0.0194022076443034,-0.00134109905619127,-0.0540596763674902,-0.00372766553746251,-0.0785306486054474,0
3442,-0.0469036910090551,-0.0693986346437848,-0.0421791010903883,-0.184930790285067,32,32,32,32,TRUE,math_area_institution,-0.0222368187944274,-0.00121791576933667,-0.0375735525026326,-0.00837043422006112,-0.0693987212864578,0
3443,-0.0130459554890353,-0.0206264872637999,-0.031585793010107,0.0409877353888739,46,46,46,46,TRUE,math_area_institution,0.00514904376335784,-0.00889294005800344,-0.0185602259123481,0.00167754830052085,-0.0206265739064729,0
3460,-0.0148950330637287,-0.027835757890516,-0.0253117268351659,-0.227866285044715,169,169,169,169,TRUE,math_area_institution,-0.027441463056471,-0.00419379968423287,0.00264929360579797,0.00115012460171695,-0.027835844533189,0
3461,-0.029585779171272,-0.0560998126151965,-0.0390421575391214,-0.244263379301381,50,50,50,50,TRUE,math_area_institution,-0.0294291201922483,-0.00502766031077565,-0.0126802120432112,-0.00896290671163424,-0.0560998992578695,0
3478,-0.0335487422390382,-0.054444534998588,-0.042552630257925,-0.187762838898401,23,23,23,22,TRUE,math_area_institution,-0.0225801199639546,-0.00553531518010753,-0.022099472987383,-0.00422971350981582,-0.054444621641261,0
3479,-0.0362775948383241,-0.0606505432812408,-0.0674827696318943,-0.0378245383626047,628,628,628,619,TRUE,math_area_institution,-0.00440458664559581,-0.0156143234974264,-0.0382154522928242,-0.00241626748806736,-0.0606506299239138,6.93889390390723e-18
3530,0.0424319311769624,0.0230217094169705,-0.0119966934508614,0.513220742259731,219,219,219,219,TRUE,math_area_institution,0.0623931683115143,-0.0211738811111362,0.00374312568466928,-0.0219407901107498,0.0230216227742975,6.93889390390723e-18
3531,0.0077712647959428,-0.0122599116598003,-0.0446987859735919,0.306788128349108,280,280,280,280,TRUE,math_area_institution,0.0373693896057347,-0.0222719853012272,-0.0178758051222858,-0.00948159748469498,-0.0122599983024733,0
3533,-0.0416744482650937,-0.0764171085702359,-0.0402822630751926,-0.0181018977919646,277,277,277,276,TRUE,math_area_institution,-0.0020138065077877,-0.00307928853047182,-0.0460799710201876,-0.0252441291544617,-0.0764171952129089,0
3538,-0.0480881881133392,-0.0907578793642006,-0.0521352663546061,-0.133607395332436,233,233,233,229,TRUE,math_area_institution,-0.0160153925701777,-0.00516277707516815,-0.043375549970291,-0.0262042463912367,-0.0907579660068735,0
3539,-0.0286673910375242,-0.0569645153710084,-0.0190574958746034,-0.15842565247871,540,540,540,526,TRUE,math_area_institution,-0.0190238637750251,0.0022298228048419,-0.0190777849822052,-0.021092776061293,-0.0569646020136814,0
3540,-0.0499996530568843,-0.0777495335527353,-0.0569776952385731,-0.315717049326137,179,179,179,176,TRUE,math_area_institution,-0.0380907400426342,-0.00543728981331679,-0.0297606011843283,-0.00446098915512895,-0.0777496201954083,0
3608,0.0386581588354687,0.0211708427073574,0.0065127976251848,0.137000226000714,263,263,263,262,TRUE,math_area_institution,0.01678768589721,-0.0103056210186198,0.0320699544681258,-0.0173812632820317,0.0211707560646844,0
3609,-0.0361328969085505,-0.0637416326564973,-0.0322442284208468,-0.108559372515743,203,203,203,200,TRUE,math_area_institution,-0.0129790691515651,-0.00104063084165154,-0.0319155478241917,-0.0178064714817619,-0.0637417192991703,0
3618,-0.0326423195833497,-0.0567915113176178,-0.0219686591396687,-0.145509166518753,115,115,115,114,TRUE,math_area_institution,-0.0174581262677812,0.00222543723474008,-0.0247305985056399,-0.0168283104216097,-0.0567915979602908,0
3638,0.0151055473700855,-0.0073060349485033,0.0054754170304613,0.0479688550931858,489,489,489,482,TRUE,math_area_institution,0.00599529567719009,-0.00281838708746297,0.0129350414589146,-0.023418071639818,-0.00730612159117626,8.67361737988404e-19
3639,-0.026365637654906,-0.0516809015922224,-0.0372528873866589,-0.0531884333787825,133,133,133,131,TRUE,math_area_institution,-0.00626699928311693,-0.00644653316020436,-0.0255804653788601,-0.0133869904127139,-0.0516809882348954,0
3640,-0.0257827532379464,-0.0457694374877532,-0.0257202300876304,-0.0887610984983654,413,413,413,397,TRUE,math_area_institution,-0.0105791207210243,-0.00177116236324557,-0.0218305556477334,-0.011588685398423,-0.0457695241304262,0
3641,0.0580125991970993,0.0623267307531487,0.0341355409273935,-0.135235691641699,153,153,153,144,TRUE,math_area_institution,-0.0162127747848314,-0.00362578683547072,0.0777508511822675,0.00441435454851041,0.0623266441104758,-6.93889390390723e-18
3642,-0.0287919193354889,-0.0450680156091226,0.0490495068661166,0.0406536057473313,180,180,180,173,TRUE,math_area_institution,0.00510854054029338,0.0285357719656473,-0.0364861389648427,-0.0422262757928936,-0.0450681022517956,0
3643,0.0199513680734131,0.0230628897004766,0.0320120109479347,-0.105269827834164,16,16,16,15,TRUE,math_area_institution,-0.0125803102704212,0.00726434883000095,0.0317512142386963,-0.00337244974047235,0.0230628030578036,0
3645,-0.0072388709023765,-0.0103491454611328,-0.0116791059217274,-0.1146241234749,2,2,2,2,TRUE,math_area_institution,-0.0137142387695467,-0.00176897740936773,0.00155789010385664,0.00357609397125199,-0.0103492321038058,-1.73472347597681e-18
3656,0.0358539393430711,0.0279902583725799,0.045454754448236,0.156619904695079,55,55,55,54,TRUE,math_area_institution,0.0191659849877736,0.00614936100126484,0.0271707083222105,-0.024495882581342,0.0279901717299069,0
3657,0.0087520312097508,0.0084669301292694,-0.0132049663151041,-0.131584310580024,37,37,37,36,TRUE,math_area_institution,-0.0157701540674607,-0.00729285367300927,0.0212630571997991,0.0102667940272673,0.00846684348659645,-1.73472347597681e-18
3662,-0.0283473882175098,-0.0515206560502718,-0.0228152648130465,-0.0478769087002605,78,78,78,74,TRUE,math_area_institution,-0.00562313581780632,-3.91515210187741e-05,-0.0283009007800989,-0.0175575545740208,-0.0515207426929448,0
3711,0.0389889771143484,0.0209288610440656,0.0069227304035496,0.204474233417483,246,246,246,242,TRUE,math_area_institution,0.0249668907137532,-0.0106435020968364,0.0265950891605661,-0.0199897033760902,0.0209287744013926,0
3713,-0.0066207976781075,-0.0241637436914836,-0.034303313423444,-0.0239713789358566,581,581,581,579,TRUE,math_area_institution,-0.00272530550244797,-0.0116162614836406,-0.0055997391547261,-0.00422252419334194,-0.0241638303341566,3.46944695195361e-18
3718,0.0436261239697001,0.0369201478024592,0.0134437773613038,0.280282773859343,417,417,417,415,TRUE,math_area_institution,0.0341564083199516,-0.00991711526823901,0.025307804469047,-0.0126270363609733,0.0369200611597862,0
3719,-0.0361666199258551,-0.0568088816944038,-0.0313268273068617,-0.103565529892849,110,110,110,109,TRUE,math_area_institution,-0.0123737151315802,-0.000689939298327254,-0.0323871229796235,-0.0113581909275459,-0.0568089683370768,0
3720,0.0187702691376068,0.0332149493148416,0.0076627794847946,0.528099153432979,119,119,119,119,TRUE,math_area_institution,0.064196730557033,-0.00592729211711292,-0.0245283422158461,-0.000526233551905335,0.0332148626721686,0
