school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total,noise_var,dev2,eb_tau2,eb_tau,eb_reliability,va_eb,va_eb_centered,eb_method
218,All,log_program_income_area_clp_m1,-.033218503,-.028891437,.053753264,.46746567,stata_areg_centered_student_vce_unadjusted,71,565432,.0028894134173552,.0008347151211969,.0029624055981986,.0544279854321154,.5062367086754854,-.0146259058231154,-.0126913322554805,stata_normal_normal_weighted_by_n_students_regression
219,All,log_program_income_area_clp_m1,.021170905,.025497971,.03607979,.45012879,stata_areg_centered_student_vce_unadjusted,193,565432,.0013017512784239,.0006501465273563,.0029624055981986,.0544279854321154,.6947224700947202,.0177140134847128,.0196485870523477,stata_normal_normal_weighted_by_n_students_regression
220,All,log_program_income_area_clp_m1,.097433895,.10176096,.028462566,.45391658,stata_areg_centered_student_vce_unadjusted,400,565432,.000810117688086,.010355293195179,.0029624055981986,.0544279854321154,.7852583995886105,.0799086494786478,.0818432230462827,stata_normal_normal_weighted_by_n_students_regression
222,All,log_program_income_area_clp_m1,-.074481353,-.070154287,.17509231,.51791883,stata_areg_centered_student_vce_unadjusted,6,565432,.0306573169207605,.0049216239816308,.0029624055981986,.0544279854321154,.0881151114952833,-.006181652760408,-.0042470791927731,stata_normal_normal_weighted_by_n_students_regression
253,All,log_program_income_area_clp_m1,.014997427,.019324493,.045862399,.43903795,stata_areg_centered_student_vce_unadjusted,189,565432,.0021033596458558,.00037343601442,.0029624055981986,.0544279854321154,.5847893566871297,.0113007576571507,.0132353312247856,stata_normal_normal_weighted_by_n_students_regression
254,All,log_program_income_area_clp_m1,.0095510222,.013878088,.048374422,.40648744,stata_areg_centered_student_vce_unadjusted,133,565432,.0023400846936319,.0001926013372438,.0029624055981986,.0544279854321154,.5586819466247223,.0077534374934842,.0096880110611191,stata_normal_normal_weighted_by_n_students_regression
255,All,log_program_income_area_clp_m1,-.17309621,-.16876915,.047143221,.43542498,stata_areg_centered_student_vce_unadjusted,143,565432,.0022224832769666,.0284830263397404,.0029624055981986,.0544279854321154,.5713537299493595,-.0964268838832948,-.0944923103156599,stata_normal_normal_weighted_by_n_students_regression
256,All,log_program_income_area_clp_m1,.0092845885,.013611655,.039396014,.43938118,stata_areg_centered_student_vce_unadjusted,412,565432,.0015520459241743,.000185277143463,.0029624055981986,.0544279854321154,.6562049860359358,.0089320357359819,.0108666093036168,stata_normal_normal_weighted_by_n_students_regression
257,All,log_program_income_area_clp_m1,.067132421,.071459487,.05102827,.4104625,stata_areg_centered_student_vce_unadjusted,199,565432,.0026038843671973,.0051064582854321,.0029624055981986,.0544279854321154,.5322046850981629,.0380310738464438,.0399656474140787,stata_normal_normal_weighted_by_n_students_regression
270,All,log_program_income_area_clp_m1,-.1576114,-.15328433,.098028488,.36223572,stata_areg_centered_student_vce_unadjusted,40,565432,.009609584549204,.0234960846752646,.0029624055981986,.0544279854321154,.2356353738322503,-.0361192094608988,-.0341846358932639,stata_normal_normal_weighted_by_n_students_regression
279,All,log_program_income_area_clp_m1,.11338148,.11770855,.026108444,.48668808,stata_areg_centered_student_vce_unadjusted,416,565432,.0006816508343697,.013855302471145,.0029624055981986,.0544279854321154,.8129417458309626,.095690193255789,.0976247668234239,stata_normal_normal_weighted_by_n_students_regression
280,All,log_program_income_area_clp_m1,.042354021,.046681087,.026452644,.46073472,stata_areg_centered_student_vce_unadjusted,405,565432,.0006997423638405,.0021791239213518,.0029624055981986,.0544279854321154,.8089256984988507,.0377615312947907,.0396961048624256,stata_normal_normal_weighted_by_n_students_regression
283,All,log_program_income_area_clp_m1,-.031054659,-.026727593,.026231678,.40889493,stata_areg_centered_student_vce_unadjusted,410,565432,.0006881009413325,.0007143642078621,.0029624055981986,.0544279854321154,.8115053530568597,-.0216895844359022,-.0197550108682673,stata_normal_normal_weighted_by_n_students_regression
284,All,log_program_income_area_clp_m1,.05069514,.055022206,.068658583,.46179491,stata_areg_centered_student_vce_unadjusted,48,565432,.0047140010011937,.003027443163975,.0029624055981986,.0544279854321154,.3859104595154041,.0212336448978065,.0231682184654414,stata_normal_normal_weighted_by_n_students_regression
285,All,log_program_income_area_clp_m1,.020566225,.024893291,.045816861,.4523201,stata_areg_centered_student_vce_unadjusted,116,565432,.0020991847604193,.000619675948555,.0029624055981986,.0544279854321154,.5852717008508527,.0145693389600881,.016503912527723,stata_normal_normal_weighted_by_n_students_regression
286,All,log_program_income_area_clp_m1,.031541191,.035868257,.036376946,.41544408,stata_areg_centered_student_vce_unadjusted,171,565432,.0013232821765997,.0012865318763935,.0029624055981986,.0544279854321154,.6912322487930277,.0247932961609386,.0267278697285735,stata_normal_normal_weighted_by_n_students_regression
287,All,log_program_income_area_clp_m1,.011278006,.015605072,.023799775,.41543022,stata_areg_centered_student_vce_unadjusted,598,565432,.0005664292980616,.0002435182565472,.0029624055981986,.0544279854321154,.8394854634140265,.0131002307391956,.0150348043068305,stata_normal_normal_weighted_by_n_students_regression
304,All,log_program_income_area_clp_m1,.10159883,.1059259,.042059291,.44490695,stata_areg_centered_student_vce_unadjusted,380,565432,.0017689839723892,.0112202952771001,.0029624055981986,.0544279854321154,.6261174553484355,.0663220520262045,.0682566255938395,stata_normal_normal_weighted_by_n_students_regression
320,All,log_program_income_area_clp_m1,.064247027,.068574093,.052891396,.43017763,stata_areg_centered_student_vce_unadjusted,94,565432,.0027974997693563,.004702406261431,.0029624055981986,.0544279854321154,.5143149772712523,.0352686832563435,.0372032568239784,stata_normal_normal_weighted_by_n_students_regression
