school_rbd,exam_taking_va,area_income_va,program_income_full_va,institution_income_va,math_va,exam_taking_n,area_income_n,program_income_full_n,institution_income_n,math_n,complete_decomposition_input,decomposition_order,program_income_full_component_exam_taking_va,program_income_full_component_math_va,program_income_full_component_area_income_va,program_income_full_component_institution_income_va,program_income_full_component_residual_va,program_income_full_component_sum_va,reconstruction_error
12868,0.0681213637464865,0.0504393906715352,0.0932341682740131,0.142561262118348,-0.0662128340056216,163,148,148,148,148,TRUE,exam_math_area_institution,0.00521497920181825,-0.0116571238222625,0.0602798032093787,0.042179385257322,-0.00278296221491634,0.0932340816313401,0
12870,-0.322406746698231,-0.0396991906245496,-0.0566530741252012,-0.0528564435909209,-0.130650451335131,114,8,8,8,8,TRUE,exam_math_area_institution,-0.0416616238950733,0.016803870776633,-0.0113746632495151,-0.0071550790326377,-0.0132656653672811,-0.0566531607678742,0
12876,0.0574177596900564,-0.0020582003275041,-0.0004714069153758,-0.0019096560018121,0.171807507607344,53,47,47,47,47,TRUE,exam_math_area_institution,0.00393018411116989,0.017442965506255,-0.0184782948077044,-0.0012117698150945,-0.00215457855267475,-0.000471493558048756,5.42101086242752e-20
12884,0.108572488654756,0.0512807542727471,0.0949466955210219,0.0509185501023907,0.536798790256285,152,144,144,144,144,TRUE,exam_math_area_institution,0.0100704845455652,0.0558253949281343,0.010298121441445,0.00121327346903905,0.0175393344941654,0.094946608878349,0
12885,0.0866785729012575,0.081547829655351,0.132418908687711,0.145622232020849,0.243723190466601,430,411,411,411,409,TRUE,exam_math_area_institution,0.00744247295929347,0.0232338862439556,0.0700944672251158,0.031826937992831,-0.00017894237615787,0.132418822045038,0
12891,0.0645309686091084,0.0451576786119375,0.0730287935273667,0.0839109607850001,-0.142504007111738,325,278,278,278,275,TRUE,exam_math_area_institution,0.00478401015422722,-0.0203358796141914,0.0605337508254395,0.0205055820777455,0.00754124344147296,0.0730287068846937,0
12935,0.0462686544717828,0.0122053825017825,0.0371742680056992,0.109917130304094,-0.191048890678791,270,224,224,224,222,TRUE,exam_math_area_institution,0.00259191378894561,-0.0243824714938206,0.0277032440018336,0.0417367339388964,-0.0104752388728288,0.0371741813630262,0
12943,-0.150041282968843,0.101132588805475,0.122775473015754,0.0480511858006278,-0.159389896777549,733,421,421,421,407,TRUE,exam_math_area_institution,-0.0209719290568372,-0.0025110690425299,0.141258749622494,-0.0108705795021936,0.0158702143521473,0.122775386373081,0
12958,0.0547173985567164,0.0176767263357945,0.0439833804361519,0.0551867746912754,-0.0014987884972884,136,119,119,119,118,TRUE,exam_math_area_institution,0.00360604929556929,-0.00277599069255786,0.018287937132281,0.0167263086526371,0.00813898940554945,0.043983293793479,0
12961,-0.211018169194098,0.0252657779031886,0.0399291898394963,0.0217644064139806,0.03565473235627,47,15,15,15,15,TRUE,exam_math_area_institution,-0.0282912211057772,0.0261568929016547,0.0424875200810698,0.00139485524123336,-0.00181894392135729,0.0399291031968234,0
12962,-0.0224150622496293,,,,,1,,,,,FALSE,,,,,,,,
12963,0.123718263279364,0.0366140014232723,0.0654284914925162,0.0751900151875261,0.0468681876994106,384,358,358,358,353,TRUE,exam_math_area_institution,0.0118884905909283,-0.00343691374960498,0.0314652644912571,0.0183982905378692,0.00711327297939361,0.0654284048498433,0
12966,0.060695223582856,0.0356466167330058,0.0599467594207262,0.0745712388083099,0.219233437889456,143,134,134,134,133,TRUE,exam_math_area_institution,0.00432359080830164,0.0227414897675687,0.0209568637170822,0.0176659280835032,-0.0057411995984025,0.0599466727780532,0
12970,0.118208996252249,0.0908158002454443,0.139398789219914,0.10504355268044,0.0848374629381823,166,153,153,153,150,TRUE,exam_math_area_institution,0.0112271919113255,0.00155632304909975,0.0912748387213361,0.0132684071538505,0.0220719417416291,0.139398702577241,0
12972,-0.0054789875000927,-0.001437607667505,-0.0028888315027746,0.0092483107847309,0.0771764144012227,6,2,2,2,2,TRUE,exam_math_area_institution,-0.00361955629230746,0.0120760439104447,-0.00584736761683404,0.00384698746045073,-0.00934502560720144,-0.00288891814544756,8.67361737988404e-19
12974,-0.0223274487551582,0.0074940329547074,0.0245071108250714,0.0139492862884331,0.0757735911503108,24,16,16,16,16,TRUE,exam_math_area_institution,-0.00564194241490353,0.0134665835565217,0.00572493362143467,0.00300546035709784,0.00795198906224776,0.0245070241823984,3.46944695195361e-18
12977,0.0495994009392898,0.0470158707064941,0.0875964500132013,0.104261285558991,0.0664019705200655,352,303,303,303,300,TRUE,exam_math_area_institution,0.00299171620008549,0.00571617049020915,0.0470301075834543,0.0270315591531534,0.00482680994362594,0.0875963633705283,0
12980,0.0455839246062184,-0.0222391365336256,-0.0067991770773404,0.0187364901163467,0.0259686208657383,252,227,227,227,226,TRUE,exam_math_area_institution,0.00250972300861971,0.001311673509655,-0.0292689931094766,0.0143653380148812,0.00428299485630737,-0.00679926372001336,0
13103,0.0942310599769274,-0.017310438465561,-0.0096685357804151,0.0383888309756301,-0.0743858902290793,114,97,97,97,95,TRUE,exam_math_area_institution,0.00834902726248415,-0.015034045461746,-0.0189489003427185,0.0212044924087524,-0.00523919628986013,-0.00966862242308806,0
13112,0.0169779207582882,0.0656102800062259,0.0973421341896355,0.0811505041332267,0.333061937374465,376,329,329,329,328,TRUE,exam_math_area_institution,-0.000923966533064129,0.0402232094373774,0.0494273352624481,0.0104040833451214,-0.00178861396492028,0.0973420475469625,0
13117,0.060196173920851,0.0178116140467651,0.0575608434788623,0.0554397332760966,0.520699309005718,194,188,188,188,187,TRUE,exam_math_area_institution,0.00426368794265439,0.0583922757807573,-0.0236310446009281,0.0138045276870472,0.00473131002665855,0.0575607568361894,0
13118,-0.0194290236540384,,,,,1,,,,,FALSE,,,,,,,,
13122,-0.226557980394065,0.0015690663632974,0.0034288217546635,-0.0017924359727735,-0.0273366889923732,20,2,2,2,2,TRUE,exam_math_area_institution,-0.0301565248888825,0.0201526236347982,0.0212874143969404,-0.000302890267981598,-0.00755188776288394,0.00342873511199054,0
13125,-0.0335403194449858,0.0573035282307638,0.0967487634601487,0.0708387320783119,0.347972342900231,103,94,94,94,94,TRUE,exam_math_area_institution,-0.00698786675388455,0.0466503600783261,0.0421664953885077,0.00890431776145563,0.00601537034307081,0.0967486768174757,0
13145,-0.0928369251855276,0.0480817266049153,0.092169696160894,0.12055539466748,-0.182585163709616,731,395,395,395,379,TRUE,exam_math_area_institution,-0.0141054682221295,-0.0105342731207252,0.0780123138071172,0.0351529655837986,0.00364407147015998,0.092169609518221,1.38777878078145e-17
13146,-0.130678676900008,0.0296353559507212,0.0597508122961651,0.0792726640320613,-0.222311413995291,636,338,338,338,330,TRUE,exam_math_area_institution,-0.0186477603854024,-0.0117308694377,0.0625508066309603,0.024555018757638,0.00302353008799627,0.0597507256534921,0
13149,0.0642600004906879,0.0384295100179418,0.0795270525573476,0.0910236456706784,0.217475250781669,87,84,84,84,84,TRUE,exam_math_area_institution,0.00475148480048343,0.0222045754913769,0.0240569940265018,0.0234604975817188,0.0050534140145936,0.0795269659146747,0
13156,0.0089484141244117,0.0380205007443615,0.0734905168756858,0.102058732868814,-0.0737575820798405,346,257,257,257,254,TRUE,exam_math_area_institution,-0.00188777934313678,-0.00708264534698815,0.050673217834482,0.0298861092044019,0.00190152788425388,0.0734904302330128,0
13168,-0.135436582600314,0.0024931960818301,0.0302162984785203,0.0242297706186076,-0.187063326251568,170,73,73,73,70,TRUE,exam_math_area_institution,-0.0192188702520691,-0.00712841910351851,0.0287890613020705,0.0105841887762562,0.0171902511131082,0.0302162118358473,0
13176,-0.355610017378163,-0.0203379636348273,-0.0297299275269824,-0.0159792524055201,-0.200559577075404,85,5,5,5,5,TRUE,exam_math_area_institution,-0.0456471411972962,0.0116140828480628,0.0188197147420109,0.00220958576275244,-0.0167262563251853,-0.0297300141696554,0
13178,0.0403596718369727,-0.0001056340283087,0.0056532664954221,0.0232821439756354,-0.122313461893353,49,41,41,41,41,TRUE,exam_math_area_institution,0.00188263569533286,-0.0157186715535339,0.00843814354627761,0.0101101807581145,0.000940891406558117,0.00565317985274914,8.67361737988404e-19
13185,-0.105343439852558,-0.0055719360551606,0.0243470004749814,0.0444153056290625,-0.0887372452109858,439,247,247,247,232,TRUE,exam_math_area_institution,-0.0156066736628959,0.00170482861410977,0.00955836812365836,0.0206518953833083,0.00803849537412788,0.0243469138323084,0
13186,-0.156697809644155,,,,,5,,,,,FALSE,,,,,,,,
13188,0.0295757055897514,0.0294679539405431,0.0610995803581186,0.0723565615511125,-0.0679622085423316,195,173,173,173,171,TRUE,exam_math_area_institution,0.000588194419375522,-0.008303436308085,0.0389250940347898,0.0204360194415223,0.00945362212784304,0.0610994937154456,0
13190,0.0144503971211469,0.0574177185981342,0.0987535104473393,0.0551522564466,0.648148308518958,76,75,75,75,75,TRUE,exam_math_area_institution,-0.00122735499393923,0.0776700089828044,0.0150039627567482,0.000657262781406139,0.00664954427764693,0.0987534238046663,0
13193,-0.199379816863659,-0.0024194519097515,-1.05754688254e-05,-0.0001259338114442,0.0636188035821781,22,3,3,3,3,TRUE,exam_math_area_institution,-0.0268942245559655,0.0283846106082552,0.00754496483913323,0.00102645887196288,-0.0100724718748842,-1.06621114983562e-05,4.62479989200848e-19
13202,0.10914778648924,0.0433795517296255,0.0640262193506051,0.0900059373910699,0.230632790120831,311,297,297,297,296,TRUE,exam_math_area_institution,0.0101395397749542,0.0196124564579495,0.0255989719749612,0.0212799009335696,-0.0126047364335023,0.0640261327079321,0
13205,0.0651871256341437,0.014412071296206,0.0210623486953441,0.0404364554651227,0.0796888372005991,37,33,33,33,33,TRUE,exam_math_area_institution,0.00486277122573317,0.00584564717484748,0.00731777302438369,0.0112791636511854,-0.00824309302347859,0.0210622620526711,0
13208,-0.169106027020615,-0.0074935246384495,-0.0120775799327989,-0.0133512020240782,-0.173222326956053,14,1,1,1,1,TRUE,exam_math_area_institution,-0.0232603441956118,-0.00238382219708011,0.018509736514316,-0.00148862232132023,-0.00345461437577571,-0.0120776665754719,0
13215,-0.065073493778892,,,,,1,,,,,FALSE,,,,,,,,
13220,-0.0087739633860004,-0.0293697454380722,-0.0305010236279419,-0.0209137308206291,-0.22335317668077,306,207,207,207,202,TRUE,exam_math_area_institution,-0.00401506502186251,-0.0231137246190845,-0.0138108627049072,0.00211371959229295,0.00832482248294644,-0.0305011102706149,-3.46944695195361e-18
13300,0.0485028019133283,0.0398631836233563,0.0642181910902486,0.029374648152191,0.505743537309827,148,145,145,145,145,TRUE,exam_math_area_institution,0.00286008716770188,0.0577059879937571,0.00378474962813455,-0.00357226658917404,0.00343954624715611,0.0642181044475756,0
13305,0.042226800930858,0.0485679413009032,0.0552730181387724,0.0574012390678864,-0.130882653380474,78,71,71,71,71,TRUE,exam_math_area_institution,0.00210675443896197,-0.0169031964770967,0.0650817886218798,0.00868866727899382,-0.00370108236663947,0.0552729314960995,0
13313,0.125400293020034,0.0389535515777351,0.0472871386637159,0.0459636143766454,0.0662889787845555,403,379,379,379,378,TRUE,exam_math_area_institution,0.0120903911415974,-0.00129857898243921,0.0324939977623973,0.00569866576136946,-0.001697423661882,0.047287052021043,0
13314,0.144364911822811,0.0079836054462078,0.0188269006993508,0.0598543218336065,-0.0575770898544537,233,208,208,208,206,TRUE,exam_math_area_institution,0.0143667878585694,-0.0176794882224804,0.00538124581209154,0.021708545762811,-0.00495027715431364,0.0188268140566778,0
13319,0.0472073137395044,0.0034471067723055,0.0219879270415706,0.0168510318012474,0.608304535082291,148,145,145,145,145,TRUE,exam_math_area_institution,0.00270458469984648,0.0699386351916824,-0.0462783498541696,0.00221675469020106,-0.00659378432866269,0.0219878403988976,0
13324,0.143899287181504,-0.0023925462196936,-0.0115889653399712,-0.0003583113474088,-0.182793132925834,219,205,205,205,203,TRUE,exam_math_area_institution,0.0143108971277387,-0.0324251479047425,0.00345439898280934,0.0012706334383696,0.0018001663731807,-0.0115890519826442,0
13330,0.0325613345890305,0.0413667273611207,0.0545078609300657,0.024664788843877,-0.0123123210288236,39,25,25,25,25,TRUE,exam_math_area_institution,0.00094657104285187,-0.00200666428373079,0.0479863154902307,-0.00296376347895583,0.0105453155169968,0.0545077742873928,0
13332,0.0776531738753371,0.071879070233945,0.101566055241511,0.0798613547168602,0.191154383635079,83,76,76,76,76,TRUE,exam_math_area_institution,0.00635911932452604,0.0178588736637302,0.0637756680547614,0.00853108180809819,0.0050412257477222,0.101565968598838,0
13333,-0.116450016173077,-0.0288662599669562,-0.0383045394343895,-0.0090786116892919,-0.231164706008514,96,50,50,50,49,TRUE,exam_math_area_institution,-0.0169398390766466,-0.0140907299795679,-0.00514283195365238,0.00712810472673898,-0.00925932979393454,-0.0383046260770625,0
13341,-0.0533830310640439,-0.0440891684332143,-0.052807200060986,-0.0275865397099886,-0.0514109116795699,37,17,17,17,17,TRUE,exam_math_area_institution,-0.00936966435578685,0.00131390221636042,-0.0414090788227414,0.0031948359324163,-0.00653728167390739,-0.052807286703659,0
13344,-0.0412208887343643,-0.0089900297285603,-0.0120830322073221,-0.0074816084720065,-0.206158202564152,219,161,161,161,159,TRUE,exam_math_area_institution,-0.00790979526173607,-0.0180859246656627,0.0105499576693987,0.00115631601490054,0.00220632739310454,-0.0120831188499951,0
13352,-0.0278132587982365,-0.0438919632243677,-0.0506313087818462,-0.0442955960120949,-0.0673050100151431,260,212,212,212,210,TRUE,exam_math_area_institution,-0.0063004254617743,-0.00292504427663775,-0.0416852776122675,-0.00362943907733582,0.00390879100349624,-0.0506313954245192,0
13356,0.0683611820965598,0.0434377065180087,0.0454732463636261,0.0413847994349232,0.064098133278573,261,244,244,244,242,TRUE,exam_math_area_institution,0.00524376552810584,0.00371112973191667,0.0417901959647833,0.00262035995825341,-0.00789229146210611,0.0454731597209532,0
13360,0.121528718584235,-0.0280062357529976,-0.0286260889635163,-0.0256693452226648,-0.0085944229163114,187,176,176,176,175,TRUE,exam_math_area_institution,0.0116256710527404,-0.00978509830213912,-0.0384195412806041,-0.00186170682727929,0.00981449975109282,-0.0286261756061893,0
13361,0.156284209576797,0.0299619059912359,0.0293816039202783,0.0150360080229109,-0.0388017888359548,267,243,243,243,240,TRUE,exam_math_area_institution,0.0157975073767393,-0.0165629619071632,0.0283825324544556,-0.00351204766961312,0.0052764870231867,0.0293815172776053,0
13370,0.0654267984347688,-0.0052006505358881,0.0013988165104108,0.0368893520328409,0.0173851643556284,116,108,108,108,106,TRUE,exam_math_area_institution,0.00489154008115622,-0.00153487893140094,-0.0103249083803844,0.0163579590007378,-0.00799098190237077,0.00139872986773784,0
13372,0.0797708414172926,0.0510504649691093,0.0692117026968442,0.0646096554392618,-0.0915800095807779,139,133,133,133,133,TRUE,exam_math_area_institution,0.00661331116936501,-0.0157291319801552,0.0622018568245914,0.0104926332469291,0.00563294679344094,0.0692116160541712,0
13373,0.105416845422626,0.0226284271267842,0.0279853346607666,0.0537391891686195,0.0097401653856515,242,217,217,217,216,TRUE,exam_math_area_institution,0.00969170045460824,-0.0061315029553354,0.0195821494460605,0.014363988576302,-0.00952108750354165,0.0279852480180936,3.46944695195361e-18
13383,0.0494274716893876,0.0392591227466917,0.041174138166226,0.0159891265242227,-0.187612462539928,111,87,87,87,87,TRUE,exam_math_area_institution,0.00297107886568404,-0.0242683778675063,0.0583852038718396,-0.00487498168380738,0.00896112833734313,0.041174051523553,0
13384,0.0717971560993461,0.0242489072658663,0.0222934182105276,0.0698259028425645,0.0218890879101017,291,267,267,267,264,TRUE,exam_math_area_institution,0.00565619880825163,-0.00159134480214309,0.0228100073852362,0.0204106416174712,-0.0249921714409613,0.0222933315678546,0
13387,0.0988298629136425,-0.015562424170409,-0.0234738429417286,0.0273995614110236,-0.0085046920607194,176,149,149,149,147,TRUE,exam_math_area_institution,0.0089010394076271,-0.00767790429766158,-0.0225136199091648,0.0158116930983685,-0.0179951378835708,-0.0234739295844016,0
13388,0.117102399762418,0.0250532331732816,0.0275327642446354,0.0191871502245075,0.0259662800610015,190,180,180,180,179,TRUE,exam_math_area_institution,0.0110943628445955,-0.00529445895556217,0.0202707573339279,-0.000534069261300781,0.00199608564030201,0.0275326776019624,0
13394,0.0479720380437557,0.0072418905672146,0.0045208128793155,-0.0120607555417014,-0.117967683076937,84,62,62,62,60,TRUE,exam_math_area_institution,0.00279637752277058,-0.0159085341651014,0.0160303674012776,-0.00657565626927738,0.00817817174697317,0.00452072623664254,8.67361737988404e-19
13395,-0.0322111465757443,,,,,1,,,,,FALSE,,,,,,,,
13415,-0.267911042041403,0.0225268192493445,0.0306742416377455,0.0037056038748828,-0.0191815253018521,60,14,14,14,12,TRUE,exam_math_area_institution,-0.0351202931960501,0.0249353966126606,0.0476534890915178,-0.00457995022089295,-0.00221448729216278,0.0306741549950725,-3.46944695195361e-18
13416,0.019297925068081,0.0017898152710553,0.006131558126595,0.0180846770846773,-0.158144588898818,83,63,63,63,62,TRUE,exam_math_area_institution,-0.00064548742156204,-0.0180051308738605,0.014943283038067,0.00767535769964448,0.00216344904163314,0.00613147148392204,0
13417,0.0737757888763744,0.0154900462484319,0.012930804691602,0.0264433053851348,-0.0354551607454034,107,94,94,94,93,TRUE,exam_math_area_institution,0.00589370177124611,-0.00854675736172745,0.0171582175043009,0.00589477988464733,-0.00746922374953782,0.012930718048929,1.73472347597681e-18
13420,0.0100254713194069,-0.0607947230911508,-0.0652483886208688,-0.0266996548356403,-0.17288192208949,446,294,294,294,286,TRUE,exam_math_area_institution,-0.00175849599248388,-0.0188892298114234,-0.0553563892308319,0.00929991572528967,0.00145572404590774,-0.0652484752635418,0
13426,0.0579614209707164,0.0218204266420583,0.0219358611136993,0.0023107293620325,-0.0969908749678795,61,54,54,54,54,TRUE,exam_math_area_institution,0.00399544188235473,-0.0143537403984214,0.0304625580747774,-0.00548061429060166,0.0073121292029173,0.0219357744710263,0
13427,0.0541969210938114,0.0027606698095613,-0.0038603288137601,0.0075691129018952,-0.277640306472202,219,189,189,189,185,TRUE,exam_math_area_institution,0.00354357436790866,-0.0353416692184313,0.0231839089227205,0.0036785719865045,0.00107519848486464,-0.00386041545643306,0
13434,0.0606194926883884,-0.0020851249959384,0.0026652749240389,0.0151812781113494,0.139858715262845,221,215,215,215,215,TRUE,exam_math_area_institution,0.004314500535445,0.0133739161821237,-0.0161803320661264,0.00589727182832593,-0.0047401681984023,0.00266518828136594,4.33680868994202e-19
13437,0.029687977225973,-0.0021632672532925,-0.003700937594,0.0054738694593665,-0.0083958607680861,1,1,1,1,1,TRUE,exam_math_area_institution,0.00060167081912612,-0.00127871016646357,-0.00228889038726774,0.00292290747277601,-0.00365800197484378,-0.00370102423667296,0
13439,0.0579307937611536,0.0481430175002272,0.0688032176583654,0.0682746445786243,-0.0044115031178342,153,145,145,145,142,TRUE,exam_math_area_institution,0.00399176557965527,-0.00341680505984215,0.0534055020566583,0.0124642217304246,0.00235844670879642,0.0688031310156925,0
13442,0.0463802268656401,-0.0006217971573341,-0.0045989464695471,-0.003390473252257,-0.105472470074518,333,281,281,281,280,TRUE,exam_math_area_institution,0.00260530625592439,-0.0142857555737806,0.00608133772969496,-0.000655260111260011,0.00165533858720117,-0.00459903311222006,0
13445,0.0146665562969743,-0.012162012358742,-0.0104462852171559,0.0042682990534,-0.154124723772025,75,49,49,49,46,TRUE,exam_math_area_institution,-0.00120140857005831,-0.0171025840997971,-0.00113398678807119,0.00645004516456258,0.00254156243353514,-0.0104463718598289,0
13446,0.0857822762334851,0.0366614199089515,0.0347002638928116,0.0470992275070397,-0.0791027856582886,258,231,231,231,231,TRUE,exam_math_area_institution,0.00733488699549592,-0.0148107573423296,0.044207725253151,0.00782644266507869,-0.00985812032125743,0.0347001772501386,0
13450,0.0589790979854835,0.0328358870318944,0.0389239227272425,0.0593099005645194,0.329039250298046,230,222,222,222,221,TRUE,exam_math_area_institution,0.00411759759976965,0.0358686398231577,0.0090695020604781,0.0117438046890757,-0.0218757080879116,0.0389238360845695,0
13461,-0.041337198591996,-0.0015060091979982,0.0207611465335462,0.0055162154543066,-0.107604518872612,149,82,82,82,77,TRUE,exam_math_area_institution,-0.00792375638485791,-0.00643547781422257,0.0113132461851239,0.00351457229842373,0.0202924756064061,0.0207610598908732,0
13462,0.0378920926504733,0.0291403531880634,0.0378590516033329,0.0655483397803076,-0.15561177052182,77,61,61,61,60,TRUE,exam_math_area_institution,0.00158644259926108,-0.019423455640181,0.0449694225350799,0.0182509946291124,-0.0075244391626123,0.03785896496066,0
13475,-0.267914133967332,0.0186838332164975,0.0278608407047912,0.0717128905342143,-0.221252284072663,227,73,73,73,70,TRUE,exam_math_area_institution,-0.0351206643319062,0.00107007218987866,0.0593594802533346,0.0253466399233966,-0.0227947739725854,0.0278607540621182,0
13486,0.0944310277241084,0.0316035043372723,0.0322503093972884,0.053420389871402,-0.0618086149196151,469,368,368,368,362,TRUE,exam_math_area_institution,0.00837303016641367,-0.0135670738485374,0.0363988712819068,0.0118540310484945,-0.0108086358936622,0.0322502227546154,0
13489,0.0754324046189024,0.0323726511534384,0.0459605202743209,0.0547243632516508,0.0479856198962287,248,218,218,218,212,TRUE,exam_math_area_institution,0.00609255178119319,0.00115501929230492,0.0298357231633052,0.0115757682987218,-0.00269862890387725,0.0459604336316479,0
13491,0.0105208937524935,0.0064786690087677,0.0049390062694466,0.0178147791481415,-0.297839274621013,244,184,184,184,181,TRUE,exam_math_area_institution,-0.00169902851718575,-0.0336931046047777,0.0321087458710641,0.00691246055716666,0.00130984632050632,0.00493891962677364,0
13503,0.117238007210806,0.0520626046510985,0.0570275292856679,0.0435729987581668,0.0252153023544838,176,149,149,149,148,TRUE,exam_math_area_institution,0.0111106403323487,-0.00539567881822358,0.0514454998763691,0.000867844019135687,-0.00100086276663502,0.0570274426429949,0
13504,0.0529466488752512,-0.0216392053876507,-0.0188986829648899,0.0191076688625921,-0.240839872975364,160,128,128,128,124,TRUE,exam_math_area_institution,0.00339349934645688,-0.0308798638775427,-0.00778486786623178,0.015819698954069,0.000552763835685744,-0.0188987696075629,0
13513,0.10004229378308,-0.0252363734592827,-0.034420159585933,-0.0262361568951955,0.0065097570962012,126,101,101,101,101,TRUE,exam_math_area_institution,0.00904657218524027,-0.00601660664110739,-0.0349442378409294,-0.00298190272194704,0.000475928790137643,-0.034420246228606,0
13525,-0.127175796790917,-0.0104692162871891,-0.0163810919398985,-0.0144125760787315,0.200753222182001,14,2,2,2,2,TRUE,exam_math_area_institution,-0.0182272961059351,0.0379117234709773,-0.0176857878068046,-0.00323578156929385,-0.0151440365715151,-0.0163811785825715,0
13527,0.0830114117289254,0.0065049882485689,0.0160359037811003,-0.006339943601095,0.169514621600893,61,55,55,55,55,TRUE,exam_math_area_institution,0.00700228938692019,0.0148081874201706,-0.0102016105581299,-0.00576453942568353,0.01019149031515,0.0160358171384273,0
13528,-0.300190988667345,0.0173784366470223,0.036291356574665,0.0349801257262772,-0.158734657287452,38,4,4,4,4,TRUE,exam_math_area_institution,-0.0389949803325279,0.0114350049923868,0.055100963473518,0.0106087064379916,-0.00185842463937632,0.036291269931992,0
13535,0.0660504673046714,0.0014701336422683,-0.0068905879358234,0.0272277653813884,-0.127861870946625,130,119,119,119,116,TRUE,exam_math_area_institution,0.00496640147345144,-0.0187469166060694,0.00891609233812201,0.011167331101866,-0.0131935828858664,-0.00689067457849636,0
13542,0.119945102468652,0.0222695990144452,0.0152506733138454,0.0017012836201471,0.221529135801126,122,115,115,115,112,TRUE,exam_math_area_institution,0.0114355834710207,0.0175399654772397,0.00125137448073115,-0.00786749471234798,-0.00710884204547112,0.0152505866711724,0
13545,0.133447714766603,-0.0053697313471953,-0.0053558014258651,0.0271746970349779,-0.169883622902422,50,43,43,43,42,TRUE,exam_math_area_institution,0.0130563543720999,-0.0299351003813479,-0.000282599955752051,0.0133274244498317,-0.0015219665533698,-0.00535588806853806,0
13551,0.0625763850620515,-0.040746454060178,-0.0462044586551988,-0.0034024647908322,-0.153377871197114,199,151,151,151,148,TRUE,exam_math_area_institution,0.00454939391354032,-0.0214396031166669,-0.0374539508290608,0.012172484390202,-0.00403286965588642,-0.0462045452978718,0
13552,-0.0294663817195522,,,,,1,,,,,FALSE,,,,,,,,
13553,-0.0261352247996294,-0.0068798303274681,-0.0084561095474979,0.0129624636277737,-0.0210206685765265,101,63,63,63,62,TRUE,exam_math_area_institution,-0.0060990045355157,0.00238638489725878,-0.00284630947921282,0.0076840429868028,-0.00958131005950392,-0.00845619619017086,0
13558,0.0093558249011218,0.0343591327435297,0.0407043114001224,0.0463628204842401,-0.0326909123089411,411,291,291,291,286,TRUE,exam_math_area_institution,-0.0018388762481573,-0.00227008835834065,0.0431468613951257,0.00822219689627314,-0.00655586892745145,0.0407042247574494,0
13561,0.0613616027960466,-0.0386210103592454,-0.0434682760747111,-0.0062848873074707,-0.0891399024601867,329,265,265,265,264,TRUE,exam_math_area_institution,0.00440357888868127,-0.0137405598866587,-0.0400495384872329,0.00997488708653903,-0.00405673031871278,-0.0434683627173841,0
13565,0.105069329715104,-0.0021284851767298,-0.0021932167674403,0.033157090681722,-0.0305207200973315,149,135,135,135,132,TRUE,exam_math_area_institution,0.00964998679698474,-0.0108544248706593,-0.00570771749893791,0.0140298146599398,-0.00931096249744056,-0.00219330341011326,0
13573,0.148179409993796,-0.009910107275595,-0.00300064431171,0.0235778992634542,0.170398273482924,154,151,151,151,151,TRUE,exam_math_area_institution,0.0148246568620874,0.00889326172946588,-0.0337055227073016,0.0113187985201479,-0.00433192535878248,-0.00300073095438296,0
13574,0.105948291463198,0.100751849509094,0.127242770370727,0.105570894077584,0.0794379955761764,104,95,95,95,95,TRUE,exam_math_area_institution,0.00975549198316924,0.00205108672641697,0.10400565313888,0.0104277787204517,0.00100267315913566,0.127242683728054,0
13576,-0.0461180235925712,-0.0296210420079453,-0.0341799729234336,-0.005137162917561,-0.298091795364492,261,161,161,161,153,TRUE,exam_math_area_institution,-0.00849761734398951,-0.0284914338025373,-0.00554427809763595,0.00912767177041951,-0.000774402092363277,-0.0341800595661066,0
13582,-0.153184189747086,0.0014173674672628,0.0022936956564618,-0.0113679402633574,-0.234912068446564,360,179,179,179,176,TRUE,exam_math_area_institution,-0.0213491843418574,-0.0111403343438558,0.0326000591731672,-0.00318357773932344,0.00536664626565826,0.00229360901378884,4.33680868994202e-19
13584,-0.208590410181411,-0.0023592243501714,-0.0035271281382422,-0.0103736596764874,-0.0264032495396203,22,4,4,4,4,TRUE,exam_math_area_institution,-0.0279998077795431,0.0186032800019717,0.015440611639163,-0.00260768913510752,-0.00696360950739928,-0.00352721478091516,0
13586,0.027509385373292,0.0001004737729249,0.0011553798936577,0.0557799783129324,-0.257927749803634,235,171,171,171,169,TRUE,exam_math_area_institution,0.000340165993079274,-0.0305484998556624,0.0203944873027909,0.0240300722079285,-0.0130609323971515,0.00115529325098474,-4.33680868994202e-19
13590,-0.0191131531218897,-0.0201389877547322,-0.0259689830349882,-0.0195408310105471,-0.0822011062079532,82,48,48,48,45,TRUE,exam_math_area_institution,-0.00525611804885414,-0.00548794248285966,-0.0137273187233183,-0.00100048718735807,-0.000497203235271027,-0.0259690696776612,0
13591,-0.22203637790148,0.0048962200808342,0.0059272427224146,0.0199496951467208,-0.0153930523235752,84,19,19,19,18,TRUE,exam_math_area_institution,-0.0296137794123393,0.0211455882831255,0.0238543796179916,0.00738444875173937,-0.0168434811607755,0.00592715607974164,1.73472347597681e-18
13592,-0.0294782338858014,,,,,1,,,,,FALSE,,,,,,,,
13604,0.119041789766732,0.038227384984169,0.0484043071645053,0.0409588807958121,0.0156745209401259,128,108,108,108,106,TRUE,exam_math_area_institution,0.0113271553454446,-0.00668910252803785,0.036139259114368,0.00420476217546205,0.00342214641459559,0.0484042205218324,0
