cohort_gr8,income_measure_key,income_measure_label,income_measure_order,outcome,outcome_key,outcome_label,plot_order,target_percentile,target_percentile_label,window_lower_percentile,window_upper_percentile,n_students_total,n_students,income_4to_cutpoint,log_income_4to_cutpoint,mean_income_4to,mean_log_income_4to,mean_attended_va_eb,sd_attended_va_eb,se_attended_va_eb
2019,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,75,p75,72.5,77.5,201096,10055,550000,13.2176735572087,502978.617603183,13.1233903873473,0.0132647938530061,0.0412728368693384,0.00041159802621102
2020,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,75,p75,72.5,77.5,204926,10246,550000,13.2176735572087,505470.427483896,13.1284055070119,0.0125896572768377,0.0420681511764335,0.000415600680661704
2013,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,90,p90,87.5,92.5,195007,9750,1100000,13.9108207377686,1105866.66666667,13.8951778421671,0.00966416207238663,0.0332539396547577,0.000336775737989978
2014,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,90,p90,87.5,92.5,202366,10118,1100000,13.9108207377686,1102213.87626013,13.8936356433826,0.0103422358167404,0.0334516623020458,0.000332560271728141
2015,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,90,p90,87.5,92.5,198472,9924,1100000,13.9108207377686,1156852.0757759,13.9380152481551,0.0105480565448601,0.0337112303336413,0.000338400678496296
2016,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,90,p90,87.5,92.5,198852,9943,1100000,13.9108207377686,1175419.89339234,13.9550854767129,0.0101099458059415,0.033845186416035,0.000339420595271463
2017,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,90,p90,87.5,92.5,185235,9262,1200000,13.9978321147582,1262869.790542,14.0238298271788,0.0105806228268204,0.0332487124863003,0.00034547962867322
2018,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,90,p90,87.5,92.5,199654,9982,1100000,13.9108207377686,1175566.0188339,13.957248030617,0.0108845911695438,0.0334370667665449,0.000334672008137061
2019,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,90,p90,87.5,92.5,201096,10055,1100000,13.9108207377686,1167120.83540527,13.9500675443941,0.0107240263945247,0.0348305198304792,0.000347351292074119
2020,school_median_for_everyone,School median for everyone,2,higher_ed_enrolled_m1,higher_ed_enrollment,Higher-ed enrollment,4,90,p90,87.5,92.5,204926,10246,1100000,13.9108207377686,1164337.3023619,13.9482000045617,0.0103065944163287,0.0342452032133995,0.000338316026896378
2017,direct_or_school_median,Direct income + school median fallback,1,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,10,p10,7.5,12.5,187342,9367,150000,11.9183905730784,150000,11.9183905730784,0.00835571457344268,0.0691702003876169,0.000714691757977527
2018,direct_or_school_median,Direct income + school median fallback,1,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,10,p10,7.5,12.5,201707,10085,150000,11.9183905730784,150000,11.9183905730784,0.0086180765055196,0.0683663037978078,0.000680775862825982
2019,direct_or_school_median,Direct income + school median fallback,1,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,10,p10,7.5,12.5,202891,10145,150000,11.9183905730784,150000,11.9183905730784,0.00890042395646012,0.0681426039861933,0.000676538786196408
2020,direct_or_school_median,Direct income + school median fallback,1,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,10,p10,7.5,12.5,206725,10336,150000,11.9183905730784,150000,11.9183905730784,0.00997670820226702,0.0678793572901653,0.000667669398076834
2017,direct_or_school_median,Direct income + school median fallback,1,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,25,p25,22.5,27.5,187342,9368,250000,12.4292161968444,201104.824935952,12.1796572360453,0.00778429831469277,0.0672978952074937,0.000695309303609272
2018,direct_or_school_median,Direct income + school median fallback,1,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,25,p25,22.5,27.5,201707,10085,250000,12.4292161968444,250000,12.4292161968444,0.0086331747324578,0.068472420154033,0.000681832544991845
2019,direct_or_school_median,Direct income + school median fallback,1,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,25,p25,22.5,27.5,202891,10145,250000,12.4292161968444,250000,12.4292161968444,0.00844022865134269,0.0698994926121497,0.000693981666699296
2020,direct_or_school_median,Direct income + school median fallback,1,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,25,p25,22.5,27.5,206725,10336,250000,12.4292161968444,250000,12.4292161968444,0.00791470428473349,0.0674680398293425,0.000663623630814894
2017,direct_or_school_median,Direct income + school median fallback,1,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,50,p50,47.5,52.5,187342,9367,350000,12.7656884334656,345484.146471656,12.7505750415138,0.00708094573426696,0.0671186699488654,0.000693494596662403
2018,direct_or_school_median,Direct income + school median fallback,1,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,50,p50,47.5,52.5,201707,10086,350000,12.7656884334656,350000,12.7656884334656,0.0063143676483538,0.065554597056689,0.000652745175132699
2019,direct_or_school_median,Direct income + school median fallback,1,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,50,p50,47.5,52.5,202891,10144,350000,12.7656884334656,350000,12.7656884334656,0.00662483138458138,0.0669108946009212,0.000664342774916943
2020,direct_or_school_median,Direct income + school median fallback,1,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,50,p50,47.5,52.5,206725,10336,350000,12.7656884334656,350000,12.7656884334656,0.0065591281386904,0.0661192890586737,0.000650357158485779
2017,direct_or_school_median,Direct income + school median fallback,1,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,75,p75,72.5,77.5,187342,9368,550000,13.2176735572087,611878.202391119,13.3171866982487,0.00144295188777536,0.0566964251669684,0.000585776892106877
2018,direct_or_school_median,Direct income + school median fallback,1,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,75,p75,72.5,77.5,201707,10085,550000,13.2176735572087,618767.972235994,13.3282631071416,0.00164350446894248,0.0572728842120537,0.000570310152810157
2019,direct_or_school_median,Direct income + school median fallback,1,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,75,p75,72.5,77.5,202891,10145,7e+05,13.4588356140255,679721.537703302,13.426265145274,0.000211043710268521,0.0558060846721627,0.000554058380189414
2020,direct_or_school_median,Direct income + school median fallback,1,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,75,p75,72.5,77.5,206725,10336,7e+05,13.4588356140255,7e+05,13.4588356140255,-0.000737444671280651,0.054637368988742,0.000537419632735689
2017,direct_or_school_median,Direct income + school median fallback,1,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,90,p90,87.5,92.5,187342,9367,1500000,14.2209756660724,1499263.37141027,14.2080002327826,-0.00656438813877461,0.0419589866111973,0.000433535564969689
2018,direct_or_school_median,Direct income + school median fallback,1,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,90,p90,87.5,92.5,201707,10085,1500000,14.2209756660724,1453118.49281111,14.1769759148064,-0.00710272608777784,0.0419525199850055,0.000417753504343059
2019,direct_or_school_median,Direct income + school median fallback,1,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,90,p90,87.5,92.5,202891,10145,1500000,14.2209756660724,1543104.97782159,14.2392775927144,-0.00696247915588373,0.0416119288320755,0.000413134840415663
2020,direct_or_school_median,Direct income + school median fallback,1,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,90,p90,87.5,92.5,206725,10336,1500000,14.2209756660724,1582169.11764706,14.2643883143689,-0.00713516694031973,0.040579582697315,0.000399145581740074
2013,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,10,p10,7.5,12.5,193936,9697,250000,12.4292161968444,242245.024234299,12.3920044341403,0.0113759283853767,0.071860617922939,0.000729746884504918
2014,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,10,p10,7.5,12.5,201271,10063,250000,12.4292161968444,241364.404253205,12.387604605489,0.0108351470880827,0.0718802637684914,0.000716549051995827
2015,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,10,p10,7.5,12.5,197538,9877,250000,12.4292161968444,244770.67935608,12.4047741295588,0.0103741003397697,0.0707514720228079,0.000711906491633006
2016,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,10,p10,7.5,12.5,198203,9910,250000,12.4292161968444,246024.217961655,12.4114727943786,0.00907525965181823,0.0701871385779896,0.000705051287523781
2017,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,10,p10,7.5,12.5,184862,9243,250000,12.4292161968444,250000,12.4292161968444,0.00771502595727709,0.068569298620634,0.000713219536200984
2018,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,10,p10,7.5,12.5,199338,9967,250000,12.4292161968444,250000,12.4292161968444,0.0101563316682498,0.0697058007466207,0.000698211007640015
2019,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,10,p10,7.5,12.5,200817,10041,250000,12.4292161968444,250000,12.4292161968444,0.00942594137565857,0.070605644787429,0.000704613467806923
2020,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,10,p10,7.5,12.5,204562,10228,250000,12.4292161968444,250000,12.4292161968444,0.00898498807545879,0.069484202853678,0.000687053758630179
2013,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,25,p25,22.5,27.5,193936,9697,250000,12.4292161968444,250000,12.4292161968444,0.0107213465232955,0.0717350385114305,0.000728471621545107
2014,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,25,p25,22.5,27.5,201271,10064,250000,12.4292161968444,250000,12.4292161968444,0.0101472748030041,0.0703337998501955,0.000701098062881767
2015,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,25,p25,22.5,27.5,197538,9876,250000,12.4292161968444,250000,12.4292161968444,0.010050557054148,0.0707071677477845,0.000711496717541145
2016,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,25,p25,22.5,27.5,198203,9910,250000,12.4292161968444,250000,12.4292161968444,0.00914481842439299,0.0696175748647213,0.000699329845711184
2017,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,25,p25,22.5,27.5,184862,9244,250000,12.4292161968444,250000,12.4292161968444,0.00828487427666929,0.0690412947512893,0.000718090132230454
2018,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,25,p25,22.5,27.5,199338,9966,250000,12.4292161968444,250000,12.4292161968444,0.0112354541813779,0.0723097220656565,0.000724329629466077
2019,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,25,p25,22.5,27.5,200817,10041,250000,12.4292161968444,250000,12.4292161968444,0.0111214237082366,0.072369387578541,0.000722214849794249
2020,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,25,p25,22.5,27.5,204562,10228,250000,12.4292161968444,250000,12.4292161968444,0.00764390993760497,0.0681927809119173,0.000674284290713383
2013,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,50,p50,47.5,52.5,193936,9697,350000,12.7656884334656,350000,12.7656884334656,0.00937646643261028,0.0706838073199305,0.000717796335010358
2014,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,50,p50,47.5,52.5,201271,10064,350000,12.7656884334656,350000,12.7656884334656,0.00828912159380641,0.0701836554186641,0.000699601400248391
2015,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,50,p50,47.5,52.5,197538,9877,350000,12.7656884334656,350000,12.7656884334656,0.00822647705507193,0.0684127419382214,0.000688374018289444
2016,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,50,p50,47.5,52.5,198203,9910,350000,12.7656884334656,350000,12.7656884334656,0.00746875120965333,0.0679579955692172,0.000682658863779889
2017,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,50,p50,47.5,52.5,184862,9243,350000,12.7656884334656,350000,12.7656884334656,0.00772716411230795,0.0682703019288246,0.000710109539655187
2018,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,50,p50,47.5,52.5,199338,9967,350000,12.7656884334656,350000,12.7656884334656,0.00708576839544152,0.0667156798330364,0.000668260339063263
2019,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,50,p50,47.5,52.5,200817,10040,350000,12.7656884334656,350000,12.7656884334656,0.00667256600024047,0.0666493917988151,0.000665164915832291
2020,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,50,p50,47.5,52.5,204562,10229,350000,12.7656884334656,350000,12.7656884334656,0.00619444477221112,0.0651286403347725,0.000643954855775524
2013,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,75,p75,72.5,77.5,193936,9697,450000,13.0170028617465,453423.739300815,13.0239665826004,0.00795510267872108,0.0651238861131428,0.000661335156467513
2014,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,75,p75,72.5,77.5,201271,10064,450000,13.0170028617465,464522.058823529,13.0462307607399,0.00363477684463321,0.0612086074738146,0.000610136751078188
2015,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,75,p75,72.5,77.5,197538,9876,450000,13.0170028617465,479946.3345484,13.0771752476171,0.00343113465478029,0.0602344826918235,0.000606114458874846
2016,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,75,p75,72.5,77.5,198203,9910,450000,13.0170028617465,485736.629667003,13.0887984591583,0.0026747696287485,0.059516666185283,0.00059786312668139
2017,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,75,p75,72.5,77.5,184862,9244,550000,13.2176735572087,511439.852877542,13.1403702041545,-0.000185301444298106,0.0552439049801526,0.000574585154798008
2018,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,75,p75,72.5,77.5,199338,9966,550000,13.2176735572087,503526.991772025,13.1245040888517,0.00111745226322485,0.0571990184767625,0.000572965054705615
2019,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,75,p75,72.5,77.5,200817,10041,550000,13.2176735572087,503600.239020018,13.1246379038903,0.00107411009207623,0.0574784236661098,0.000573609539936728
2020,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,75,p75,72.5,77.5,204562,10228,550000,13.2176735572087,506237.778646852,13.1299450225659,0.000232094344417291,0.0560531895021949,0.000554249065960957
2013,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,90,p90,87.5,92.5,193936,9697,1100000,13.9108207377686,1113117.45900794,13.901015238932,-0.00990750314911947,0.0388063663517331,0.000394079897482956
2014,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,90,p90,87.5,92.5,201271,10063,1100000,13.9108207377686,1109082.77849548,13.8992023815169,-0.00907973875941279,0.0389389003261374,0.000388168193209724
2015,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,90,p90,87.5,92.5,197538,9877,1100000,13.9108207377686,1163106.20633796,13.9430599386259,-0.00905671808957811,0.0390030053764828,0.000392451095742067
2016,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,90,p90,87.5,92.5,198203,9910,1100000,13.9108207377686,1180050.45408678,13.9588397930803,-0.00918610517102042,0.0388201550408101,0.000389960338146328
2017,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,90,p90,87.5,92.5,184862,9243,1200000,13.9978321147582,1266428.64870713,14.0265586530738,-0.00831397906645051,0.0397351792927598,0.000413303135895239
2018,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,90,p90,87.5,92.5,199338,9967,1100000,13.9108207377686,1177545.90147487,13.958855826721,-0.00945804084011357,0.0390017716847517,0.000390662843207872
2019,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,90,p90,87.5,92.5,200817,10041,1100000,13.9108207377686,1169106.662683,13.9516813063208,-0.0088807450256066,0.0391843833463312,0.000391043015280983
2020,school_median_for_everyone,School median for everyone,2,stem_enrollment_m1,stem_enrollment,STEM enrollment,5,90,p90,87.5,92.5,204562,10228,1100000,13.9108207377686,1166914.35275714,13.9502978336605,-0.00955639446312988,0.0385875799269866,0.000381550636496584
2017,direct_or_school_median,Direct income + school median fallback,1,log_program_income_clp_m1,program_income,Program income,6,10,p10,7.5,12.5,187342,9367,150000,11.9183905730784,150000,11.9183905730784,-0.0177868777379152,0.0553056365345394,0.00057143802359162
2018,direct_or_school_median,Direct income + school median fallback,1,log_program_income_clp_m1,program_income,Program income,6,10,p10,7.5,12.5,201707,10085,150000,11.9183905730784,150000,11.9183905730784,-0.0179370853869526,0.0553835393508436,0.000551496493059439
2019,direct_or_school_median,Direct income + school median fallback,1,log_program_income_clp_m1,program_income,Program income,6,10,p10,7.5,12.5,202891,10145,150000,11.9183905730784,150000,11.9183905730784,-0.0178577321076209,0.0546441916285134,0.000542522781849206
2020,direct_or_school_median,Direct income + school median fallback,1,log_program_income_clp_m1,program_income,Program income,6,10,p10,7.5,12.5,206725,10336,150000,11.9183905730784,150000,11.9183905730784,-0.0177072499629176,0.0546147699220508,0.000537197345639034
2017,direct_or_school_median,Direct income + school median fallback,1,log_program_income_clp_m1,program_income,Program income,6,25,p25,22.5,27.5,187342,9368,250000,12.4292161968444,201104.824935952,12.1796572360453,-0.0151055562195139,0.0554308698784893,0.000572701410866367
2018,direct_or_school_median,Direct income + school median fallback,1,log_program_income_clp_m1,program_income,Program income,6,25,p25,22.5,27.5,201707,10085,250000,12.4292161968444,250000,12.4292161968444,-0.0142182804874995,0.0551714134490824,0.000549384192323886
2019,direct_or_school_median,Direct income + school median fallback,1,log_program_income_clp_m1,program_income,Program income,6,25,p25,22.5,27.5,202891,10145,250000,12.4292161968444,250000,12.4292161968444,-0.0147503058614589,0.055727304647785,0.000553276230125413
2020,direct_or_school_median,Direct income + school median fallback,1,log_program_income_clp_m1,program_income,Program income,6,25,p25,22.5,27.5,206725,10336,250000,12.4292161968444,250000,12.4292161968444,-0.0148949335504999,0.0560103558403865,0.000550924494027852
2017,direct_or_school_median,Direct income + school median fallback,1,log_program_income_clp_m1,program_income,Program income,6,50,p50,47.5,52.5,187342,9367,350000,12.7656884334656,345484.146471656,12.7505750415138,-0.00746463825555338,0.0558985226421535,0.000577563939262771
2018,direct_or_school_median,Direct income + school median fallback,1,log_program_income_clp_m1,program_income,Program income,6,50,p50,47.5,52.5,201707,10086,350000,12.7656884334656,350000,12.7656884334656,-0.00845285985301862,0.0557269107558556,0.000554888196314885
2019,direct_or_school_median,Direct income + school median fallback,1,log_program_income_clp_m1,program_income,Program income,6,50,p50,47.5,52.5,202891,10144,350000,12.7656884334656,350000,12.7656884334656,-0.00921709301927835,0.0554731526623032,0.0005507800843625
2020,direct_or_school_median,Direct income + school median fallback,1,log_program_income_clp_m1,program_income,Program income,6,50,p50,47.5,52.5,206725,10336,350000,12.7656884334656,350000,12.7656884334656,-0.00948863464489772,0.0554813825059241,0.00054572144965739
2017,direct_or_school_median,Direct income + school median fallback,1,log_program_income_clp_m1,program_income,Program income,6,75,p75,72.5,77.5,187342,9368,550000,13.2176735572087,611878.202391119,13.3171866982487,0.00261163083935568,0.0528106105144649,0.000545629379741795
2018,direct_or_school_median,Direct income + school median fallback,1,log_program_income_clp_m1,program_income,Program income,6,75,p75,72.5,77.5,201707,10085,550000,13.2176735572087,618767.972235994,13.3282631071416,0.00180056884743504,0.0535704600172769,0.000533442267818139
2019,direct_or_school_median,Direct income + school median fallback,1,log_program_income_clp_m1,program_income,Program income,6,75,p75,72.5,77.5,202891,10145,7e+05,13.4588356140255,679721.537703302,13.426265145274,0.00103136168499716,0.0544094201407137,0.000540191905010075
2020,direct_or_school_median,Direct income + school median fallback,1,log_program_income_clp_m1,program_income,Program income,6,75,p75,72.5,77.5,206725,10336,7e+05,13.4588356140255,7e+05,13.4588356140255,-0.000170879445021502,0.0536611232420332,0.000527817163942506
2017,direct_or_school_median,Direct income + school median fallback,1,log_program_income_clp_m1,program_income,Program income,6,90,p90,87.5,92.5,187342,9367,1500000,14.2209756660724,1499263.37141027,14.2080002327826,0.0190989322551021,0.0549586677984312,0.000567853015964306
2018,direct_or_school_median,Direct income + school median fallback,1,log_program_income_clp_m1,program_income,Program income,6,90,p90,87.5,92.5,201707,10085,1500000,14.2209756660724,1453118.49281111,14.1769759148064,0.0172813027907507,0.05410619288782,0.000538776972006138
2019,direct_or_school_median,Direct income + school median fallback,1,log_program_income_clp_m1,program_income,Program income,6,90,p90,87.5,92.5,202891,10145,1500000,14.2209756660724,1543104.97782159,14.2392775927144,0.0177109805870861,0.053875690155299,0.000534892884788272
2020,direct_or_school_median,Direct income + school median fallback,1,log_program_income_clp_m1,program_income,Program income,6,90,p90,87.5,92.5,206725,10336,1500000,14.2209756660724,1582169.11764706,14.2643883143689,0.016165872010345,0.0546543200660198,0.000537586365539514
2013,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,10,p10,7.5,12.5,193936,9697,250000,12.4292161968444,242245.024234299,12.3920044341403,-0.016432514046233,0.0552376915460773,0.000560940532910811
2014,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,10,p10,7.5,12.5,201271,10063,250000,12.4292161968444,241364.404253205,12.387604605489,-0.0172275535646049,0.054732684193293,0.000545610866123205
2015,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,10,p10,7.5,12.5,197538,9877,250000,12.4292161968444,244770.67935608,12.4047741295588,-0.0173318596060185,0.0543506741584665,0.000546880462721247
2016,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,10,p10,7.5,12.5,198203,9910,250000,12.4292161968444,246024.217961655,12.4114727943786,-0.0179680402909692,0.0546397339504207,0.000548872849815563
2017,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,10,p10,7.5,12.5,184862,9243,250000,12.4292161968444,250000,12.4292161968444,-0.0191298190067895,0.05468953072523,0.000568849944852147
2018,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,10,p10,7.5,12.5,199338,9967,250000,12.4292161968444,250000,12.4292161968444,-0.0163191681524961,0.0546857043826826,0.000547761597335755
2019,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,10,p10,7.5,12.5,200817,10041,250000,12.4292161968444,250000,12.4292161968444,-0.017487052766342,0.0559126312957024,0.000557983616608643
2020,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,10,p10,7.5,12.5,204562,10228,250000,12.4292161968444,250000,12.4292161968444,-0.0170069577397239,0.0547167753099561,0.000541034718581914
2013,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,25,p25,22.5,27.5,193936,9697,250000,12.4292161968444,250000,12.4292161968444,-0.0171232179331448,0.0541214134743764,0.000549604693217108
2014,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,25,p25,22.5,27.5,201271,10064,250000,12.4292161968444,250000,12.4292161968444,-0.0170016979493898,0.0539894020742374,0.000538174608666298
2015,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,25,p25,22.5,27.5,197538,9876,250000,12.4292161968444,250000,12.4292161968444,-0.0174819589078467,0.0553222994966762,0.000556685209611533
2016,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,25,p25,22.5,27.5,198203,9910,250000,12.4292161968444,250000,12.4292161968444,-0.0180566819737714,0.0547059537938004,0.000549538048408644
2017,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,25,p25,22.5,27.5,184862,9244,250000,12.4292161968444,250000,12.4292161968444,-0.0182890478586043,0.0542072775345022,0.000563803318475233
2018,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,25,p25,22.5,27.5,199338,9966,250000,12.4292161968444,250000,12.4292161968444,-0.0166393257080927,0.0553251251792571,0.000554194184080382
2019,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,25,p25,22.5,27.5,200817,10041,250000,12.4292161968444,250000,12.4292161968444,-0.0167184180293344,0.0559035597697028,0.00055789308674503
2020,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,25,p25,22.5,27.5,204562,10228,250000,12.4292161968444,250000,12.4292161968444,-0.0171398452877652,0.0552070223728963,0.000545882238930673
2013,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,50,p50,47.5,52.5,193936,9697,350000,12.7656884334656,350000,12.7656884334656,-0.00491357285156334,0.055891127288362,0.000567576193874202
2014,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,50,p50,47.5,52.5,201271,10064,350000,12.7656884334656,350000,12.7656884334656,-0.00621309709132162,0.0559298500235877,0.000557517290297463
2015,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,50,p50,47.5,52.5,197538,9877,350000,12.7656884334656,350000,12.7656884334656,-0.0052207022032429,0.055364103544167,0.000557077663399408
2016,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,50,p50,47.5,52.5,198203,9910,350000,12.7656884334656,350000,12.7656884334656,-0.00593331282716761,0.0551592783675045,0.00055409183248977
2017,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,50,p50,47.5,52.5,184862,9243,350000,12.7656884334656,350000,12.7656884334656,-0.00572997929261298,0.0564668794641671,0.000587336933471725
2018,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,50,p50,47.5,52.5,199338,9967,350000,12.7656884334656,350000,12.7656884334656,-0.006793578265121,0.0553801890575967,0.000554717931521269
2019,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,50,p50,47.5,52.5,200817,10040,350000,12.7656884334656,350000,12.7656884334656,-0.0059547876207319,0.0557721288962591,0.000556609181596874
2020,school_median_for_everyone,School median for everyone,2,log_program_income_clp_m1,program_income,Program income,6,50,p50,47.5,52.5,204562,10229,350000,12.7656884334656,350000,12.7656884334656,-0.00635836418540356,0.0558296164221123,0.000552011410130871
