school_rbd,area_income_va,program_income_full_va,institution_income_va,math_va,area_income_n,program_income_full_n,institution_income_n,math_n,complete_decomposition_input,program_income_full_component_math_va,program_income_full_component_institution_income_va,program_income_full_component_area_income_va,program_income_full_component_residual_va,program_income_full_component_sum_va,reconstruction_error
9599,0.0771541137169411,0.0944240167100313,0.0233926772005052,-0.213722906195689,69,69,69,63,TRUE,-0.0257270014907067,0.0356850441066511,0.0572132413008055,0.0272526461506084,0.0944239300673583,0
9601,-0.0037197157100803,-0.0049548460978826,-0.0297710424423576,-0.302452880394747,55,55,55,51,TRUE,-0.0364828563765441,-0.00690174814005605,0.0197129791743559,0.0187166926016886,-0.00495493274055556,8.67361737988404e-19
9608,-0.044139006136289,-0.0506011489879197,-0.0266152334585031,-0.195182895633757,48,48,48,44,TRUE,-0.0234795798613634,-0.0112530116139802,-0.0180302778778583,0.00216163372260929,-0.0506012356305927,0
9617,-0.009882110761716,-0.0156608033195792,-0.0179321800888606,,1,1,1,,FALSE,,,,,,
9631,-0.0174511763661283,-0.0269918186125957,-0.0147729274034203,-0.126208766667858,3,3,3,3,TRUE,-0.015118530185299,-0.00508548397126764,-0.00374479185818372,-0.00304309924051835,-0.0269919052552687,0
9634,-0.0246177011382944,-0.0209663377324367,-0.0373483229429285,-0.167796651201211,251,251,251,238,TRUE,-0.0201598170231177,-0.0229058288906562,0.00290451416932704,0.0191947073693371,-0.0209664243751097,0
9637,-0.0163406184104282,-0.0207649415470091,-0.0275657201661819,-0.106382132026618,431,431,431,420,TRUE,-0.012715143877564,-0.0181102344709781,0.00320627009379748,0.00685408006506251,-0.0207650281896821,0
9638,0.0005760802936879,0.008262577798458,0.0077177693845195,-0.162241252470137,73,73,73,72,TRUE,-0.0194863911247809,0.0178923071939361,0.000587971192502163,0.00926860389412772,0.00826249115578504,0
9646,-0.0193646241470406,-0.0130494560847211,-0.008921979512734,0.185174654099537,353,353,353,341,TRUE,0.0226273940963436,-0.0207401430138188,-0.0161647807323568,0.00122798692243803,-0.0130495427273941,0
9647,0.0363652220498162,0.0303669404797506,0.0200404273450537,-0.0851045201536603,316,316,316,314,TRUE,-0.0101358699885704,0.0239481912525561,0.0219493658466335,-0.00539483327354162,0.0303668538370776,0
9655,-0.0295658196811115,-0.0307330383695943,-0.0120226952240729,0.0428229425935736,263,263,263,261,TRUE,0.0053715077340439,-0.0139725844310232,-0.0194294212439183,-0.0027026270713697,-0.0307331250122673,0
9656,-0.008056892025182,0.0014084132995664,0.0429971270136284,0.032685111643771,326,326,326,321,TRUE,0.00414259901928868,0.0369777453017674,-0.0294805012258098,-0.0102315164383529,0.00140832665689344,3.90312782094782e-18
9659,-0.0226394197318232,-0.0222836474319557,-0.0127406023792081,-0.097030525389557,249,249,249,241,TRUE,-0.0115815413396887,-0.00519655492952665,-0.00980891738003375,0.00430327957462043,-0.0222837340746287,0
9660,-0.0046849450944073,-0.0001233685140061,-0.0010173714512795,-0.120721016691183,313,313,313,307,TRUE,-0.0144533046746225,0.0071116179256627,-0.000349253680758828,0.00756748527303961,-0.000123455156679056,5.42101086242752e-20
9665,-0.0613994096862998,-0.0704423885962554,-0.0283772171292989,-0.198678420296096,177,177,177,166,TRUE,-0.0239033076529847,-0.0126270331038715,-0.0313171301792957,-0.00259500430277643,-0.0704424752389284,0
9666,-0.0070842636030636,-0.0079134960054268,-0.0135231098588322,-0.0564694747621431,6,6,6,6,TRUE,-0.00666472739374032,-0.00864695577677758,0.00243255791753324,0.0049655426048849,-0.00791358264809976,0
9668,0.0123933403993974,0.0144812836262313,0.0221463049322045,-0.0328459510132886,12,12,12,12,TRUE,-0.00380108187114859,0.0223477485682022,-0.000268609620719794,-0.00379686009277547,0.0144811969835583,0
9673,0.0125649572481314,0.0228476989444978,0.0129037531746392,-0.0655143789884729,133,133,133,130,TRUE,-0.00776115143976166,0.0161068726286588,0.00541643446836249,0.00908545664456519,0.0228476123018248,-3.46944695195361e-18
9684,0.0072615137856797,0.0259878431509808,0.0329752184260985,0.0271881366961974,218,218,218,215,TRUE,0.00347625525686919,0.0281923604211233,-0.011555772667641,0.00587491349795633,0.0259877565083078,0
9686,-0.129352433407666,-0.147738542550705,-0.0878156330117333,-0.180686011948853,107,107,107,102,TRUE,-0.0217222664098585,-0.0681439548183632,-0.0576179801023719,-0.000254427862784457,-0.147738629193378,0
9687,-0.0299810302227832,-0.0295302139559629,0.013343209684806,-0.114773866462611,102,102,102,95,TRUE,-0.0137323906270281,0.0198304938395184,-0.0287525441019333,-0.00687585970919289,-0.0295303005986359,0
9688,-0.0591564287737054,-0.0581738141432664,-0.0447659228839492,-0.119393979548733,129,129,129,122,TRUE,-0.0142924411213402,-0.0329469618059296,-0.023092243032484,0.0121577451738145,-0.0581739007859394,0
9690,-0.0688385462363156,-0.0883486104732971,-0.0879917321205402,-0.147759979278974,20,20,20,20,TRUE,-0.0177309699786315,-0.0705254189175373,-0.00831190702453575,0.0082195988047345,-0.0883486971159701,0
9693,-0.0005359458945434,0.0096234225118142,-0.0085777095904516,-0.147067336807878,410,410,410,396,TRUE,-0.0176470078004147,0.00198125603832201,0.00760679337473278,0.0176822942565012,0.00962333586914125,-1.73472347597681e-18
9694,0.0242960128057749,0.035179678312309,0.0185119958784253,-0.185873207085954,92,92,92,86,TRUE,-0.0223510586377702,0.0293477851823028,0.0152886896381261,0.0128941754869774,0.035179591669636,0
9695,-0.0156565330656609,-0.0204990995670703,-0.0456412833705635,-0.15389737905112,21,21,21,20,TRUE,-0.0184749460917935,-0.0314197410927553,0.0141998495128586,0.0151956514619468,-0.0204991862097433,0
9697,0.0261007720706956,0.0553949221992481,0.0411549854512018,-0.134496865429423,45,45,45,42,TRUE,-0.0161232142096501,0.046569737212962,0.00392381722674596,0.0210244953265172,0.0553948355565752,0
9701,-0.0169146505348976,-0.0224138006196871,-0.0317076375032172,-0.185069131832038,33,33,33,31,TRUE,-0.0222535885683097,-0.0165875657621262,0.00683020046052225,0.00959706660755363,-0.0224138872623601,0
9722,0.0088326946323998,0.0158592178732311,0.0333546727860943,-0.254421205303872,23,23,23,22,TRUE,-0.030660452708961,0.0475311666821966,-0.00335088913377524,0.00233930639109779,0.0158591312305581,0
9726,-0.0148508861244915,-0.0105348856587367,-0.0150203693137335,-0.030646543606545,29,29,29,24,TRUE,-0.0035344695215417,-0.0117564009896224,-0.00387702895355149,0.00863292716330592,-0.0105349723014097,0
9747,0.0001404187811077,-0.0037601216275462,0.0063703104579503,-0.0133091121804812,6,6,6,5,TRUE,-0.00143282463552438,0.00661706154839746,-0.00283878560148244,-0.00610565958160979,-0.00376020827021916,4.33680868994202e-19
9754,-0.0121896364891518,-0.0053796854449937,-0.0120225717563395,-0.133842160751879,198,198,198,185,TRUE,-0.0160438508539373,-0.00205792661748633,-0.000605381866374701,0.0133273872501317,-0.00537977208766665,-2.60208521396521e-18
9757,-0.0081709631148192,-0.0119808692770035,-0.0033129832810014,-0.009022134763079,217,217,217,217,TRUE,-0.000913156874808076,-0.00251880528243771,-0.00487592394676261,-0.00367306981566806,-0.0119809559196765,0
9758,0.013098196310736,0.0140974216114657,-0.0027518808126884,0.109164767478294,261,261,261,260,TRUE,0.0134134692894577,-0.00997686909215052,0.00944814117519545,0.00121259359629008,0.0140973349687927,0
9759,-0.004125941192871,0.0037844850910375,0.0051616115205304,-0.198881292429964,283,283,283,278,TRUE,-0.0239278998300023,0.0180280338909438,-0.00107175596215287,0.0107560203495759,0.00378439844836454,0
9766,-0.0173154481470217,-0.018136602755024,-0.0127062957747466,-0.152343722141769,146,146,146,143,TRUE,-0.0182866116714332,-0.00143481169576514,-0.00402898257515555,0.00561371654465697,-0.018136689397697,3.46944695195361e-18
9767,-0.0491055811032707,-0.0600519929918309,-0.0399841592132034,-0.0458497973418172,296,296,296,295,TRUE,-0.00537740920956979,-0.0335382220587724,-0.0190757351687328,-0.00206071319742888,-0.0600520796345039,0
9768,-0.0017501978681932,0.0065232207842488,-0.011811824472639,-0.0633630302945262,394,394,394,389,TRUE,-0.00750036477133533,-0.00661859841403028,0.00614388136264049,0.014498215964301,0.00652313414157585,0
9771,-0.0337534877511728,-0.0239702659457689,-0.0133741172812359,-0.0086660830450816,228,228,228,224,TRUE,-0.000869996255804157,-0.0117347632796916,-0.0209046098854452,0.00953901683249913,-0.0239703525884419,0
9779,-0.0031723581325834,0.0052516998158226,-0.0273237811740897,-0.0963522852285279,152,152,152,146,TRUE,-0.0114993250107015,-0.018565623849716,0.0137202960028074,0.0215962660307597,0.00525161317314964,1.73472347597681e-18
9780,0.01201449097973,0.0151281240761845,0.0184715557120442,-0.161866882872536,78,78,78,77,TRUE,-0.019441010010881,0.0276918181344966,0.00454708532456465,0.00233014398533129,0.0151280374335115,0
9781,-0.04176714521099,-0.0321744805650475,-0.0534155559335155,-0.122687576777144,401,401,401,378,TRUE,-0.0146916912525497,-0.0406272219407385,-0.00421113300656125,0.0273554789921289,-0.0321745672077205,0
9784,0.0529206384545796,0.0615486116396687,0.0547671491931275,-0.185011652285666,25,25,25,25,TRUE,-0.0222466208928961,0.0624127251302269,0.0204270144506806,0.000955406308984309,0.0615485249969958,0
9796,-0.0196025644081871,-0.0293122136795828,-0.0120823892920251,-0.106468216815944,110,110,110,108,TRUE,-0.0127255790829185,-0.00395871405772869,-0.00739556257688026,-0.00523244460472831,-0.0293123003222558,0
9797,-0.0238050458749778,-0.0315233924698525,-0.0329018172546626,-0.0707773948289913,123,123,123,122,TRUE,-0.00839913465967654,-0.0253865762269098,-0.00113975120169346,0.00340198297575438,-0.0315234791125255,0
9799,-0.0079696222687924,-0.003065212520291,-0.0045937231237737,-0.164804275053684,401,401,401,393,TRUE,-0.0197970809365001,0.00681726729506141,-0.000128223160756492,0.0100427376392313,-0.00306529916296396,0
9800,0.0235120286039578,0.0385260702943553,0.0454740519500218,0.130233062846298,266,266,266,265,TRUE,0.0159673698142323,0.0326619147890039,-0.0070963107601999,-0.00300699019135402,0.0385259836516823,0
9801,-0.0109925470430493,-0.0079823763970748,0.0093523744725773,-0.105112207631187,174,174,174,169,TRUE,-0.0125612035362471,0.0155328337966274,-0.0112543985101138,0.000300305209985773,-0.00798246303974776,0
9810,0.0287371720654827,0.0438297692783288,0.0532649216849899,-0.0600930675854571,144,144,144,139,TRUE,-0.00710397961853518,0.052615589703572,-0.00195525340626153,0.000273325956880538,0.0438296826356558,6.93889390390723e-18
9824,0.0056264621684275,0.0119700533896855,0.0176701971957897,-0.144844711138174,213,213,213,210,TRUE,-0.0173775809310318,0.0258116901668455,-0.000755863904795791,0.00429172141599471,0.0119699667470125,0
9827,-0.0027402865662245,-0.002542546226821,0.0039879465283661,-0.220178476791249,464,464,464,451,TRUE,-0.0265095462976662,0.0183920749699205,0.00121041361796325,0.00436442484028847,-0.00254263286949396,0
9828,-0.0226205987140519,-0.0212053668299332,0.0198103721143935,-0.0576030815688775,41,41,41,40,TRUE,-0.006802143305566,0.0218832746549508,-0.0274089194943568,-0.00887766532763408,-0.0212054534726062,0
9829,-0.0439440670515954,-0.0494287329230814,-0.0530673372106765,-0.130657699917035,313,313,313,309,TRUE,-0.0156578302454745,-0.0397715696818581,-0.00598838001215352,0.0119889603737317,-0.0494288195657544,0
9834,-0.0396148822357618,-0.0294181473041401,-0.0050589060932278,-0.0983189527488993,265,265,265,255,TRUE,-0.0117377246118368,0.00190840743178305,-0.0277380172800984,0.00814910051333908,-0.0294182339468131,0
9844,-0.0193986911907792,-0.0270615190942929,0.0089630958625173,-0.0016660504130056,141,141,141,138,TRUE,-2.14517152881627e-05,0.00820062975759332,-0.0206155021414408,-0.0146252816378302,-0.0270616057369659,0
9845,-0.033686638047631,-0.0432031058633643,-0.026673914889566,0.0034747050073128,211,211,211,208,TRUE,0.000601711086275163,-0.0247043737205403,-0.0143640651679158,-0.00473646470385632,-0.0432031925060373,0
9852,0.0083307508799762,0.0107886399385664,0.0092677802681265,-0.0504297036697316,363,363,363,359,TRUE,-0.00593258583729272,0.0117676821608597,0.00339103229830997,0.00156242467401652,0.0107885532958934,0
9853,0.047676456304428,0.0679378657001777,0.0468417381671825,0.056912480899305,66,66,66,64,TRUE,0.00707944274465165,0.0388562895923685,0.0140381500865791,0.00796389663390548,0.0679377790575047,0
9855,-0.0006962721254042,0.0096410282670698,-0.0072515215280231,0.233841369037531,62,62,62,62,TRUE,0.0285267773472522,-0.0224961493472957,-0.00280553645775348,0.00641585008219381,0.00964094162439684,0
9860,0.0520493373402637,0.0656826457913935,0.0250900323998927,-0.150462165907228,370,370,370,366,TRUE,-0.0180585292674773,0.0329693695597336,0.0339895844491517,0.0167821344073126,0.0656825591487206,0
9861,-0.0140800672978254,-0.0010020756924147,-0.0090198486409625,-0.212649144871556,59,59,59,54,TRUE,-0.0255968400532821,0.00600024380523929,-0.00171540790324988,0.020309841816205,-0.00100216233508766,6.50521303491303e-19
9862,-0.0415661656309745,-0.041939176993014,-0.0477797642596543,-0.0635760404385134,201,201,201,191,TRUE,-0.00752618587878655,-0.0394648761894459,-0.00841291884188832,0.0134647172744338,-0.041939263635687,0
9863,-0.0015995990642519,0.0025823601806504,0.0117158747339086,-0.178106924032151,145,145,145,143,TRUE,-0.021409629157112,0.0226150167150223,-0.00285295944508352,0.00422984542515065,0.00258227353797744,4.33680868994202e-19
9864,-0.0014160381823357,0.008877045096641,-0.0071554316356059,-0.0410875522393747,123,123,123,118,TRUE,-0.00480012946036408,-0.00386676453653008,0.00348097284472403,0.0140628796061382,0.00887695845396804,0
9865,-0.0178111029662905,-0.0165264594300479,-0.0149628311386803,-0.0584659149660842,82,82,82,77,TRUE,-0.0069067360420655,-0.00982765573750919,-0.00565325463875915,0.00586110034561298,-0.0165265460727209,0
9866,0.0966125070769469,0.122764184537744,0.0599181863649764,-0.131254895374637,192,192,192,187,TRUE,-0.0157302223287409,0.0634933285867772,0.0525755920794258,0.022425399557609,0.122764097895071,0
9867,-0.122925885321095,-0.130648715227872,-0.0819881166025474,-0.2013067298522,240,240,240,224,TRUE,-0.0242219115569721,-0.0614291913146378,-0.0547589816359085,0.00976128263697334,-0.130648801870545,0
9877,-0.0028921709500742,-0.0050126510612099,0.0002240577308829,-0.0922666364739193,3,3,3,3,TRUE,-0.0110040623273101,0.00632679540469234,-0.000217831165446481,-0.000117639615818608,-0.00501273770388286,0
9887,0.0219629893116513,0.0356253420368012,0.0200201169990336,-0.0508194806519009,40,40,40,39,TRUE,-0.00597983463563732,0.0216174038651052,0.0091844901098659,0.0108031960547945,0.0356252553941282,0
9889,-0.0103420482644129,-0.0145365850149216,0.0122425836385453,-0.113025713141309,127,127,127,124,TRUE,-0.0135204793353609,0.0187070537344188,-0.0119927646545253,-0.00773048140212727,-0.0145366716575946,0
9896,-0.0664210783707736,-0.0597192349816777,-0.0308883841128993,-0.110925110857117,160,160,160,156,TRUE,-0.0132658441509649,-0.0208394661461566,-0.0364000874037275,0.0107860760764983,-0.0597193216243507,0
9897,-0.0103186229929367,-0.0041771113390694,-0.0127067153880663,-0.0516648330713022,611,611,611,587,TRUE,-0.0060823083265467,-0.00822512206094746,-0.00078032363841873,0.0109105560441705,-0.00417719798174236,8.67361737988404e-19
9900,-0.0523928378075575,-0.0567296942802483,-0.0707005102863021,-0.0220062810614158,327,327,327,315,TRUE,-0.00248709617392348,-0.0632090059085031,-0.00671064837393281,0.0156769695334381,-0.0567297809229213,0
9903,-0.0353002855479352,-0.0322952165002778,-0.025004924955319,-0.0170175677847038,293,293,293,288,TRUE,-0.00188236393371131,-0.0217975411053858,-0.016034225152137,0.00741882704828329,-0.0322953031429508,0
9905,-0.0284739486604085,-0.0212816265144367,-0.0175863852483848,0.126785769213933,308,308,308,308,TRUE,0.0155494885920942,-0.0247181953083202,-0.0178020811607758,0.00568907471989214,-0.0212817131571097,0
9906,-0.0378269611509614,-0.0383743806706711,-0.0031149856686189,-0.112349109355017,209,209,209,206,TRUE,-0.013438461367856,0.00463060481724267,-0.0268983074614804,-0.00266830330125033,-0.0383744673133441,0
9907,-0.0134570948167304,0.0026151542949961,0.0307931728617248,0.106836983109552,252,252,252,252,TRUE,0.0131312950737915,0.0208271922362991,-0.0295841653905835,-0.00175925426718391,0.00261506765232314,0
9909,-0.080772516335111,-0.0791125776336559,-0.0721059834201009,-0.233064904470564,555,555,555,528,TRUE,-0.0280716401376193,-0.0502589664407511,-0.0241428366374078,0.0233607789394493,-0.0791126642763289,0
9910,-0.0676064393167896,-0.0874376377148579,-0.051356324334647,-0.0264378381161663,81,81,81,81,TRUE,-0.00302428989035883,-0.0452371076676446,-0.0290586751366568,-0.0101176516628706,-0.0874377243575309,1.38777878078145e-17
9911,-0.0228934401077463,-0.0233769435499719,-0.0122018101053725,-0.0656033761722731,269,269,269,266,TRUE,-0.00777193968581767,-0.00682380080424454,-0.0110863873314628,0.00230509762888015,-0.0233770301926449,0
9912,-0.0182503169877018,-0.0173686923386034,-0.0321103009659232,-0.0883004001224927,139,139,139,138,TRUE,-0.0105232748254094,-0.0234816632844114,0.0034916937959231,0.0131444653326213,-0.0173687789812764,0
9913,-0.0019683777326761,-0.003344536109865,0.0033940084197824,,1,1,1,,FALSE,,,,,,
9917,-0.0829505197194848,-0.0967873337897047,-0.0420645178130669,-0.16766581629696,444,444,444,430,TRUE,-0.0201439572050931,-0.0272234119698646,-0.0429329510525204,-0.00648710020489965,-0.0967874204323777,0
9919,-0.0022778988734742,-3.25075622854e-05,-0.0104540034175869,-0.116915521794206,138,138,138,136,TRUE,-0.0139920022652602,-0.00176642455755027,0.00636414778748069,0.00936168483037148,-3.25942049583562e-05,5.14996031930615e-19
9924,-0.0186335747940095,-0.0044764261531554,-0.0212107807816746,0.0520343561272444,367,367,367,362,TRUE,0.00648811605221304,-0.0229881354257129,-0.00592870597707512,0.0179522125547467,-0.00447651279582836,8.67361737988404e-19
9926,-0.0356463688881507,-0.0431022154709519,-0.028657504765498,-0.0120932116485947,108,108,108,107,TRUE,-0.00128543307146009,-0.0254666774653729,-0.0145794541659118,-0.00177073741088001,-0.0431023021136249,0
9930,0.0355065935265079,0.0380537879568107,0.0386157793573417,-0.113143214963386,99,99,99,97,TRUE,-0.0135347229160504,0.0428097745095306,0.0124609083858959,-0.0036822586652384,0.0380537013141377,6.93889390390723e-18
9937,-0.0146484965439984,-0.0046730830179386,0.0167573036969411,0.0217146482888745,235,235,235,232,TRUE,0.00281275853482119,0.0137446628805559,-0.0212563966023384,2.58055263497878e-05,-0.00467316966061156,0
9940,-0.0583877622493547,-0.0704594753891341,-0.0477139563404902,-0.0964963605079354,285,285,285,282,TRUE,-0.0115167898281088,-0.0371845604102276,-0.0215284145217574,-0.000229797271713239,-0.070459562031807,-1.38777878078145e-17
9942,0.0150597206225086,0.0194210627394116,0.03476729981867,-0.0314268096474567,19,19,19,19,TRUE,-0.00362905343621258,0.0337826976820822,-0.00454393863746981,-0.00618872951166117,0.0194209760967386,0
9945,-0.0265265866666664,-0.0306789153423257,-0.0369310672441525,-0.172132815145948,47,47,47,44,TRUE,-0.0206854471787871,-0.0222321831697372,0.00122207547912874,0.0110165528843968,-0.0306790019849987,0
9947,-0.0410364031991495,-0.0346744065593536,-0.0009002424317988,-0.138510268162518,474,474,474,472,TRUE,-0.0166097192242774,0.00841836042201464,-0.0300239914465405,0.00354085704677664,-0.0346744932020266,0
9950,0.0146889790152729,0.0105312768118028,-0.0056436232524554,-0.0369332323041483,122,122,122,120,TRUE,-0.00429654245072072,-0.00276573559754936,0.0159234373467962,0.00167003087060367,0.0105311901691298,0
9955,-0.0110575162081651,-0.0102015465747961,-0.0043272434290043,-0.163507863134534,75,75,75,74,TRUE,-0.019639929775345,0.00697329375882732,-0.00285072899313625,0.00531573179218487,-0.0102016332174691,0
9957,-0.142706223329766,-0.152391413903549,-0.143143204435103,-0.248413849086418,369,369,369,358,TRUE,-0.0299322404863641,-0.114124076023165,-0.0387023309440422,0.0303671469073498,-0.152391500546222,0
9959,-0.0276755303356578,-0.0225476087198332,-0.001320674872942,-0.151237209301769,520,520,520,513,TRUE,-0.0181524800925188,0.00889257239553143,-0.0184387533909138,0.00515096572539503,-0.0225476953625062,0
9960,0.0070679056875248,0.0105925725726476,0.015949258970024,0.0638413411311583,101,101,101,100,TRUE,0.00791935976086616,0.0101653418368119,-0.00394587583826176,-0.00354633982944164,0.0105924859299746,-1.73472347597681e-18
9967,0.0059282151051245,0.0239065243310175,0.0416112785118912,0.322037138278128,199,199,199,199,TRUE,0.0392178758633919,0.0161973103881285,-0.0245013128107596,-0.00700743575241623,0.0239064376883445,0
9970,-0.0113026188299728,-0.0032649031500581,0.0136956704951217,-0.0681128608093126,49,49,49,49,TRUE,-0.00807613962318813,0.0170056209372915,-0.0146614039288596,0.00246693282202517,-0.00326498979273106,0
9972,-0.0082537290582596,-0.0121750081710902,-0.0159786511497279,-0.13807653514971,152,152,152,151,TRUE,-0.0165571420722262,-0.00538666524166737,0.00477654623390392,0.00499216626622651,-0.0121750948137632,0
9973,-0.0451449250099748,-0.0452215455549364,-0.0545179741665948,0.0808645812053421,121,121,121,120,TRUE,0.00998291834495776,-0.0553622475585654,-0.0115731533813606,0.0117308503973589,-0.0452216321976094,0
9979,0.0093621784933233,0.0148810077372574,0.0182972701765626,-0.0627201215917802,80,80,80,79,TRUE,-0.00742243132467316,0.02084599111989,-5.68805954862536e-05,0.00151424189485387,0.0148809210945844,0
9981,-0.0243248928784753,-0.0193553796321762,0.0147179874728677,-0.141528848969843,251,251,251,245,TRUE,-0.0169756318419451,0.0228908975296584,-0.0241023310687146,-0.00116840089384785,-0.0193554662748492,0
9982,-0.0152846953492057,-0.0089248307664977,-0.0228106515871581,-0.210660770478627,365,365,365,353,TRUE,-0.0253558091432417,-0.00673326049819623,0.00428026080462919,0.018883891427638,-0.00892491740917066,0
9985,-0.0637474717352682,-0.0651947946223014,-0.0070543138493835,-0.0884814367794496,103,103,103,96,TRUE,-0.0105452201040914,-0.000578071629374217,-0.0469252314938817,-0.007146358037627,-0.0651948812649744,0
9986,0.054633816295053,0.0774638701542805,0.0518540294116094,-0.0353257503801066,82,82,82,74,TRUE,-0.00410168335758258,0.0496562424502912,0.0195578679485889,0.0123513564703101,0.0774637835116075,0
10023,0.0187799019222543,0.0369224807096216,0.030317075720087,-0.159559079716368,156,156,156,152,TRUE,-0.0191612579194724,0.0383583535940736,0.00403531785433563,0.0136899805380118,0.0369223940669486,0
10030,-0.0015433761886502,0.0237349720566362,0.0229258451552463,-0.0122915390822317,476,476,476,473,TRUE,-0.00130947433953591,0.021673725069326,-0.0127107815834469,0.01608141626762,0.0237348854139632,0
10042,-0.0143387059895049,0.0006601080388919,0.0362324414483437,0.132148201240576,316,316,316,315,TRUE,0.0161995230503974,0.0240895340475203,-0.0337288331374898,-0.0059002025642089,0.000660021396218944,1.0842021724855e-19
10044,0.0408889159214035,0.0415024494211854,0.0024257354687195,-0.161058062661907,250,250,250,243,TRUE,-0.0193429647573713,0.0129776599137165,0.0365999592923633,0.011267708329804,0.0415023627785124,0
10052,-0.0610834770837089,-0.073192317080403,-0.0771043211882406,-0.118823070316898,53,53,53,48,TRUE,-0.0142232354565575,-0.062530125443706,-0.0081872726624517,0.0117482298396392,-0.073192403723076,0
10058,-0.0208225772318685,-0.0195294057760558,-0.0150083999811097,-0.182436098070277,111,111,111,110,TRUE,-0.0219344119957179,-0.00150856296449327,-0.00499530172424685,0.0089087842657293,-0.0195294924187288,0
10069,-0.0149599623799933,-0.0153194536212905,-0.006985356068988,-0.0125880442614225,216,216,216,214,TRUE,-0.00134541672213055,-0.00563342914028508,-0.00852543119530941,0.00018473679376158,-0.0153195402639635,0
10073,-0.0392773549277518,-0.0213816526350234,-0.0448431582074062,-0.188119976381077,356,356,356,343,TRUE,-0.0226234121994436,-0.0283825460607865,-0.00487985809266517,0.0345040770751989,-0.0213817392776964,0
10075,-0.0136006559694626,-0.0077436557676133,-0.0300167824848607,-0.238399300121918,76,76,76,74,TRUE,-0.0287182760241675,-0.0114461227794903,0.010051963408701,0.0223686929846705,-0.00774374241028625,-8.67361737988404e-19
10076,-0.0572311531153388,-0.0539212265934734,-0.0490319903268497,-0.122946643399024,187,187,187,181,TRUE,-0.0147230953300991,-0.0366048839137823,-0.0192320431770966,0.0166387091848316,-0.0539213132361464,0
10077,-0.0305448448660564,-0.0254613523261,-0.0657754389310108,-0.202783851028244,73,73,73,70,TRUE,-0.0244009683093462,-0.0465175194349264,0.0134004975561836,0.032056551219316,-0.025461438968773,-3.46944695195361e-18
10087,-0.0044915451158639,-0.0071924967178198,-0.0100354394735586,0.0310984822798094,1,1,1,1,TRUE,0.00395026767522569,-0.0113662949163136,0.000588317181821937,-0.00036487330122678,-0.00719258336049276,0
10091,-0.0044937213712794,0.0059701875241296,0.0127468174525676,-0.0370463630142598,65,65,65,60,TRUE,-0.00431025616485255,0.0140435713430899,-0.00932896533960328,0.00556575104282257,0.00597010088145664,8.67361737988404e-19
10106,-0.0537173706374341,-0.0430337693767986,-0.0076499079244322,0.0236985687500404,94,94,94,94,TRUE,0.00305324953888113,-0.00868779050263776,-0.041154014391261,0.00375469933554604,-0.0430338560194716,0
10120,-0.0034304316521485,-0.0061570666095662,-0.0097563281694725,0.121027068221546,5,5,5,5,TRUE,0.0148514183766551,-0.0171762075592444,-0.000943704280284234,-0.00288865978936562,-0.00615715325223916,0
10126,-0.0487685162452235,-0.055003798374734,-0.0403189668028384,0.0140336524150361,33,33,33,31,TRUE,0.00188166757324399,-0.0378827301219629,-0.0201356471670802,0.00113282469839211,-0.055003885017407,0
10128,0.0007331362714864,0.006773045854879,0.0099212955698759,0.212140365018297,9,9,9,9,TRUE,0.0258961798269124,-0.00534335785140591,-0.00984533040908531,-0.00393453235421517,0.00677295921220605,0
10130,0.0188252317720759,0.0317238364935315,0.0147764662175036,0.12682870711804,92,92,92,91,TRUE,0.0155546935284175,0.00484591024370982,0.00478865284286112,0.00653449323587009,0.0317237498508585,0
10140,-0.0037518893962537,-0.010349883307955,0.0059624915056533,-0.137292753380556,78,78,78,78,TRUE,-0.0164621319806841,0.0146061068933325,-0.00272398372276069,-0.00576996114051569,-0.010349969950628,0
10158,0.0337177061081674,0.0404271353918049,0.0025375671330302,-0.0918160788257758,223,223,223,220,TRUE,-0.0109494456915579,0.00841005281153936,0.0288665596325954,0.014099881996555,0.040427048749132,0
10162,-0.034825919570228,-0.0398710547410358,-0.0365704071929793,0.0394316516685832,136,136,136,129,TRUE,0.00496041516477274,-0.0361708883593641,-0.011159251900528,0.00249858371141064,-0.0398711413837088,0
10164,-0.0473428934388603,-0.0570904507883661,-0.0312144206964337,0.046356424503264,125,125,125,124,TRUE,0.0057998367063605,-0.0317446259026429,-0.0244205577921991,-0.00672519044255749,-0.0570905374310391,0
10187,0.0037194798255715,0.0184252900125793,0.0242077372403596,0.0174766805378143,267,267,267,264,TRUE,0.00229903172995364,0.0208372626400469,-0.00976331459879391,0.00505222359869975,0.0184252033699063,0
10193,-0.0365018417365761,-0.0428852105431018,-0.0360583853860378,0.0283174211961314,120,120,120,119,TRUE,0.00361314721830339,-0.0349535410275331,-0.0125265438850518,0.000981640508506833,-0.0428852971857748,0
10196,0.0174057633404911,0.0177384047048533,-0.0284608084161679,-0.13986723975858,419,419,419,410,TRUE,-0.0167742114345276,-0.0166697122659847,0.0324164134033649,0.0187658283593278,0.0177383180621803,-3.46944695195361e-18
10199,-0.0360240446756569,-0.042461713406622,-0.0139895586617519,-0.108369349245845,70,70,70,68,TRUE,-0.0129560345149115,-0.00557290662150757,-0.0199546656913611,-0.00397819322151477,-0.042461800049295,0
