school_rbd,highinst_va,highpay_va,income_va,math_va,highinst_n,highpay_n,income_n,math_n,math_va_joint,highinst_va_joint,highpay_va_joint
9298,0.0121876938186294,-0.0239711912764199,-0.0919112876868035,-0.0196859908165066,170,157,170,87,0.0070232346914249,0.0121731150807956,-0.0234949266714563
9312,0.0078700417153228,-0.0159052191648472,0.0138914924782365,0.0201315997300191,474,447,474,387,0.0468408252379506,0.00785546297748901,-0.0154289545598836
9317,0.055937624106309,-0.0262130147210272,0.0180779032975205,0.0971548894948074,325,317,325,309,0.123864115002739,0.0559230453684752,-0.0257367501160636
9318,0.0264857042141531,-0.0367202060148424,0.0143953493127069,0.268688136837091,99,93,99,85,0.295397362345022,0.0264711254763193,-0.0362439414098788
9324,0.0401625876976281,0.003490835945551,0.0572946665191466,0.113205285083545,76,68,76,62,0.139914510591477,0.0401480089597943,0.00396710055051457
9328,-0.0491047116412326,-0.0722769300336362,-0.117642889108701,-0.0987180926004673,420,405,420,244,-0.0720088670925358,-0.0491192903790664,-0.0718006654286726
9331,0.129357797321285,-0.0161851526869143,0.0058739520455312,-0.0132670702504141,9,9,9,7,0.0134421552575174,0.129343218583451,-0.0157088880819507
9332,-0.0222475368116187,-0.0469226310905253,-0.0489963877746474,-0.227940812842221,172,163,172,113,-0.20123158733429,-0.0222621155494525,-0.0464463664855617
9334,0.0015884112440011,-0.0002550337808015,0.0075197764949565,,1,1,1,,,,
9339,0.0082486001387941,-0.0078050515389202,-0.0339632059535944,-0.0206793390679115,42,41,42,16,0.00602988644001999,0.00823402140096031,-0.00732878693395663
9340,0.0752936526031519,-0.010538798729362,0.0898796289844111,-0.0284895385857395,612,582,612,560,-0.00178031307780801,0.0752790738653181,-0.0100625341243984
9347,-0.0186148732987146,-0.0544618549566978,-0.0267310435169182,-0.0854065744835019,677,641,677,537,-0.0586973489755704,-0.0186294520365484,-0.0539855903517342
9356,-0.0039158478341686,-0.0619242626966315,-0.0504592771170542,-0.187360853760636,486,458,486,436,-0.160651628252705,-0.00393042657200239,-0.0614479980916679
9362,-0.0189731916310197,-0.043161367231807,-0.0383393338456313,-0.0199095138360491,255,244,255,223,0.00679971167188239,-0.0189877703688535,-0.0426851026268434
9369,-0.0174644152388298,-0.0292842235586289,-0.0459846713427565,-0.0260215998582442,269,258,269,226,0.000687625649687294,-0.0174789939766636,-0.0288079589536653
9373,0.0232580419452639,0.0191437675772639,0.0246469112709527,-0.0739874068139981,222,204,222,200,-0.0472781813060666,0.0232434632074301,0.0196200321822275
9375,-0.0414759724170804,-0.0518018823548808,-0.0953404436060291,-0.135745485513739,292,264,292,152,-0.109036260005808,-0.0414905511549142,-0.0513256177499172
9377,0.0142826230585089,0.134226443813557,0.0900265770790016,-0.050110938618669,386,369,386,215,-0.0234017131107375,0.0142680443206751,0.134702708418521
9385,-0.0056026801920096,0.0306586101009855,0.0154792952162339,-0.0120493767502923,266,248,266,219,0.0146598487576392,-0.00561725892984339,0.0311348747059491
9396,0.057626956912553,-0.0586082289876538,-0.0173350578450368,0.108935976430742,78,73,78,67,0.135645201938674,0.0576123781747192,-0.0581319643826902
9405,-0.016955000479613,-0.0364848257554933,-0.0234034987385327,-0.186040558419684,161,151,161,113,-0.159331332911753,-0.0169695792174468,-0.0360085611505297
9406,0.092958853621996,-0.0268230735049716,0.0480658459448609,-0.0376373277966555,367,344,367,324,-0.010928102288724,0.0929442748841622,-0.026346808900008
9407,-0.0305088710119169,-0.0723009075716634,-0.0936624103092497,-0.151079975538849,553,525,553,310,-0.124370750030918,-0.0305234497497507,-0.0718246429666998
9408,-0.0139462524031122,0.0472048643073472,-0.0235393570818345,-0.202206749446191,167,159,167,74,-0.175497523938259,-0.013960831140946,0.0476811289123108
9409,-0.0101819233487907,-0.0386531240254984,-0.0181345839085119,-0.178459970439683,503,483,503,330,-0.151750744931752,-0.0101965020866245,-0.0381768594205348
9410,0.009652943132614,-0.0940665609761647,-0.120026016379954,-0.192627206975992,78,73,78,35,-0.165917981468061,0.00963836439478021,-0.0935902963712011
9411,0.009004281968077,-0.0048772704851819,-0.0210939186927105,-0.131625377225862,106,104,106,51,-0.104916151717931,0.00898970323024321,-0.00440100588021833
9419,-0.022930720498534,-0.0203726741158674,-0.0626792611009734,-0.0046038482571386,31,28,31,13,0.0221053772507929,-0.0229452992363678,-0.0198964095109038
9422,-0.0269508507271749,-0.0046753259249217,-0.010233249640125,-0.205782636421279,6,5,6,3,-0.179073410913348,-0.0269654294650087,-0.00419906131995813
9431,0.0062774728592865,0.0177719058191253,0.0157288490609407,,1,1,1,,,,
9457,-0.0138126956625005,-0.0079038685413903,-0.0242949351930397,,1,1,1,,,,
9460,-0.0480250512826417,-0.05707701388858,-0.105836947283168,-0.222762500962851,50,48,50,17,-0.196053275454919,-0.0480396300204755,-0.0566007492836164
9461,0.007627246162551,0.0006258395574407,-0.0105671149247103,,3,3,3,,,,
9472,-0.0491033855509522,-0.0780408304049556,-0.120424487105964,-0.182687205195904,961,910,961,514,-0.155977979687973,-0.049117964288786,-0.077564565799992
9474,0.0176258233227495,-0.102635587365086,-0.0356245401084342,-0.153186080138401,300,278,300,210,-0.12647685463047,0.0176112445849157,-0.102159322760122
9484,0.0757278143828843,-0.0122085069564594,0.0611213198312247,-0.0978532024266451,261,243,261,245,-0.0711439769187136,0.0757132356450505,-0.0117322423514958
9486,-0.0008165826558345,-0.0204292516877769,-0.0106266669217216,-0.10527218004217,183,163,183,140,-0.0785629545342385,-0.000831161393668292,-0.0199529870828133
9487,-0.0559205017708068,0.163980403945154,-0.026580535932503,-0.216591437145337,148,146,148,66,-0.189882211637405,-0.0559350805086406,0.164456668550118
9489,-0.0391840463547015,-0.0825777539606964,-0.0330179837597936,-0.187697547217329,218,205,218,171,-0.160988321709398,-0.0391986250925353,-0.0821014893557328
9500,0.122476060768868,-0.0290838880251712,0.0139513289829097,-0.0222089209210541,91,89,91,83,0.00450030458687739,0.122461482031034,-0.0286076234202076
9502,-0.0362166841313483,0.0244985252533665,0.019278544792149,-0.181663972773159,139,131,139,115,-0.154954747265228,-0.0362312628691821,0.0249747898583301
9504,-0.0187997961250053,0.0143920826324729,0.0333219561575759,-0.133683908850462,587,556,587,487,-0.106974683342531,-0.0188143748628391,0.0148683472374365
9505,0.0383341292357643,-0.0602513184229377,0.0474147652113851,0.184607925510079,301,287,301,272,0.211317151018011,0.0383195504979305,-0.0597750538179741
9506,-0.0027147927538361,-0.0114112102632871,-0.0078760549935324,,4,4,4,,,,
9509,0.0595040543888247,-0.0114228228613926,-0.0155513133734355,-0.345738204214775,85,84,85,68,-0.319028978706844,0.0594894756509909,-0.010946558256429
9519,0.0858188707597722,-0.0079340456415555,0.0622409926972529,-0.0868169612756189,281,259,281,254,-0.0601077357676874,0.0858042920219384,-0.00745778103659193
9534,0.002306549668403,0.0080186673063673,0.0437924369847801,0.0752557397309231,364,345,364,330,0.101964965238855,0.00229197093056921,0.00849493191133087
9547,0.0070853006882341,-0.0018072043072382,-0.0090239794291893,,2,2,2,,,,
9553,0.0145137137028108,-0.0239774453277288,-0.0223548355792487,-0.265644197833177,121,112,121,106,-0.238934972325246,0.014499134964977,-0.0235011807227652
9564,0.150230804041004,-0.0013719886458082,0.0657627852478259,-0.0199250552980016,335,322,335,323,0.0067841702099299,0.15021622530317,-0.000895724040844628
9570,0.176448258750322,-0.0017554792300949,0.0029095767459497,-0.0238701291214498,342,332,342,323,0.0028390963864817,0.176433680012488,-0.00127921462513133
9579,0.0393481161731575,0.109760242707992,-0.0091514690618746,-0.155153492817468,480,467,480,260,-0.128444267309536,0.0393335374353237,0.110236507312956
9581,0.0013619624106599,-0.0815468402682378,-0.0998510743835071,-0.126685610491194,378,334,378,237,-0.0999763849832625,0.00134738367282611,-0.0810705756632742
9582,-0.0098943030125579,-0.030164932156362,-0.0825464744306118,-0.018445874892032,159,137,159,78,0.00826335061589949,-0.00990888175039169,-0.0296886675513984
9583,0.02423598402442,-0.0336568663515675,-0.0940073609527476,-0.133327553055516,398,378,398,173,-0.106618327547584,0.0242214052865862,-0.0331806017466039
9584,-0.0153873577064011,-0.0321639576216644,-0.0218603126804085,-0.186671474225569,272,264,272,156,-0.159962248717638,-0.0154019364442349,-0.0316876930167008
9585,-0.0256323133974453,-0.0288336133394884,-0.100872479279439,,12,12,12,,,,
9586,-0.0302346661056269,-0.0299565255180758,-0.103122311435503,0.0376120180171496,17,17,17,1,0.0643212435250811,-0.0302492448434607,-0.0294802609131122
9587,0.0510912202469453,-0.0678572464598319,-0.0649196645887265,-0.164850864394574,135,126,135,80,-0.138141638886643,0.0510766415091115,-0.0673809818548683
9599,-0.0057727408692037,0.0497586304958389,0.0366103578159854,-0.212996581725749,124,121,124,63,-0.186287356217818,-0.00578731960703749,0.0502348951008025
9601,-0.0336927037767324,-0.0245199914782291,-0.0955560309588511,-0.308981725986289,142,135,142,53,-0.282272500478358,-0.0337072825145662,-0.0240437268732655
9608,-0.0246891469258219,-0.0334359034449103,-0.102906473371521,-0.16934174233036,107,85,107,44,-0.142632516822429,-0.0247037256636557,-0.0329596388399467
9611,-0.0038837074893156,-0.0028874904804974,-0.0128531516025427,,1,1,1,,,,
9614,-0.0118771594538528,-0.0044599230168268,-0.0133054454721123,,1,1,1,,,,
9616,0.0187084808255005,0.0039916866119965,0.0030468835167213,,2,2,2,,,,
9617,-0.0101295544925965,-0.0167195778839185,-0.0670463317580495,,6,6,6,,,,
9631,-0.0178135786588616,-0.069636525456416,-0.179969864129304,-0.122241303511624,44,43,44,3,-0.0955320780036925,-0.0178281573966954,-0.0691602608514524
9634,-0.0280730149500838,-0.0224866016543812,-0.0914261178530646,-0.184650407834261,544,515,544,243,-0.15794118232633,-0.0280875936879176,-0.0220103370494176
9637,-0.0274509969072388,-0.0473488113102386,0.004319484290843,-0.112014199287252,485,470,485,421,-0.0853049737793205,-0.0274655756450726,-0.046872546705275
9638,0.047264087717305,0.0222945602367341,0.0400261791377077,-0.160513121181401,101,98,101,73,-0.133803895673469,0.0472495089794712,0.0227708248416977
9646,-0.0363663926066653,-0.0749437153748721,0.0057323791501584,0.182566517331799,456,426,456,345,0.209275742839731,-0.0363809713444991,-0.0744674507699085
9647,-0.0293229659877878,-0.0402866738907375,0.0455343071174476,-0.0958771391251527,359,341,359,318,-0.0691679136172212,-0.0293375447256216,-0.0398104092857739
9655,0.0291604053077071,0.013337455841709,-0.0197057536566797,0.043676915770391,298,280,298,267,0.0703861412783225,0.0291458265698733,0.0138137204466726
9656,0.050253905818313,-0.005681905677549,0.0373564843815943,0.031347478156255,374,357,374,328,0.0580567036641865,0.0502393270804792,-0.00520564107258543
9659,0.000620895095569,-0.0153360042189601,-0.0160911169706461,-0.10641756683341,348,325,348,243,-0.0797083413254785,0.000606316357735208,-0.0148597396139965
9660,0.010782437742202,-0.0386504779197693,0.0119481229030806,-0.126233007040771,384,365,384,309,-0.0995237815328395,0.0107678590043682,-0.0381742133148057
9665,-0.0373196003909767,-0.113554297952274,-0.0846924402807982,-0.195636743906681,295,282,295,169,-0.16892751839875,-0.0373341791288105,-0.11307803334731
9666,-0.025083144980392,0.0161972414248317,-0.0564655464157002,-0.0914613916026051,28,26,28,6,-0.0647521660946736,-0.0250977237182258,0.0166735060297953
9668,-0.0364511683664273,0.0324908219551655,0.0578291217617673,0.0132857449751463,26,25,26,14,0.0399949704830778,-0.0364657471042611,0.0329670865601291
9673,0.0455325984607033,-0.0105928788259073,0.0448498469357403,-0.0661584296754819,156,149,156,138,-0.0394492041675504,0.0455180197228695,-0.0101166142209437
9684,0.074115921414558,-0.0202629110155034,0.053225018075118,0.0269755785465597,249,237,249,216,0.0536848040544912,0.0741013426767242,-0.0197866464105398
9686,-0.028753791416871,-0.0980252995586369,-0.15631999737784,-0.182684706449894,266,225,266,107,-0.155975480941963,-0.0287683701547048,-0.0975490349536733
9687,-0.0060764163572077,-0.0840908624778871,-0.0914061582538564,-0.0894883854320555,183,174,183,98,-0.062779159924124,-0.00609099509504149,-0.0836145978729235
9688,0.0244107243872029,-0.096927254116287,-0.0597292639699817,-0.12753616465136,222,205,222,123,-0.100826939143429,0.0243961456493691,-0.0964509895113234
9690,0.0080207057578809,-0.0573828085359599,-0.14173263833901,-0.14925119074155,66,63,66,20,-0.122541965233619,0.00800612702004711,-0.0569065439309963
9693,-0.0136739053409027,0.0631693537225565,-0.0162774043010697,-0.144916677572204,707,682,707,401,-0.118207452064273,-0.0136884840787365,0.0636456183275201
9694,-0.0276464472701767,-0.0412765332683773,-0.0105990481398825,-0.188458936885626,224,217,224,89,-0.161749711377695,-0.0276610260080105,-0.0408002686634137
9695,-0.0142761776498024,0.0228706148743061,-0.0480512467736045,-0.145312290672618,47,46,47,21,-0.118603065164687,-0.0142907563876362,0.0233468794792697
9697,0.0842119140731073,0.0484465860041682,0.0272559128087481,-0.142221968636279,86,83,86,42,-0.115512743128348,0.0841973353352735,0.0489228506091318
9698,-0.0008585596269846,-0.0051151262219791,-0.0159870742243444,,1,1,1,,,,
9699,-0.0016243978047196,0.000637587763563,-0.006327466499828,,1,1,1,,,,
9701,0.0013864092179038,-0.045720892786646,-0.065166504137603,-0.187104527380647,60,59,60,31,-0.160395301872716,0.00137183048007001,-0.0452446281816824
9709,0.0101290497738897,-0.0004159705275495,0.0018990302557583,,1,1,1,,,,
9713,-0.0052355415152449,-0.0372252653647473,-0.0954116023552226,,17,17,17,,,,
9720,-0.0069317757117598,-0.0042751098864499,-0.0130179780743021,,1,1,1,,,,
9722,-0.0666924709399798,-0.0913480184836401,-0.155321378674499,-0.218249724501145,65,62,65,24,-0.191540498993213,-0.0667070496778136,-0.0908717538786765
9726,-0.0031545981500509,0.0043512939831519,-0.0487136278660788,-0.0332126259431646,82,80,82,26,-0.0065034004352331,-0.00316917688788469,0.00482755858811547
9738,-0.0057471555422737,-0.0049451653268022,-0.0129886292148872,,1,1,1,,,,
9747,-0.0075903603606354,-0.0401703963751292,-0.11414524618641,0.0199017734768191,50,50,50,4,0.0466109989847506,-0.00760493909846919,-0.0396941317701656
9754,-0.0317875068536442,-0.0954083386215964,-0.0607152928019031,-0.128039519634412,388,371,388,189,-0.101330294126481,-0.031802085591478,-0.0949320740166328
9757,0.0065391401907847,0.0170275826534337,0.0161622509637241,-0.0248743479900731,244,232,244,218,0.00183487751785839,0.00652456145295091,0.0175038472583973
9758,-0.0216687300796786,0.0172924749974771,0.0171915505737507,0.111549811897528,281,263,281,261,0.13825903740546,-0.0216833088175124,0.0177687396024407
9759,0.0318973803613872,-0.0249414870217121,0.0413213397502981,-0.197425308618943,303,284,303,278,-0.170716083111012,0.0318828016235534,-0.0244652224167485
9766,0.0708888067430521,0.0096033875410333,0.008641413016398,-0.147602247171508,156,145,156,144,-0.120893021663577,0.0708742280052183,0.0100796521459969
9767,0.0780095233344578,-0.0373373492693875,-0.0107156527361228,-0.0451573954759527,310,288,310,295,-0.0184481699680212,0.077994944596624,-0.0368610846644239
9768,0.066762229436469,0.0002443288482567,0.0399865474443579,-0.0620592486580954,418,404,418,390,-0.0353500231501639,0.0667476506986352,0.000720593453220272
9771,0.0288008641858614,-0.0316025950603349,0.0060750781336198,-0.0049450680286136,269,249,269,226,0.0217641574793179,0.0287862854480276,-0.0311263304553713
9779,-0.0126963294822261,-0.0414966963893824,-0.102386278199213,-0.0964102989982859,467,428,467,148,-0.0697010734903544,-0.0127109082200599,-0.0410204317844188
9780,-0.010401653027206,0.0135293698768783,0.0011915142529725,-0.168556321919981,124,118,124,78,-0.14184709641205,-0.0104162317650398,0.0140056344818419
9781,-0.0120490897049924,-0.0273374854185385,-0.0825842871545245,-0.120654787221603,942,874,942,385,-0.0939455617136715,-0.0120636684428262,-0.0268612208135749
9784,-0.0469346437083819,0.107038551466038,-0.0064263743650911,-0.153026974589333,131,128,131,26,-0.126317749081402,-0.0469492224462157,0.107514816071002
9796,-0.0026027127015927,-0.0367967670315299,-0.0101846668392394,-0.119776190712626,119,113,119,108,-0.0930669652046945,-0.00261729143942649,-0.0363205024265663
9797,0.0160476056580201,-0.0157391422452462,-0.0055635141960299,-0.0717466313879938,136,126,136,122,-0.0450374058800623,0.0160330269201863,-0.0152628776402826
9799,0.0171311764919464,-0.0492058763251382,0.0016730861070696,-0.165523228072266,480,451,480,396,-0.138814002564335,0.0171165977541126,-0.0487296117201746
9800,0.0572702303391316,0.0149122925648445,0.0580130755503121,0.134115762677666,293,276,293,268,0.160824988185598,0.0572556516012978,0.0153885571698081
9801,0.0199522921834879,0.0055760979833487,0.0179994791903301,-0.111136913491372,208,192,208,171,-0.0844276879834405,0.0199377134456541,0.00605236258831227
9810,0.0158222250610378,-0.0291595597463143,0.0375133760039591,-0.0552926650775174,197,184,197,141,-0.0285834395695859,0.015807646323204,-0.0286832951413507
9824,0.0286291271176959,-0.0098551385563727,0.0243426179122707,-0.138409634352336,257,229,257,211,-0.111700408844405,0.0286145483798621,-0.00937887395140913
9827,-0.0044680543132053,0.0462170988817483,0.0301929322534343,-0.225866124232408,567,539,567,453,-0.199156898724477,-0.00448263305103909,0.0466933634867119
9828,-0.0170434409359429,-0.0125809733530707,-0.0428373180991813,-0.0106024418258163,69,64,69,44,0.0161067836821152,-0.0170580196737767,-0.0121047087481071
9829,-0.0301353186422168,-0.0535145769563259,-0.0563604727967943,-0.129641829315048,513,483,513,312,-0.102932603807117,-0.0301498973800506,-0.0530383123513623
9834,-0.0111376993887094,-0.0498506786985855,-0.0748771467382273,-0.0963357583732335,517,486,517,258,-0.069626532865302,-0.0111522781265432,-0.0493744140936219
9844,0.005056291705729,-0.0636023107708984,-0.0079514883146333,-0.0274302221986611,186,169,186,138,-0.000720996690729604,0.00504171296789521,-0.0631260461659348
9845,0.0010250564136109,0.0008408062757164,-0.0161522946238382,-0.0018441160772405,247,240,247,209,0.024865109430691,0.00101047767577711,0.00131707088067997
9852,0.0136404402072472,0.0338716810723517,0.0467405160553923,-0.0483449533903341,407,389,407,360,-0.0216357278824026,0.0136258614694134,0.0343479456773153
9853,0.0171102841458459,-0.0255053203683777,0.0060051459294107,0.0329285154270604,116,108,116,67,0.0596377409349919,0.0170957054080121,-0.0250290557634141
9855,0.0853835307130168,0.0340313700086798,0.0934869900840441,0.238266562651173,65,61,65,62,0.264975788159105,0.085368951975183,0.0345076346136434
9860,-0.0301263355796967,0.15204997476396,0.0323361060445352,-0.152261979572589,611,594,611,375,-0.125552754064658,-0.0301409143175305,0.152526239368924
9861,0.0305075249819167,0.0172287875365813,-0.0446545894590509,-0.189939423830996,109,101,109,56,-0.163230198323065,0.0304929462440829,0.0177050521415449
9862,0.0053968703151838,-0.0036077912561008,-0.0296693001296036,-0.062434840857861,339,304,339,192,-0.0357256153499295,0.00538229157735001,-0.00313152665113723
9863,-0.0006241051842409,0.0150206948922586,-0.0200209349544562,-0.173307313824184,210,199,210,145,-0.146598088316253,-0.000638683922074692,0.0154969594972222
9864,0.0050322421687977,-0.0616769358004092,-0.016855108677584,-0.0371008332894089,204,196,204,119,-0.0103916077814774,0.00501766343096391,-0.0612006711954456
9865,0.0017382981802815,-0.0317536244187017,-0.0686207539630298,-0.0270989137712846,153,145,153,79,-0.000389688263353106,0.00172371944244771,-0.0312773598137381
9866,0.0070028321327137,0.0126910057342461,0.0795844416281418,-0.122000707681538,302,291,302,189,-0.0952914821736065,0.00698825339487991,0.0131672703392097
9867,-0.0296260508322013,-0.053305323077822,-0.136329158837628,-0.184411665066209,437,390,437,231,-0.157702439558278,-0.0296406295700351,-0.0528290584728584
9877,-0.0167981441153,-0.0537080251798483,-0.106544751152655,-0.0930412638507491,30,29,30,3,-0.0663320383428176,-0.0168127228531338,-0.0532317605748847
9879,-0.0038688726375458,-0.0047794820989748,-0.0147723712771352,,1,1,1,,,,
9887,-0.0151209438262108,0.0471562847158942,0.0053040771847483,-0.0540558952541066,79,72,79,39,-0.0273466697461751,-0.0151355225640446,0.0476325493208578
9889,-0.0115702497018953,-0.0398337002279727,-0.0485000750996242,-0.106994604174554,200,190,200,127,-0.0802853786666225,-0.0115848284397291,-0.0393574356230091
9896,0.0331610318408863,-0.0475108225827313,-0.0803615522372394,-0.0852690180160842,238,226,238,168,-0.0585597925081527,0.0331464531030525,-0.0470345579777677
9897,-0.0225038713906706,-0.0012293367828255,-0.0245299315920837,-0.0574526553566458,1032,973,1032,595,-0.0307434298487143,-0.0225184501285044,-0.000753072177861928
9900,-0.0228516500947151,-0.0533614852011361,-0.0589873815055928,-0.026142566187737,545,502,545,320,0.000566659320194497,-0.0228662288325489,-0.0528852205961725
9903,0.0272134051462572,-0.0229544254787092,0.0024551115333415,-0.0146565772353752,337,321,337,288,0.0120526482725563,0.0271988264084234,-0.0224781608737456
9905,0.17493640266735,-0.0047252037697523,0.0323343790374784,0.131020812913216,316,307,316,308,0.157730038421148,0.174921823929516,-0.00424893916478873
9906,-0.0175330816885502,-0.0579652563827099,-0.0431973831493575,-0.110749120192349,295,276,295,214,-0.0840398946844175,-0.017547660426384,-0.0574889917777463
9907,0.0658601610143751,-0.0376105921009422,0.0285489353645644,0.104218362705482,267,256,267,254,0.130927588213414,0.0658455822765413,-0.0371343274959786
9909,-0.0178503998222656,-0.0678933308275556,-0.066999367074084,-0.235392405974016,890,822,890,529,-0.208683180466085,-0.0178649785600994,-0.067417066222592
9910,-0.0063427662903074,-0.0591154826425968,-0.0562405982078475,-0.0269702114118768,92,85,92,82,-0.000260985903945306,-0.00635734502814119,-0.0586392180376332
9911,0.0005311396172618,-0.0035425525672709,0.0025362267603603,-0.0636700047091884,295,274,295,267,-0.0369607792012569,0.000516560879428008,-0.00306628796230733
9912,0.0035990478254366,0.0091391848801637,0.0007019579902179,-0.0948478401843016,154,150,154,138,-0.0681386146763701,0.00358446908760281,0.00961544948512727
9913,-0.0105471239048298,-0.0054833064062608,-0.0392775682274803,,7,7,7,,,,
9917,-0.07273925239384,-0.0690132715896525,-0.0899730263969679,-0.158479398879049,642,605,642,437,-0.131770173371118,-0.0727538311316738,-0.0685370069846889
9919,0.0296769492443353,0.0515993184490637,0.0100021072518748,-0.118343558304164,144,140,144,136,-0.0916343327962325,0.0296623705065015,0.0520755830540273
9924,0.0726518566903899,0.0198828092416566,-0.0144514858657721,0.0697660705885806,392,383,392,366,0.0964752960965121,0.0726372779525561,0.0203590738466202
9926,0.0053126196755991,-0.0369945882848716,-0.0090672958998445,-0.0042417538999751,117,110,117,108,0.0224674716079564,0.00529804093776531,-0.036518323679908
9930,-0.0062455582027463,-0.0177425880348375,0.0700476155796561,-0.117465337693938,119,110,119,97,-0.0907561121860065,-0.00626013694058009,-0.0172663234298739
9937,0.0713801012763761,-0.0035047939174182,0.0272724715867996,0.0202757578246793,246,238,246,232,0.0469849833326108,0.0713655225385423,-0.00302852931245463
9940,-0.002875275567819,-0.0572620383938079,-0.0522252077887974,-0.0831396843254651,318,303,318,283,-0.0564304588175336,-0.00288985430565279,-0.0567857737888443
9942,-0.0294053805829812,-0.0654869542432467,-0.0478108796958586,-0.0361057268891977,41,38,41,19,-0.00939650138126621,-0.029419959320815,-0.0650106896382831
9945,-0.0527367021270504,-0.0209782829662254,-0.0630285608295179,-0.168577938252844,94,87,94,45,-0.141868712744913,-0.0527512808648842,-0.0205020183612618
9947,0.032388517631305,0.0659768990780807,0.0047409895594639,-0.13898061640784,572,550,572,476,-0.112271390899909,0.0323739388934712,0.0664531636830443
9950,-0.0520240484568709,-0.0173153647313444,0.0399186098955382,-0.0244786698905165,142,138,142,127,0.002230555617415,-0.0520386271947047,-0.0168391001263808
9955,-0.01024179482433,-0.0130041689706371,0.001807860116808,-0.165956188174098,118,114,118,77,-0.139246962666167,-0.0102563735621638,-0.0125279043656735
9957,-0.0740919996330785,0.014009909429948,-0.179169695564889,-0.251904172292368,723,709,723,361,-0.225194946784437,-0.0741065783709123,0.0144861740349116
9959,0.0053219410603818,-0.0606054006892999,-0.008082702716356,-0.144869632317033,652,615,652,514,-0.118160406809102,0.00530736232254801,-0.0601291360843363
9960,0.0416386165421276,-0.0561239693777953,0.0352855224800862,0.0614095082733024,110,108,110,100,0.0881187337812339,0.0416240378042938,-0.0556477047728317
9967,0.181085737503412,-0.01860054825053,0.0342121601616388,0.323482715738443,203,197,203,199,0.350191941246375,0.181071158765578,-0.0181242836455664
9970,0.120857030855928,-0.0331357273272368,0.0488603728325882,-0.0616751644248766,52,48,52,49,-0.0349659389169451,0.120842452118094,-0.0326594627222732
9972,-0.0137830340353856,-0.0424275423230793,-0.003065111722291,-0.125495114986631,177,165,177,153,-0.0987858894786995,-0.0137976127732194,-0.0419512777181157
9973,0.0710370861644842,-0.0062280273483814,-0.0228762575077417,0.0591950843264034,127,123,127,120,0.0859043098343349,0.0710225074266504,-0.00575176274341783
9979,0.0125342340744268,-0.002815061710924,0.0081890163012146,-0.043419322103018,90,84,90,80,-0.0167100965950865,0.012519655336593,-0.00233879710596043
9981,-0.0358043418575356,0.126926741438696,-0.0482416161175959,-0.139756900423303,420,403,420,249,-0.113047674915372,-0.0358189205953694,0.12740300604366
9982,-0.0144634402990906,-0.0909288422243294,-0.0326612700852782,-0.207450370113713,652,624,652,360,-0.180741144605782,-0.0144780190369244,-0.0904525776193658
9985,-0.0283883517547767,-0.0828027160126719,-0.136021474030366,-0.0583607860311516,237,207,237,102,-0.0316515605232201,-0.0284029304926105,-0.0823264514077083
9986,0.022719718966118,-0.0512666170685,0.0021152816430507,-0.0412567377234879,144,136,144,74,-0.0145475122155564,0.0227051402282842,-0.0507903524635364
10023,0.050494285412435,0.0037176249774854,0.0332716355701523,-0.145710664460436,187,181,187,153,-0.119001438952505,0.0504797066746012,0.00419388958244897
10030,0.0696887425346992,0.0230322466893221,0.0456285172292209,0.0031343466488594,535,514,535,486,0.0298435721567909,0.0696741637968654,0.0235085112942857
10042,0.108110545152462,-0.0227720678364076,0.0189871017500433,0.124137079674279,339,322,339,320,0.150846305182211,0.108095966414628,-0.022295803231444
10044,-0.0536590409882189,0.082339839636908,-0.0166865175506085,-0.159000075389705,504,485,504,247,-0.132290849881774,-0.0536736197260527,0.0828161042418716
10052,-0.0326032390901863,-0.0787591586013062,-0.183877722478712,-0.128781355257318,263,254,263,48,-0.102072129749386,-0.0326178178280201,-0.0782828939963426
10058,0.0377788356006718,-0.0757688978204519,-0.0020100720438663,-0.17199126040862,148,142,148,113,-0.145282034900689,0.037764256862838,-0.0752926332154883
10069,0.0212622093868636,-0.0387907263038123,-0.0252539050519342,-0.0130737579735962,259,250,259,222,0.0136354675343353,0.0212476306490298,-0.0383144616988487
10073,-0.0043194129732491,0.0995032015619584,-0.0194059437654848,-0.188171759155447,547,526,547,350,-0.161462533647516,-0.00433399171108289,0.099979466166922
10075,0.0298105431855458,-0.0549673994542943,-0.0952312496922803,-0.21511556792311,187,184,187,79,-0.188406342415179,0.029795964447712,-0.0544911348493307
10076,0.0017046468361684,-0.0513550044967374,-0.0960571489648457,-0.126964616225886,368,339,368,182,-0.100255390717955,0.00169006809833461,-0.0508787398917738
10077,0.0081898588891946,-0.0369825763174797,-0.122695266966614,-0.236641764110137,244,237,244,71,-0.209932538602205,0.00817528015136081,-0.0365063117125161
10087,0.0009652282989589,-0.004303215056022,-0.0180570904920784,0.0272695212965748,2,2,2,1,0.0539787468045063,0.000950649561125108,-0.00382695045105843
10088,0.0119066718005257,0.0012203271237082,-0.0054187174883907,,1,1,1,,,,
10091,0.0278238464926201,-0.0267825022427692,-0.0363493698298258,-0.0496189849330175,130,123,130,60,-0.022909759425086,0.0278092677547863,-0.0263062376378056
10102,0.0064164971814556,-0.0014120733619494,-0.0035344294467526,,1,1,1,,,,
