school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total,noise_var,dev2,eb_tau2,eb_tau,eb_reliability,va_eb,va_eb_centered,eb_method
218,All,log_program_income_full_clp_m1,.040708076,-.066283844,.033643235,.47650313,stata_areg_centered_student_vce_unadjusted,206,757999,.0011318672290451,.004393548025101,.0073929455932413,.0859822399873447,.8672267353382715,-.0574831219994027,-.054522161136417,stata_normal_normal_weighted_by_n_students_regression
219,All,log_program_income_full_clp_m1,.11341226,.0064203418,.024777163,.47108889,stata_areg_centered_student_vce_unadjusted,515,757999,.0006139077974138,.0000412207891188,.0073929455932413,.0859822399873447,.9233272088970329,.0059280762586246,.0088890371216103,stata_normal_normal_weighted_by_n_students_regression
220,All,log_program_income_full_clp_m1,.2126918,.10569988,.021874106,.50046909,stata_areg_centered_student_vce_unadjusted,809,757999,.0004784764939537,.0111724650437923,.0073929455932413,.0859822399873447,.9392134624908358,.0992747520725397,.1022357129355255,stata_normal_normal_weighted_by_n_students_regression
222,All,log_program_income_full_clp_m1,-.13444433,-.24143624,.050382711,.36701593,stata_areg_centered_student_vce_unadjusted,83,757999,.0025384175670334,.0582914594439336,.0073929455932413,.0859822399873447,.744403912527637,-.1797260839671424,-.1767651231041567,stata_normal_normal_weighted_by_n_students_regression
227,All,log_program_income_full_clp_m1,-.31049034,-.41748226,.43776715,,stata_areg_centered_student_vce_unadjusted,1,757999,.1916400758837113,.1742914347868715,.0073929455932413,.0859822399873447,.0371443167489542,-.0155070932221931,-.0125461323592074,stata_normal_normal_weighted_by_n_students_regression
253,All,log_program_income_full_clp_m1,.17514578,.068153858,.041272942,.46512976,stata_areg_centered_student_vce_unadjusted,219,757999,.0017034557394191,.0046449483904628,.0073929455932413,.0859822399873447,.8127330053806123,.0553908899839769,.0583518508469627,stata_normal_normal_weighted_by_n_students_regression
254,All,log_program_income_full_clp_m1,.17731276,.070320845,.044548597,.42740196,stata_areg_centered_student_vce_unadjusted,155,757999,.0019845775113121,.0049450211974727,.0073929455932413,.0859822399873447,.7883686887053944,.0554387520778452,.058399712940831,stata_normal_normal_weighted_by_n_students_regression
255,All,log_program_income_full_clp_m1,.0023774586,-.10461446,.041456807,.46204239,stata_areg_centered_student_vce_unadjusted,192,757999,.0017186668801951,.0109441850196416,.0073929455932413,.0859822399873447,.811376209731746,-.0848816832157508,-.081920722352765,stata_normal_normal_weighted_by_n_students_regression
256,All,log_program_income_full_clp_m1,.1535285,.04653658,.036889087,.45766431,stata_areg_centered_student_vce_unadjusted,446,757999,.0013608047698527,.0021656532561975,.0073929455932413,.0859822399873447,.8445460844314379,.0393022861865332,.042263247049519,stata_normal_normal_weighted_by_n_students_regression
257,All,log_program_income_full_clp_m1,.22168623,.11469431,.049694713,.44414571,stata_areg_centered_student_vce_unadjusted,217,757999,.0024695645205371,.0131547852628302,.0073929455932413,.0859822399873447,.7496008123644959,.0859749496006786,.0889359104636643,stata_normal_normal_weighted_by_n_students_regression
270,All,log_program_income_full_clp_m1,.095904343,-.011087574,.090452082,.42319095,stata_areg_centered_student_vce_unadjusted,46,757999,.0081815792204747,.0001229342978296,.0073929455932413,.0859822399873447,.474681936153234,-.0052630711435085,-.0023021102805227,stata_normal_normal_weighted_by_n_students_regression
279,All,log_program_income_full_clp_m1,.083932817,-.023059104,.01745403,.50329024,stata_areg_centered_student_vce_unadjusted,1325,757999,.0003046431629694,.0005317222588977,.0073929455932413,.0859822399873447,.9604235595564113,-.0221465063975725,-.0191855455345867,stata_normal_normal_weighted_by_n_students_regression
