school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total
448,All,log_program_income_area_clp_m1,-.0393101525949806,-.0349830866679973,.036304353535594,.404659354267367,stata_areg_centered_student_vce_unadjusted,505,565432
449,All,log_program_income_area_clp_m1,.042964279725761,.0472913456527442,.0410680929500347,.416456246285607,stata_areg_centered_student_vce_unadjusted,262,565432
478,All,log_program_income_area_clp_m1,-.0675534488602298,-.0632263829332465,.0699108315535873,.390472658410205,stata_areg_centered_student_vce_unadjusted,312,565432
479,All,log_program_income_area_clp_m1,-.0432804866369558,-.0389534207099725,.0383519030294781,.405802116719463,stata_areg_centered_student_vce_unadjusted,450,565432
486,All,log_program_income_area_clp_m1,.0215552950398252,.0258823609668085,.0521236668088639,.383266247856787,stata_areg_centered_student_vce_unadjusted,203,565432
516,All,log_program_income_area_clp_m1,-.0595238594708326,-.0551967935438493,.033728258316627,.417239203559681,stata_areg_centered_student_vce_unadjusted,195,565432
517,All,log_program_income_area_clp_m1,.010867503953121,.0151945698801043,.0251960236863836,.396737901803304,stata_areg_centered_student_vce_unadjusted,523,565432
518,All,log_program_income_area_clp_m1,-.0161058940871874,-.0117788281602041,.0393725477606238,.43945220182782,stata_areg_centered_student_vce_unadjusted,133,565432
521,All,log_program_income_area_clp_m1,.098091568096741,.102418634023724,.0756585227006902,.417612282080724,stata_areg_centered_student_vce_unadjusted,49,565432
526,All,log_program_income_area_clp_m1,.035467677913964,.0397947438409473,.0600149550966927,.397429397800728,stata_areg_centered_student_vce_unadjusted,114,565432
530,All,log_program_income_area_clp_m1,-.0737144738869103,-.0693874079599271,.0415634954662909,.423959915561279,stata_areg_centered_student_vce_unadjusted,140,565432
531,All,log_program_income_area_clp_m1,.140101865439886,.144428931366869,.0720534485009008,.385241616747187,stata_areg_centered_student_vce_unadjusted,62,565432
532,All,log_program_income_area_clp_m1,.116450705109004,.120777771035987,.148343516141994,.305983313751563,stata_areg_centered_student_vce_unadjusted,9,565432
535,All,log_program_income_area_clp_m1,.014625110095072,.0189521760220553,.0607148969804815,.429026770186285,stata_areg_centered_student_vce_unadjusted,80,565432
565,All,log_program_income_area_clp_m1,.0161026269447302,.0204296928717135,.0437098868355347,.462484955891992,stata_areg_centered_student_vce_unadjusted,226,565432
567,All,log_program_income_area_clp_m1,.154297015856888,.158624081783872,.0562800987129893,.3675344969286,stata_areg_centered_student_vce_unadjusted,270,565432
568,All,log_program_income_area_clp_m1,-.0577484282810543,-.0534213623540711,.0705157331892161,.402307635635379,stata_areg_centered_student_vce_unadjusted,156,565432
570,All,log_program_income_area_clp_m1,.223834838575783,.228161904502766,.0731487268663634,.427383618861058,stata_areg_centered_student_vce_unadjusted,157,565432
573,All,log_program_income_area_clp_m1,.0363611260249423,.0406881919519255,.0380189300033469,.415767190136784,stata_areg_centered_student_vce_unadjusted,263,565432
574,All,log_program_income_area_clp_m1,-.00728857214572549,-.00296150621874222,.0356251217441574,.416957113164721,stata_areg_centered_student_vce_unadjusted,372,565432
575,All,log_program_income_area_clp_m1,-.011335712538437,-.00700864661145372,.0287320928192948,.402355007958012,stata_areg_centered_student_vce_unadjusted,369,565432
578,All,log_program_income_area_clp_m1,-.072287792191659,-.0679607262646757,.0542462481947279,.458352953222957,stata_areg_centered_student_vce_unadjusted,66,565432
579,All,log_program_income_area_clp_m1,.113482930494761,.117809996421744,.035553578557665,.412731109562863,stata_areg_centered_student_vce_unadjusted,422,565432
580,All,log_program_income_area_clp_m1,.14481622300709,.149143288934074,.0361188606696743,.428471878979888,stata_areg_centered_student_vce_unadjusted,413,565432
581,All,log_program_income_area_clp_m1,-.101916543622723,-.09758947769574,.0630158149493281,.420444875477827,stata_areg_centered_student_vce_unadjusted,150,565432
582,All,log_program_income_area_clp_m1,.0459420543341508,.050269120261134,.0397961592319477,.410795851589152,stata_areg_centered_student_vce_unadjusted,197,565432
583,All,log_program_income_area_clp_m1,.0136990349882321,.0180261009152154,.0542055946021349,.450109210864509,stata_areg_centered_student_vce_unadjusted,251,565432
585,All,log_program_income_area_clp_m1,.178305293575861,.182632359502844,.071820168500273,.484952976803992,stata_areg_centered_student_vce_unadjusted,178,565432
587,All,log_program_income_area_clp_m1,.123327826785671,.127654892712654,.0690135234231039,.446275907782245,stata_areg_centered_student_vce_unadjusted,75,565432
589,All,log_program_income_area_clp_m1,.0261755533261965,.0305026192531798,.0594232107432863,.420497160770941,stata_areg_centered_student_vce_unadjusted,97,565432
590,All,log_program_income_area_clp_m1,.0814976980794338,.0858247640064171,.037551325000543,.406633341455718,stata_areg_centered_student_vce_unadjusted,249,565432
591,All,log_program_income_area_clp_m1,.127911869278726,.132238935205709,.055687028094921,.412322204625573,stata_areg_centered_student_vce_unadjusted,183,565432
597,All,log_program_income_area_clp_m1,-.0452514126120597,-.0409243466850764,.112570656949723,.451411416048648,stata_areg_centered_student_vce_unadjusted,22,565432
609,All,log_program_income_area_clp_m1,.092918880311947,.0972459462389303,.0268061557632332,.406383918628156,stata_areg_centered_student_vce_unadjusted,403,565432
610,All,log_program_income_area_clp_m1,.0771399904262596,.0814670563532429,.0447264338622042,.43775484293051,stata_areg_centered_student_vce_unadjusted,107,565432
611,All,log_program_income_area_clp_m1,.116354185548923,.120681251475907,.0593850309822102,.398345597713165,stata_areg_centered_student_vce_unadjusted,57,565432
613,All,log_program_income_area_clp_m1,-.119805426341122,-.115478360414138,.0516451613481641,.416559467554268,stata_areg_centered_student_vce_unadjusted,154,565432
629,All,log_program_income_area_clp_m1,.138639361767236,.142966427694219,.0647909272783118,.45214662397428,stata_areg_centered_student_vce_unadjusted,57,565432
646,All,log_program_income_area_clp_m1,.0529048422612639,.0572319081882471,.0358456218618313,.436947636443858,stata_areg_centered_student_vce_unadjusted,270,565432
647,All,log_program_income_area_clp_m1,.0394264175622721,.0437534834892554,.0583792098496369,.408741306939137,stata_areg_centered_student_vce_unadjusted,85,565432
648,All,log_program_income_area_clp_m1,.0318490005038734,.0361760664308566,.0803164604580691,.390383222301022,stata_areg_centered_student_vce_unadjusted,286,565432
649,All,log_program_income_area_clp_m1,-.0166176552932594,-.0122905893662761,.0428027953896967,.423503680087897,stata_areg_centered_student_vce_unadjusted,352,565432
656,All,log_program_income_area_clp_m1,.00897219960064739,.0132992655276307,.0573641935059191,.390411985958562,stata_areg_centered_student_vce_unadjusted,151,565432
664,All,log_program_income_area_clp_m1,-.0163873921068761,-.0120603261798928,.0584316582713278,.412281362268081,stata_areg_centered_student_vce_unadjusted,170,565432
665,All,log_program_income_area_clp_m1,-.0731052407608793,-.0687781748338961,.0449095196676603,.431868590843362,stata_areg_centered_student_vce_unadjusted,214,565432
668,All,log_program_income_area_clp_m1,.0527153100651465,.0570423759921298,.0687029675225304,.379347911251962,stata_areg_centered_student_vce_unadjusted,85,565432
690,All,log_program_income_area_clp_m1,-.0108457827872966,-.00651871686031328,.0495096343714706,.381923769432976,stata_areg_centered_student_vce_unadjusted,264,565432
701,All,log_program_income_area_clp_m1,.00608554226406601,.0104126081910493,.0404514266607758,.399694403794464,stata_areg_centered_student_vce_unadjusted,166,565432
704,All,log_program_income_area_clp_m1,.0109156399692364,.0152427058962197,.0377900505207411,.394988812438837,stata_areg_centered_student_vce_unadjusted,526,565432
705,All,log_program_income_area_clp_m1,-.0272295021090893,-.0229024361821061,.029455537719928,.40022993301013,stata_areg_centered_student_vce_unadjusted,463,565432
763,All,log_program_income_area_clp_m1,-.0646661902474936,-.0603391243205103,.054411448454843,.388022797458893,stata_areg_centered_student_vce_unadjusted,294,565432
