school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total,noise_var,dev2,eb_tau2,eb_tau,eb_reliability,va_eb,va_eb_centered,eb_method
283,All,program_certified_years_m1,-.47650596,-.25542709,.12427805,1.4026529,stata_areg_centered_student_vce_unadjusted,410,565229,.0154450346168746,.0652429993837816,.0294328794311119,.1715601335716195,.6558433041170378,-.1675201482541883,-.1571715905114377,stata_normal_normal_weighted_by_n_students_regression
284,All,program_certified_years_m1,-.13582692,.08525198,.32528356,1.9759681,stata_areg_centered_student_vce_unadjusted,48,565229,.1058093925694559,.0072679000484985,.0294328794311119,.1715601335716195,.2176307673312998,.0185534535621917,.0289020113049423,stata_normal_normal_weighted_by_n_students_regression
285,All,program_certified_years_m1,-.47568288,-.25460398,.21706647,1.5436122,stata_areg_centered_student_vce_unadjusted,116,565229,.0471178510126471,.0648231875321181,.0294328794311119,.1715601335716195,.3844885510626962,-.0978923162485145,-.0875437585057639,stata_normal_normal_weighted_by_n_students_regression
286,All,program_certified_years_m1,-.40494192,-.18386303,.17234315,1.0849445,stata_areg_centered_student_vce_unadjusted,171,565229,.0297021612765145,.0338056133154522,.0294328794311119,.1715601335716195,.4977231617482609,-.0915128881670597,-.081164330424309,stata_normal_normal_weighted_by_n_students_regression
287,All,program_certified_years_m1,-.41593188,-.19485298,.11275645,1.6483781,stata_areg_centered_student_vce_unadjusted,598,565229,.0127140161154335,.0379676829526012,.0294328794311119,.1715601335716195,.6983403889998813,-.1360737045095545,-.1257251467668038,stata_normal_normal_weighted_by_n_students_regression
304,All,program_certified_years_m1,-.17338298,.047695912,.19926506,2.0295208,stata_areg_centered_student_vce_unadjusted,380,565229,.0397065652562709,.0022749000810834,.0294328794311119,.1715601335716195,.4257031505560109,.0203043000691468,.0306528578118975,stata_normal_normal_weighted_by_n_students_regression
320,All,program_certified_years_m1,-.02543265,.19564624,.25058356,1.6740643,stata_areg_centered_student_vce_unadjusted,94,565229,.0627921201787638,.0382774518173818,.0294328794311119,.1715601335716195,.3191420933111089,.0624389508605277,.0727875086032784,stata_normal_normal_weighted_by_n_students_regression
329,All,program_certified_years_m1,-.14345333,.077625565,.31863168,1.8542862,stata_areg_centered_student_vce_unadjusted,89,565229,.1015261467474327,.00602572840904,.0294328794311119,.1715601335716195,.2247487652434454,.017446249779004,.0277948075217547,stata_normal_normal_weighted_by_n_students_regression
335,All,program_certified_years_m1,-.36182094,-.14074203,.34606507,1.1718765,stata_areg_centered_student_vce_unadjusted,66,565229,.119761035584788,.0198083199982954,.0294328794311119,.1715601335716195,.1972793557161846,-.0277654978980204,-.0174169401552697,stata_normal_normal_weighted_by_n_students_regression
336,All,program_certified_years_m1,-.36990017,-.14882126,.15778723,1.7512469,stata_areg_centered_student_vce_unadjusted,328,565229,.024896811084326,.0221477687083391,.0294328794311119,.1715601335716195,.5417457591213137,-.0806232890062312,-.0702747312634805,stata_normal_normal_weighted_by_n_students_regression
