school_rbd,analysis_sample,outcome,va_raw,va_centered,va_se,va_resid_sd,va_se_method,n_students,n_total
371,All,log_program_income_clp_m1,.0801171522672481,.102583159111792,.32461110462453,.521824122393556,stata_areg_centered_student_vce_unadjusted,4,565432
372,All,log_program_income_clp_m1,-.152788800897679,-.130322794053135,.0959205698922795,.587617664047616,stata_areg_centered_student_vce_unadjusted,182,565432
373,All,log_program_income_clp_m1,-.06243804519025,-.0399720383457063,.0811653504701576,.54101727549562,stata_areg_centered_student_vce_unadjusted,287,565432
379,All,log_program_income_clp_m1,-.0609371797931337,-.0384711729485899,.0714197881642643,.536981038231672,stata_areg_centered_student_vce_unadjusted,376,565432
384,All,log_program_income_clp_m1,.0458741705364358,.0683401773809795,.0752324466319996,.546815791817588,stata_areg_centered_student_vce_unadjusted,291,565432
392,All,log_program_income_clp_m1,.0469827353881049,.0694487422326487,.068236790465957,.564913907973289,stata_areg_centered_student_vce_unadjusted,220,565432
396,All,log_program_income_clp_m1,.0336407610558092,.056106767900353,.043484337433996,.565991373267514,stata_areg_centered_student_vce_unadjusted,286,565432
397,All,log_program_income_clp_m1,-1.11262099660532,-1.09015498976078,.396704312299712,.227241103879563,stata_areg_centered_student_vce_unadjusted,2,565432
399,All,log_program_income_clp_m1,.200292044429087,.222758051273631,.0462316230540154,.494205881768346,stata_areg_centered_student_vce_unadjusted,238,565432
400,All,log_program_income_clp_m1,.00255039715705488,.0250164040015986,.0498910064383083,.543602976485629,stata_areg_centered_student_vce_unadjusted,440,565432
415,All,log_program_income_clp_m1,.00631853043522601,.0287845372797697,.0667125681340102,.539908625576765,stata_areg_centered_student_vce_unadjusted,278,565432
419,All,log_program_income_clp_m1,.190623041743991,.213089048588535,.571574141107387,.,stata_areg_centered_student_vce_unadjusted,1,565432
420,All,log_program_income_clp_m1,.148470026178263,.170936033022807,.0618082071632398,.526904438624755,stata_areg_centered_student_vce_unadjusted,123,565432
429,All,log_program_income_clp_m1,.15540550041694,.177871507261483,.0512064737575656,.550441552145312,stata_areg_centered_student_vce_unadjusted,502,565432
430,All,log_program_income_clp_m1,.0533707384070686,.0758367452516123,.0634516976401705,.5425335694683,stata_areg_centered_student_vce_unadjusted,146,565432
431,All,log_program_income_clp_m1,.0701371070093849,.0926031138539287,.0534492380641817,.51646105427826,stata_areg_centered_student_vce_unadjusted,173,565432
433,All,log_program_income_clp_m1,.115592869165901,.138058876010444,.0660583171817285,.564662075847682,stata_areg_centered_student_vce_unadjusted,257,565432
437,All,log_program_income_clp_m1,.162813173646342,.185279180490886,.0320051497778472,.544968539020161,stata_areg_centered_student_vce_unadjusted,886,565432
438,All,log_program_income_clp_m1,.0331175805970024,.0555835874415461,.0683211371622792,.644302368790114,stata_areg_centered_student_vce_unadjusted,173,565432
440,All,log_program_income_clp_m1,.00834157832817786,.0308075851727216,.0691803036730357,.538041609238617,stata_areg_centered_student_vce_unadjusted,249,565432
441,All,log_program_income_clp_m1,.334237360625867,.356703367470411,.225495024638579,.589227298781023,stata_areg_centered_student_vce_unadjusted,8,565432
448,All,log_program_income_clp_m1,-.0213238801585377,.00114212668600599,.0474961814046639,.563933339902518,stata_areg_centered_student_vce_unadjusted,505,565432
